Time,b1,b2,b3,b4
0.0,0.41166826252888367,-0.3175508363926707,-0.40897690626266264,0.32024219265889176
1.0,0.40826027449168667,-0.31570418169086195,-0.40741856295308876,0.3165458932294598
2.01,0.39792405652715834,-0.32497084541761934,-0.4163207199440657,0.3065741820007119
3.01,0.40072971074068614,-0.31971741157397754,-0.4113890479344355,0.30905807438022814
4.01,0.4210979425065409,-0.30456324537292045,-0.4029581947864397,0.32270299309302164
5.01,0.41285947951935265,-0.315236029351445,-0.4140102613369669,0.31408524753383066
6.02,0.3794193185512016,-0.34129536121124454,-0.4382270256404736,0.28248765412197246
7.02,0.37831159142952636,-0.34176012962238145,-0.43518167779003913,0.2848900432618687
8.02,0.4108951006403341,-0.31167700659681385,-0.4061831420957778,0.31638896514137016
9.02,0.42309276347428193,-0.30744177959178287,-0.41080508199672233,0.31972946106934247
10.03,0.40093738829446973,-0.32185343490162077,-0.42512232580105336,0.29766849739503715
11.03,0.3987703173885472,-0.3194985699199634,-0.42096255417951756,0.29730633312899296
12.03,0.422348493356917,-0.3001935218597295,-0.4003101762992344,0.3222318389174121
13.03,0.4188383476402073,-0.30333579846143693,-0.4044993927025721,0.31767475339907203
14.04,0.39392935065203305,-0.3284975478882339,-0.43351622272753376,0.2889106758127331
15.04,0.3745835971637183,-0.3383633170979264,-0.4429173460390904,0.27002956822255436
16.04,0.39877733270290533,-0.3188012084094129,-0.42096017836987015,0.296618362742448
17.04,0.4292613127296054,-0.29573245400400006,-0.39763265777125234,0.3273611089623531
18.05,0.44295043334158635,-0.2868522985545793,-0.39792287786665764,0.331879854029508
19.05,0.41336056250929465,-0.30976496572795786,-0.4182996234073505,0.30482590482990196
20.05,0.38002880887259793,-0.3336563983542658,-0.43681925631956053,0.27686595090730315
21.05,0.38609036994154544,-0.3283382641814431,-0.4294085909522219,0.2850200431707667
22.06,0.4045747810163296,-0.314446214870324,-0.415222779277483,0.3037982166091706
23.06,0.4110617344140208,-0.31008348783098794,-0.4101856253789867,0.310959596866022
24.06,0.4063220605977164,-0.3162029979965701,-0.41702147842675313,0.30550358016753326
25.06,0.41480137480043,-0.3076986059478738,-0.41202318351913897,0.3104767972291649
26.07,0.4118835505998617,-0.31512369437999094,-0.4226557417516511,0.3043515032282015
27.07,0.3724100072451593,-0.34372592293146575,-0.4465678638463888,0.2695680663302363
28.07,0.3648816390325953,-0.348094081947251,-0.4505472961455182,0.262428424834328
29.07,0.40090859737081463,-0.31461961922932175,-0.4153562314788934,0.300171985121243
30.08,0.4314813191388253,-0.29427195573548487,-0.3940824523237772,0.33167082255053293
31.08,0.43000792996483733,-0.29805987533020517,-0.4080610202984113,0.3200067849966312
32.08,0.40713268694346366,-0.31807099439784886,-0.4294370079514757,0.2957666733898367
33.08,0.36379626932716097,-0.3491100154635487,-0.45717045756872965,0.25573582722198
34.09,0.35866241896995554,-0.3504439412286735,-0.4539024402628322,0.2552039199357968
35.09,0.4080900282337502,-0.30955042836276675,-0.41101485324724646,0.30662560334927047
36.09,0.4409071860786659,-0.2914600723640256,-0.3959065092563244,0.3364607491863671
37.09,0.41512521567646793,-0.31153510556434266,-0.4201161514015337,0.3065441698392768
38.1,0.37772296931530785,-0.3369535727403086,-0.446088772294947,0.2685877697606694
39.1,0.3788722687658446,-0.33336900092877797,-0.4414239594657072,0.27081731022891536
40.1,0.3935419882104657,-0.3216095100093498,-0.42339250934387224,0.2917589888759433
41.1,0.40420188954777586,-0.3179326869979385,-0.4226032865730737,0.2995312899726406
42.11,0.394028466293914,-0.32947248613714974,-0.43556047286963384,0.28794047956142993
43.11,0.38726662900130915,-0.333735355599464,-0.44224546925202235,0.27875651534875073
44.11,0.38584943831474844,-0.3284488510688963,-0.4407339590379923,0.2735643303456525
45.11,0.40941457753343924,-0.30737428295005675,-0.4200423484644841,0.2967465120190119
46.12,0.41977231868678666,-0.30268979781993605,-0.4112207221127619,0.3112413943939608
47.12,0.3992644135523408,-0.3245556570084547,-0.4331000256974463,0.2907200448633492
48.12,0.3753326201529432,-0.34210044570234166,-0.45336924063717976,0.26406382521810506
49.12,0.3915115784221113,-0.3237833048045817,-0.4406363614579856,0.2746585217687073
50.13,0.42078434196793374,-0.29703799576681306,-0.41217165872471895,0.3056506790100279
51.13,0.4216768984388977,-0.2972337542471565,-0.4092259817536663,0.3096846709323879
52.13,0.406226484439541,-0.3120687748990557,-0.414939659925417,0.3033555994131798
53.13,0.4001379477849779,-0.32157372864205214,-0.4300917316621671,0.2916199447648629
54.14,0.3984741607373353,-0.3218310846018573,-0.4303318100447357,0.28997343529445696
55.14,0.4001893955224771,-0.3182913800627524,-0.432025796317591,0.2864549792676385
56.14,0.3960849731853657,-0.32768182740246116,-0.43762304841443056,0.28614375217339616
57.14,0.39255490146787975,-0.3225523860968573,-0.42432927223108774,0.2907780153336493
58.15,0.4100526325422698,-0.30609062643894813,-0.41103465937326844,0.3051085996079495
59.15,0.42185775819429644,-0.2984765245149409,-0.40557356032065345,0.3147607223885838
60.15,0.4172831573622429,-0.30756850881143855,-0.41647064106425935,0.30838102510942217
61.15,0.40123982120268986,-0.3225101915800364,-0.433150225349711,0.2905997874330153
62.16,0.3818268508922932,-0.3342373928289017,-0.44057814430643377,0.2754860994147611
63.16,0.38420173098895766,-0.3283756908969027,-0.43327222411732974,0.2793051977685306
64.16,0.40440738726023423,-0.31165285360659634,-0.420798043949696,0.29526219691713457
65.16,0.42124800321463357,-0.3022522456278496,-0.4069321873480741,0.316568061494409
66.17,0.41893584149835583,-0.30800543237522987,-0.4162287446071374,0.3107125292664483
67.17,0.3975628024717025,-0.3251338714374625,-0.43330417538247445,0.28939249852669047
68.17,0.37767700940437693,-0.336562178232104,-0.4460311126297566,0.26820807500672433
69.17,0.39177998348463466,-0.3214269984824192,-0.43123483057828593,0.2819721513887679
70.18,0.4274255956051454,-0.2935478644347802,-0.40345194390340866,0.3175215161365169
71.18,0.4221333559105951,-0.30349858301421795,-0.4039953886843545,0.3216365502404585
72.18,0.3869123731846343,-0.3323308151068386,-0.4341490990560742,0.28509408923539864
73.18,0.38387811203699773,-0.3317404709769128,-0.44262576883839405,0.27299281417551646
74.19,0.4144160978672175,-0.3050447011091966,-0.4212358592801076,0.29822493969630653
75.19,0.4334010975133647,-0.2883240287810877,-0.3940305026022028,0.32769462369224955
76.19,0.42519993662996325,-0.29798407671464133,-0.397398661006924,0.3257853523376805
77.19,0.3998606784875871,-0.32077772109970193,-0.4240140235548354,0.2966243760324536
78.2,0.3802909998255065,-0.3356818658152477,-0.4448174039545355,0.2711554616862187
79.2,0.3853601539379087,-0.32638422982719983,-0.4382729121198112,0.2734714716452973
80.2,0.4201586243768844,-0.29870844881398867,-0.4057792708239956,0.31308780236687744
81.2,0.44131105745653765,-0.2836430454518638,-0.382728284834751,0.3422258180736505
82.21,0.4225843836889883,-0.30343003767412696,-0.39867110764536245,0.32734331371775277
83.21,0.3939236229339976,-0.32814921707623146,-0.4257920162442459,0.29628082376598314
84.21,0.36743088091426074,-0.34434231372337276,-0.44921740896432927,0.2625557856733042
85.21,0.37817788517072654,-0.33320642030519554,-0.4426335609332481,0.26875074454267395
86.22,0.41566179722239965,-0.30138860519225613,-0.41088651888125177,0.30616388353340396
87.22,0.43899480814308833,-0.28939315021229,-0.3920206482096134,0.33636731014576493
88.22,0.4119088767077806,-0.31621888571486306,-0.4072766281751746,0.3208511342474689
89.22,0.371635730002562,-0.3469881936209295,-0.4361762768913055,0.28244764673218603
90.23,0.3592665643194792,-0.3519289446632091,-0.4448810984220774,0.26631441056061084
91.23,0.3921044332864142,-0.32421780864301125,-0.4316005268611652,0.2847217150682603
92.23,0.42207462074832824,-0.2988863560131523,-0.40387476996858346,0.3170862067928971
93.23,0.4283433521981005,-0.2965883764111192,-0.39286450567627673,0.3320672229329429
94.24,0.40219188630998154,-0.31645649714981533,-0.4070483237378518,0.31160005972194504
95.24,0.3828355298746224,-0.3343797858806982,-0.4242508145493353,0.2929645012059853
96.24,0.3723026565080847,-0.34344716116639395,-0.43680356619119964,0.27894625148327895
97.24,0.3845761802948518,-0.32998840331737983,-0.43559542146581226,0.2789691621464193
98.25,0.4140845246243738,-0.306475488235481,-0.41320868495858387,0.3073513279012709
99.25,0.4390925702870956,-0.2872147189584024,-0.3863106793149854,0.3399966099305125
100.25,0.4288140067112175,-0.29758933474312815,-0.38757473195273917,0.3388286095016064
101.25,0.38469439057579496,-0.3336162267097654,-0.42034704126853384,0.29796357601702655
102.26,0.3625802779525999,-0.3510484315364345,-0.44437811642654224,0.26925059306249216
103.26,0.3790624624711428,-0.3348000737171706,-0.4396969440659048,0.2741655921224085
104.26,0.41551582821381006,-0.30545927451707106,-0.40694065767478815,0.3140344450560929
105.26,0.42668340004787425,-0.29860737098507506,-0.3931343627767325,0.3321564082562168
106.27,0.4158672599644507,-0.3105475149847892,-0.397728653287489,0.3286861216617508
107.27,0.39049369573387765,-0.33137206262124985,-0.414642169412783,0.3072235889423445
108.27,0.38416254275481027,-0.3365918907473007,-0.4237023108752545,0.29705212262685643
109.27,0.38456583361188257,-0.33296093968484347,-0.42598900325059874,0.29153777004612724
110.28,0.40121208004286024,-0.3145938299854644,-0.4079542564133576,0.307851653614967
111.28,0.4176895747627327,-0.30237620728691916,-0.39368682953742923,0.3263789525122227
112.28,0.41625305357869163,-0.3077763749548601,-0.39037476015032924,0.3336546683832225
113.28,0.3990250506577384,-0.3236254804818346,-0.40200094166727773,0.3206495894722952
114.29,0.39120126582889214,-0.333135992327816,-0.41538490247620286,0.3089523556805053
115.29,0.40088213629462616,-0.3272491861264471,-0.4155014305845338,0.31262989183653933
116.29,0.3995703273190316,-0.32786009197111876,-0.41610384050754834,0.311326578782602
117.29,0.3959302629635365,-0.33437927827529623,-0.4163502833886871,0.31395925785014567
118.3,0.406080489649108,-0.3280870638452296,-0.4111565574760797,0.32301099601825795
119.3,0.41844972367363314,-0.32349756116401823,-0.4024565910802773,0.33949069375737395
120.3,0.4155155133537103,-0.3321289320391147,-0.4034468875291088,0.3441975578637162
121.3,0.40046230953988204,-0.3506939085974235,-0.41924937184698313,0.3319068462903224
122.31,0.38934714876268206,-0.3623363819658997,-0.44281058241008114,0.30887294831850065
123.31,0.4045185565032625,-0.3463496449312943,-0.4387299908133658,0.312138210621191
124.31,0.43332068339673635,-0.325457020996414,-0.40602145767904313,0.3527562467141072
125.31,0.4326428574896069,-0.33302305887544864,-0.3957996471450833,0.36986626921997223
126.32,0.4158193462552719,-0.35542590291174125,-0.41756614868494657,0.3536791004820666
127.32,0.4071627999800374,-0.37199913501200005,-0.44369370859423896,0.3354682263977985
128.32,0.3964350021042061,-0.3819255851168479,-0.4599169958358987,0.3184435913851553
129.32,0.40070778623295783,-0.3762151625182271,-0.45839583364517417,0.3185271151060107
130.33,0.427989190855514,-0.3536180086109688,-0.4299009034939785,0.3517062959725043
131.33,0.45228548265315777,-0.3399554381057082,-0.41006045918666556,0.3821804615722004
132.33,0.4382654651676949,-0.3618415136489692,-0.4173212215387092,0.3827857572779549
133.33,0.4067787688867213,-0.3967108932204671,-0.4571335624057036,0.34635609970148484
134.34,0.3909647709825091,-0.41240775727608187,-0.4798359694496984,0.32353655880889254
135.34,0.415173458306398,-0.3912864017463122,-0.4675147975689631,0.3389450624837471
136.34,0.44121576951497216,-0.36849436261211876,-0.4416116871611778,0.3680984449659131
137.34,0.4400785365453198,-0.3789328701361605,-0.4367419683514562,0.3822694383300241
138.35,0.425567698992111,-0.3973437374948864,-0.4492401916873556,0.37367124479964187
139.35,0.4102929919244768,-0.41112647411704806,-0.468611233904662,0.3528082321368629
140.35,0.4209192393251817,-0.4105775875143449,-0.4755422069446555,0.35595461989487115
141.35,0.44113498460444844,-0.3949170625932458,-0.4630927483626745,0.37295929883501977
142.36,0.4358415832995034,-0.4041639113341129,-0.46362542311615834,0.37638007151745795
143.36,0.4256923558799701,-0.41958775896097483,-0.4766582241702542,0.36862189067069073
144.36,0.42549803096887295,-0.4204455520206067,-0.48032746995945,0.3656161130300296
145.36,0.43785041099888317,-0.41197629861486407,-0.4715556419323992,0.37827106768134805
146.37,0.4475800221106088,-0.4152631730176886,-0.47184478631403326,0.3909984088142642
147.37,0.4470472871338968,-0.41718440613047164,-0.4751847883104392,0.38904690495392924
148.37,0.447637152848695,-0.4211135691543939,-0.48162081728572065,0.38712990471736825
149.37,0.44336975396888234,-0.4264775414161097,-0.4831427290859031,0.38670456629908895
150.38,0.4413750574817189,-0.42956109186244,-0.483085199608473,0.3878509497356859
151.38,0.4387495759600046,-0.44096553989892645,-0.49214050652598146,0.3875746093329495
152.38,0.44417223757834956,-0.4425561114024056,-0.4938151945503529,0.39291315443040226
153.38,0.4623455006848067,-0.43098458744612483,-0.4889832482666032,0.4043468398643283
154.39,0.4676161011458767,-0.4320714551055168,-0.48664168042511213,0.41304587582628133
155.39,0.4499736086183102,-0.450495107862299,-0.49596104541592234,0.4045076710646869
156.39,0.4313263789017975,-0.47124462619543706,-0.5139298496184566,0.38864115547877803
157.39,0.4343782937066238,-0.4709773727244115,-0.5150977171335875,0.3902579492974477
158.4,0.45754780222103075,-0.4556514478341003,-0.4921579295155681,0.42104132053956295
159.4,0.46873479184487066,-0.45741867532528846,-0.4958332003343319,0.4303202668358272
160.4,0.460672532877941,-0.46476112956218824,-0.5031658085227886,0.4222678539173407
161.4,0.46055932723244886,-0.4672813805024527,-0.5088685110059368,0.41897219672896474
162.41,0.4668991976865839,-0.4634731512389603,-0.4998345756349203,0.4305377732906239
163.41,0.4730608360203523,-0.46440050102523817,-0.4945390663617612,0.4429222706838293
164.41,0.4728897776521408,-0.4705492108276087,-0.4983059141707435,0.445133074309006
165.41,0.4648310803215453,-0.488777660955814,-0.5135003404130334,0.44010840086432584
166.42,0.46174276886275206,-0.49251938822935354,-0.5200527230060303,0.43420943408607526
167.42,0.46846945191457884,-0.49243648565508064,-0.5211007323258254,0.43980520524383404
168.42,0.48203941483304774,-0.4795727557502482,-0.5096489434042004,0.45196322717909554
169.42,0.489361005367951,-0.47868334204640584,-0.4997254091749293,0.46831893823942755
170.43,0.48821879431705845,-0.48543428718580955,-0.5044405633726049,0.4692125181302631
171.43,0.4776370822609324,-0.5002471190581068,-0.5150973413854707,0.46278685993356844
172.43,0.46902505842817027,-0.5161639986860481,-0.5335531827442179,0.4516358743700005
173.43,0.4739953225550488,-0.5129107479552399,-0.5327739501539911,0.45413212035629763
174.44,0.49351856733293153,-0.4993630505553903,-0.5196498855091418,0.4732317323791801
175.44,0.5021718061656317,-0.5017432560631951,-0.5091969644470158,0.4947180977818109
176.44,0.48791477868358,-0.5170732035652149,-0.5199826022703365,0.4850053799784585
177.44,0.47755053062881914,-0.522450079074737,-0.5288032903580344,0.4711973193455214
178.45,0.48365089716219933,-0.5212119581579883,-0.5311278025567436,0.47373505276344385
179.45,0.4855671192872573,-0.5182222801266038,-0.5291766102685723,0.47461278914528876
180.45,0.483070707140044,-0.5215042809282261,-0.5247591187254904,0.4798158693427798
