Time,ACC X_0,ACC Y_0,ACC Z_0,GYRO X_0,GYRO Y_0,GYRO Z_0,DVL0_1,DVL0_2,DVL0_3,DVL0_4,DVL1_1,DVL1_2,DVL1_3,DVL1_4,DVL2_1,DVL2_2,DVL2_3,DVL2_4,V North,V East,V Down
18.05,0.001314,0.001632,-0.09833,0.0003649999999999,8.999999999999991e-05,0.001656,0.37677366243814414,-0.4428585935521651,-0.3310829576168892,0.4885492983734201,0.3490874015071269,-0.4318167895603632,-0.2874361591764071,0.4934680318910831,0.3043303359637282,-0.458039820112387,-0.2826897815112401,0.47968037456487517,-0.471191,-1.505276,0.011289
19.05,0.001554,-0.0051849999999999,-0.098171,8.89999999999999e-05,0.0001039999999999,0.001504,0.38031835155289795,-0.47390154700610243,-0.3869928352512509,0.4672270633077495,0.37677366243814414,-0.4428585935521651,-0.3310829576168892,0.4885492983734201,0.3490874015071269,-0.4318167895603632,-0.2874361591764071,0.4934680318910831,-0.183405,-1.641513,0.009348
20.05,0.001518,-0.0002099999999999,-0.098754,-0.000159,1.899999999999992e-05,0.001379,0.3984324119822115,-0.4917670735431137,-0.4325389147616036,0.4576605707637217,0.38031835155289795,-0.47390154700610243,-0.3869928352512509,0.4672270633077495,0.37677366243814414,-0.4428585935521651,-0.3310829576168892,0.4885492983734201,0.09604,-1.732396,-0.01027
21.05,0.001326,-0.0019819999999999,-0.098476,0.0002069999999999,9.999999999999265e-07,0.0012,0.45429148442412637,-0.4770582534460627,-0.4564061100838876,0.47494362778630145,0.3984324119822115,-0.4917670735431137,-0.4325389147616036,0.4576605707637217,0.38031835155289795,-0.47390154700610243,-0.3869928352512509,0.4672270633077495,0.366685,-1.774474,-0.018758
22.06,0.000706,-0.0010249999999999,-0.097918,-6.800000000000005e-05,1.1999999999999944e-05,0.000927,0.5087650633624307,-0.4725058860964711,-0.4866917029069392,0.4945792465519625,0.45429148442412637,-0.4770582534460627,-0.4564061100838876,0.47494362778630145,0.3984324119822115,-0.4917670735431137,-0.4325389147616036,0.4576605707637217,0.616441,-1.790502,-0.007875
23.06,0.000662,-0.0018679999999999,-0.098015,-1.200000000000004e-05,2.299999999999996e-05,0.00064,0.5629884023830133,-0.4680540566792643,-0.5282554446700775,0.5027870143922001,0.5087650633624307,-0.4725058860964711,-0.4866917029069392,0.4945792465519625,0.45429148442412637,-0.4770582534460627,-0.4564061100838876,0.47494362778630145,0.835383,-1.807341,0.010664
24.06,0.001109,-0.0010249999999999,-0.098109,-0.000165,3.199999999999998e-05,0.000356,0.6004253708571266,-0.4733251165019109,-0.5836485825440414,0.4901019048149958,0.5629884023830133,-0.4680540566792643,-0.5282554446700775,0.5027870143922001,0.5087650633624307,-0.4725058860964711,-0.4866917029069392,0.4945792465519625,1.018309,-1.834246,0.019332
25.06,0.000777,-0.0009889999999999,-0.098427,-3.8e-05,3.1e-05,2.6e-05,0.635288600951989,-0.46901147877404437,-0.6516715152372139,0.45262856448881944,0.6004253708571266,-0.4733251165019109,-0.5836485825440414,0.4901019048149958,0.5629884023830133,-0.4680540566792643,-0.5282554446700775,0.5027870143922001,1.166824,-1.86646,0.010532
26.07,0.001076,-0.0012289999999999,-0.098358,-6.399999999999997e-05,-1.599999999999998e-05,-0.000337,0.6764363066277708,-0.44808783080084413,-0.693181365927065,0.43134277150154976,0.635288600951989,-0.46901147877404437,-0.6516715152372139,0.45262856448881944,0.6004253708571266,-0.4733251165019109,-0.5836485825440414,0.4901019048149958,1.266672,-1.905228,-0.002418
27.07,0.001287,-0.0011889999999999,-0.098019,-6.199999999999996e-05,-2.699999999999996e-05,-0.00062,0.7174876916684717,-0.41831537053286794,-0.7152545582765399,0.4205485039247998,0.6764363066277708,-0.44808783080084413,-0.693181365927065,0.43134277150154976,0.635288600951989,-0.46901147877404437,-0.6516715152372139,0.45262856448881944,1.296257,-1.964116,-0.007797
28.07,0.001238,-0.0007239999999999,-0.098468,-0.0001419999999999,-2.6999999999999948e-05,-0.000844,0.7458229932029176,-0.39553223536768833,-0.7264296464897914,0.41492558208081454,0.7174876916684717,-0.41831537053286794,-0.7152545582765399,0.4205485039247998,0.6764363066277708,-0.44808783080084413,-0.693181365927065,0.43134277150154976,1.248549,-2.045764,0.000876
29.07,0.000982,-0.0005729999999999,-0.097821,9.000000000000058e-06,1.5000000000000058e-05,-0.000951,0.7397236960416202,-0.3932522786485019,-0.7509525608514169,0.38202341383870503,0.7458229932029176,-0.39553223536768833,-0.7264296464897914,0.41492558208081454,0.7174876916684717,-0.41831537053286794,-0.7152545582765399,0.4205485039247998,1.133686,-2.14182,0.006875
30.08,0.001058,-0.0004409999999999,-0.09884,-7.399999999999993e-05,-1.199999999999994e-05,-0.000999,0.7289191749776863,-0.3958642908550828,-0.7649964753713303,0.3597869904614389,0.7397236960416202,-0.3932522786485019,-0.7509525608514169,0.38202341383870503,0.7458229932029176,-0.39553223536768833,-0.7264296464897914,0.41492558208081454,0.974678,-2.229052,-0.004163
31.08,0.000295,8.100000000000602e-05,-0.098358,-7.099999999999995e-05,-4.6999999999999936e-05,-0.000975,0.7266579366452776,-0.38220948959157447,-0.7413744803327483,0.36749294590410375,0.7289191749776863,-0.3958642908550828,-0.7649964753713303,0.3597869904614389,0.7397236960416202,-0.3932522786485019,-0.7509525608514169,0.38202341383870503,0.782552,-2.285249,-0.016873
32.08,0.000141,-0.0008339999999999,-0.098299,0.000114,-1.6999999999999946e-05,-0.000882,0.7320425498566724,-0.369068313818158,-0.7082282259008874,0.3928826377739428,0.7266579366452776,-0.38220948959157447,-0.7413744803327483,0.36749294590410375,0.7289191749776863,-0.3958642908550828,-0.7649964753713303,0.3597869904614389,0.56663,-2.314753,-0.003943
33.08,0.000262,-0.0006699999999999,-0.098447,-6.999999999999955e-06,1.6000000000000043e-05,-0.00073,0.7159721830861501,-0.3928082476712191,-0.7037594914793992,0.40502093927796995,0.7320425498566724,-0.369068313818158,-0.7082282259008874,0.3928826377739428,0.7266579366452776,-0.38220948959157447,-0.7413744803327483,0.36749294590410375,0.349289,-2.337136,0.015315
34.09,-0.0002649999999999,-0.0010179999999999,-0.098644,2.9000000000000037e-05,1.8000000000000034e-05,-0.000564,0.6932941843352529,-0.4228560699885061,-0.7003524389095319,0.415797815414227,0.7159721830861501,-0.3928082476712191,-0.7037594914793992,0.40502093927796995,0.7320425498566724,-0.369068313818158,-0.7082282259008874,0.3928826377739428,0.154562,-2.355519,0.01605
35.09,-0.0003759999999999,-0.0006289999999999,-0.098219,2.375814790345865e-20,-2.9999999999999764e-06,-0.000388,0.6955311795331014,-0.4291247203863072,-0.6700380499698427,0.45461784994956567,0.6932941843352529,-0.4228560699885061,-0.7003524389095319,0.415797815414227,0.7159721830861501,-0.3928082476712191,-0.7037594914793992,0.40502093927796995,-0.008556,-2.357424,0.004209
36.09,-0.0004439999999999,-3.799999999999398e-05,-0.09833,5.600000000000001e-05,7.000000000000013e-06,-0.00022,0.6830531207211052,-0.4531505212345595,-0.6634556048719581,0.4727480370837068,0.6955311795331014,-0.4291247203863072,-0.6700380499698427,0.45461784994956567,0.6932941843352529,-0.4228560699885061,-0.7003524389095319,0.415797815414227,-0.138979,-2.351917,0.007683
37.09,-0.0003189999999999,-0.0002329999999999,-0.098335,4.7e-05,1.0000000000000004e-05,-4.9e-05,0.6637473193782506,-0.4895660808836139,-0.6693269701918493,0.48398643007001513,0.6830531207211052,-0.4531505212345595,-0.6634556048719581,0.4727480370837068,0.6955311795331014,-0.4291247203863072,-0.6700380499698427,0.45461784994956567,-0.23351,-2.36121,0.013353
38.1,0.000389,0.000972,-0.097755,5.599999999999999e-05,9.999999999999949e-07,8.8e-05,0.6376010308799916,-0.5247030528423484,-0.6797619050003691,0.48254217872197097,0.6637473193782506,-0.4895660808836139,-0.6693269701918493,0.48398643007001513,0.6830531207211052,-0.4531505212345595,-0.6634556048719581,0.4727480370837068,-0.289486,-2.380352,0.004457
39.1,-1.5999999999994016e-05,0.00039,-0.097744,6.199999999999999e-05,-3.900000000000001e-05,0.000196,0.6469453981076674,-0.5305970123561318,-0.6701171805034783,0.5074252299603208,0.6376010308799916,-0.5247030528423484,-0.6797619050003691,0.48254217872197097,0.6637473193782506,-0.4895660808836139,-0.6693269701918493,0.48398643007001513,-0.305034,-2.399598,-0.006532
40.1,-0.0005279999999999,0.000686,-0.09748,5.999999999999984e-06,-4.000000000000016e-06,0.000269,0.6210117773598458,-0.5676968775876189,-0.6769512206681566,0.5117574342793082,0.6469453981076674,-0.5305970123561318,-0.6701171805034783,0.5074252299603208,0.6376010308799916,-0.5247030528423484,-0.6797619050003691,0.48254217872197097,-0.292011,-2.421244,0.000449
41.1,-0.0019589999999999,-0.0011229999999999,-0.099085,-0.000889,-0.000143,0.0006309999999999,0.5297547764134944,-0.5719876931836286,-0.37483542612588405,0.726907043471239,0.6210117773598458,-0.5676968775876189,-0.6769512206681566,0.5117574342793082,0.6469453981076674,-0.5305970123561318,-0.6701171805034783,0.5074252299603208,-0.253688,-2.456861,0.012866
42.11,-0.0009639999999999,0.00851,-0.098544,0.0007729999999999,0.0003539999999999,0.002764,0.32250566932639135,-0.6810754645685897,-0.37721733764185633,0.6263637962531247,0.5297547764134944,-0.5719876931836286,-0.37483542612588405,0.726907043471239,0.6210117773598458,-0.5676968775876189,-0.6769512206681566,0.5117574342793082,-0.173104,-2.352399,0.015002
43.11,0.001139,-0.0080699999999999,-0.098116,0.0013959999999999,3.099999999999982e-05,0.002976,0.2992666506069663,-0.639162485843602,-0.37610363468801944,0.562325501762549,0.32250566932639135,-0.6810754645685897,-0.37721733764185633,0.6263637962531247,0.5297547764134944,-0.5719876931836286,-0.37483542612588405,0.726907043471239,0.213508,-2.144446,-0.048194
44.11,-0.0010069999999999,-0.0037169999999999,-0.097813,-0.000673,6.199999999999985e-05,0.00237,0.44355694536419055,-0.5182379806928883,-0.44029737431886534,0.5214975517382133,0.2992666506069663,-0.639162485843602,-0.37610363468801944,0.562325501762549,0.32250566932639135,-0.6810754645685897,-0.37721733764185633,0.6263637962531247,0.693372,-1.866998,-0.055885
45.11,-0.0016509999999999,-0.0080769999999999,-0.098527,0.0004249999999999,0.0001519999999999,0.000782,0.5443692342921718,-0.47207691397050366,-0.5017090350291216,0.5147371132335536,0.44355694536419055,-0.5182379806928883,-0.44029737431886534,0.5214975517382133,0.2992666506069663,-0.639162485843602,-0.37610363468801944,0.562325501762549,1.107072,-1.611277,0.00852
46.12,-1.299999999999396e-05,-0.0024979999999999,-0.098623,-0.001262,0.000153,0.0001619999999999,0.5819134562780501,-0.48357925891691905,-0.5592187805357148,0.5062739346592544,0.5443692342921718,-0.47207691397050366,-0.5017090350291216,0.5147371132335536,0.44355694536419055,-0.5182379806928883,-0.44029737431886534,0.5214975517382133,1.3882,-1.521234,0.028484
47.12,0.000468,0.002228,-0.098377,0.000126,9.9e-05,5.100000000000001e-05,0.5608854824740225,-0.49271811736201293,-0.5937184565414592,0.45988514329457614,0.5819134562780501,-0.48357925891691905,-0.5592187805357148,0.5062739346592544,0.5443692342921718,-0.47207691397050366,-0.5017090350291216,0.5147371132335536,1.553047,-1.522809,0.007014
48.12,0.000747,0.000953,-0.09819,5.9e-05,3.6e-05,2.700000000000001e-05,0.5460260455514746,-0.4968551765046016,-0.6151954076925193,0.42768581436355685,0.5608854824740225,-0.49271811736201293,-0.5937184565414592,0.45988514329457614,0.5819134562780501,-0.48357925891691905,-0.5592187805357148,0.5062739346592544,1.625238,-1.499059,-0.027709
49.12,0.000554,0.000441,-0.097924,-5.999999999999999e-06,-3.6e-05,-8.000000000000001e-06,0.552985866595133,-0.4784786152184085,-0.6162479055054005,0.4152165763081411,0.5460260455514746,-0.4968551765046016,-0.6151954076925193,0.42768581436355685,0.5608854824740225,-0.49271811736201293,-0.5937184565414592,0.45988514329457614,1.642354,-1.449767,-0.046812
50.13,3.0000000000059878e-06,8.700000000000599e-05,-0.097779,4.6e-05,-5.9e-05,-4.9000000000000005e-05,0.574526424106549,-0.4548113576794807,-0.5974474163053078,0.43189036548072185,0.552985866595133,-0.4784786152184085,-0.6162479055054005,0.4152165763081411,0.5460260455514746,-0.4968551765046016,-0.6151954076925193,0.42768581436355685,1.647171,-1.413088,-0.036002
51.13,-0.0002859999999999,0.001146,-0.09766,-0.000138,-2.8e-05,-4.100000000000001e-05,0.5687669185497434,-0.4525216784498299,-0.5954097724809031,0.42587882451867015,0.574526424106549,-0.4548113576794807,-0.5974474163053078,0.43189036548072185,0.552985866595133,-0.4784786152184085,-0.6162479055054005,0.4152165763081411,1.641943,-1.395446,-0.014787
52.13,-0.0004679999999999,0.00145,-0.098126,3.3e-05,-2.7e-05,-3.9e-05,0.5409983106771941,-0.46485331001099683,-0.609650686607293,0.39620093408089785,0.5687669185497434,-0.4525216784498299,-0.5954097724809031,0.42587882451867015,0.574526424106549,-0.4548113576794807,-0.5974474163053078,0.43189036548072185,1.632516,-1.388224,-0.003466
53.13,-0.0011179999999999,0.001021,-0.09813,3e-05,-3.3e-05,-2.4e-05,0.5120072533715654,-0.4801574709089432,-0.6265359564116615,0.3656287678688469,0.5409983106771941,-0.46485331001099683,-0.609650686607293,0.39620093408089785,0.5687669185497434,-0.4525216784498299,-0.5954097724809031,0.42587882451867015,1.616538,-1.377249,-0.010887
54.14,-0.0015149999999999,0.000629,-0.097911,8e-05,-6.3e-05,-1.5e-05,0.5016645078176246,-0.47186034072241057,-0.6274484337395784,0.3460764148004566,0.5120072533715654,-0.4801574709089432,-0.6265359564116615,0.3656287678688469,0.5409983106771941,-0.46485331001099683,-0.609650686607293,0.39620093408089785,1.59816,-1.352611,-0.023695
55.14,-0.0021069999999999,0.000628,-0.09764,-6.6e-05,-7.7e-05,-2.3000000000000007e-05,0.5193610293335994,-0.4411771156445081,-0.6046478525442606,0.355890292433847,0.5016645078176246,-0.47186034072241057,-0.6274484337395784,0.3460764148004566,0.5120072533715654,-0.4801574709089432,-0.6265359564116615,0.3656287678688469,1.581688,-1.318021,-0.021322
56.14,-0.0026289999999999,0.000794,-0.097626,-1.0999999999999998e-05,-4.2e-05,-4e-05,0.542871286702881,-0.41423772014659815,-0.5762725076726333,0.3808364991768459,0.5193610293335994,-0.4411771156445081,-0.6046478525442606,0.355890292433847,0.5016645078176246,-0.47186034072241057,-0.6274484337395784,0.3460764148004566,1.568323,-1.292691,0.0016
57.14,-0.0025299999999999,0.000982,-0.097853,9.000000000000002e-06,1.7000000000000003e-05,-3.9e-05,0.5459604535982291,-0.40421798148543714,-0.5619763739951043,0.38820206108856203,0.542871286702881,-0.41423772014659815,-0.5762725076726333,0.3808364991768459,0.5193610293335994,-0.4411771156445081,-0.6046478525442606,0.355890292433847,1.554887,-1.286004,0.027552
58.15,-0.0024169999999999,0.000731,-0.098099,2e-05,3.6e-05,-1.4999999999999995e-05,0.5219031727314478,-0.4153806114605066,-0.5684419906560088,0.3688417935359457,0.5459604535982291,-0.40421798148543714,-0.5619763739951043,0.38820206108856203,0.542871286702881,-0.41423772014659815,-0.5762725076726333,0.3808364991768459,1.538438,-1.286303,0.034999
59.15,-0.0023869999999999,0.001028,-0.098154,-3e-05,1.1e-05,-1.2000000000000002e-05,0.5038883218431003,-0.41897069016254274,-0.5770963726510103,0.34576263935463253,0.5219031727314478,-0.4153806114605066,-0.5684419906560088,0.3688417935359457,0.5459604535982291,-0.40421798148543714,-0.5619763739951043,0.38820206108856203,1.519847,-1.277161,0.020255
60.15,-0.0024339999999999,0.000838,-0.098004,2.4000000000000004e-05,-1.2e-05,-3e-05,0.49620159572202305,-0.4066922377570223,-0.569121446699972,0.3337723867790733,0.5038883218431003,-0.41897069016254274,-0.5770963726510103,0.34576263935463253,0.5219031727314478,-0.4153806114605066,-0.5684419906560088,0.3688417935359457,1.504782,-1.249889,0.006323
61.15,-0.0024189999999999,0.000714,-0.097801,-2.9e-05,-2.5999999999999995e-05,-4.4e-05,0.5175373282636938,-0.38106962976903663,-0.5539299210564853,0.344677036976245,0.49620159572202305,-0.4066922377570223,-0.569121446699972,0.3337723867790733,0.5038883218431003,-0.41897069016254274,-0.5770963726510103,0.34576263935463253,1.489738,-1.220035,0.005324
62.16,-0.0024459999999999,0.000704,-0.097641,-3.9e-05,4.000000000000002e-06,-4.4e-05,0.5369542148753741,-0.35334317187524955,-0.5233107435902502,0.3669866431603734,0.5175373282636938,-0.38106962976903663,-0.5539299210564853,0.344677036976245,0.49620159572202305,-0.4066922377570223,-0.569121446699972,0.3337723867790733,1.473967,-1.201175,0.019972
63.16,-0.0023529999999999,0.000176,-0.097987,5.1e-05,3.9e-05,-3.3e-05,0.5443996430416996,-0.3431550354999875,-0.5095953276690068,0.37795935087268046,0.5369542148753741,-0.35334317187524955,-0.5233107435902502,0.3669866431603734,0.5175373282636938,-0.38106962976903663,-0.5539299210564853,0.344677036976245,1.456326,-1.195808,0.037722
64.16,-0.0018609999999999,0.00096,-0.098069,-4.9e-05,6.2e-05,-2e-05,0.5235909768935816,-0.3567090325001974,-0.5136268215329425,0.36667318786083647,0.5443996430416996,-0.3431550354999875,-0.5095953276690068,0.37795935087268046,0.5369542148753741,-0.35334317187524955,-0.5233107435902502,0.3669866431603734,1.439254,-1.196331,0.043873
65.16,-0.0012979999999999,0.000629,-0.098391,7.000000000000001e-06,5.1e-05,-6.999999999999996e-06,0.49979849017453976,-0.3625381626900067,-0.5279722697481435,0.3343643831164029,0.5235909768935816,-0.3567090325001974,-0.5136268215329425,0.36667318786083647,0.5443996430416996,-0.3431550354999875,-0.5095953276690068,0.37795935087268046,1.424963,-1.190896,0.031035
66.17,-0.0012259999999999,0.00065,-0.098049,3.4e-05,1.6e-05,-7.999999999999996e-06,0.48487611375596784,-0.365212132301621,-0.5301470983860315,0.3199411476715573,0.49979849017453976,-0.3625381626900067,-0.5279722697481435,0.3343643831164029,0.5235909768935816,-0.3567090325001974,-0.5136268215329425,0.36667318786083647,1.41013,-1.170558,0.005465
67.17,-0.0010769999999999,0.000106,-0.097835,5.3e-05,-2.1e-05,-2.2e-05,0.4979696713629493,-0.33078617090377155,-0.5545066333605645,0.2742492089061563,0.48487611375596784,-0.365212132301621,-0.5301470983860315,0.3199411476715573,0.49979849017453976,-0.3625381626900067,-0.5279722697481435,0.3343643831164029,1.391725,-1.144164,-0.007757
68.17,-0.0019419999999999,0.000327,-0.097593,0.000694,-3.099999999999996e-05,-0.000711,0.5419457697673673,-0.23835051817573202,-0.6267395885788023,0.15355669936429694,0.4979696713629493,-0.33078617090377155,-0.5545066333605645,0.2742492089061563,0.48487611375596784,-0.365212132301621,-0.5301470983860315,0.3199411476715573,1.376092,-1.125727,5.1e-05
69.17,0.000902,-0.0068999999999999,-0.098268,0.000346,-9.199999999999988e-05,-0.001744,0.5586657169499308,-0.19586771336589176,-0.6873372351608263,0.06719619515499617,0.5419457697673673,-0.23835051817573202,-0.6267395885788023,0.15355669936429694,0.4979696713629493,-0.33078617090377155,-0.5545066333605645,0.2742492089061563,1.33607,-1.073567,0.015632
70.18,0.001846,-0.0109449999999999,-0.097608,-0.0002689999999999,-8.099999999999987e-05,-0.002132,0.591083442007587,-0.10949794830793108,-0.646066235204263,0.054515155111254994,0.5586657169499308,-0.19586771336589176,-0.6873372351608263,0.06719619515499617,0.5419457697673673,-0.23835051817573202,-0.6267395885788023,0.15355669936429694,1.234231,-1.174568,0.018715
71.18,0.000833,-0.0051889999999999,-0.097378,-0.0006839999999999,-3.199999999999986e-05,-0.002174,0.5296112681692018,-0.11156901854934957,-0.6432178524658365,-0.0020375657472851724,0.591083442007587,-0.10949794830793108,-0.646066235204263,0.054515155111254994,0.5586657169499308,-0.19586771336589176,-0.6873372351608263,0.06719619515499617,1.03298,-1.290919,0.006455
72.18,0.002289,-0.0061869999999999,-0.098871,0.000432,-0.0001719999999999,-0.002117,0.5184533847298397,-0.0952813040451497,-0.5874690157894701,0.026265672985519278,0.5296112681692018,-0.11156901854934957,-0.6432178524658365,-0.0020375657472851724,0.591083442007587,-0.10949794830793108,-0.646066235204263,0.054515155111254994,0.768354,-1.361777,-0.025192
73.18,9.200000000000598e-05,-0.0022559999999999,-0.097687,-0.0005789999999999,-2.799999999999989e-05,-0.001741,0.5065752028395433,-0.10713394763944528,-0.5448238002962951,0.06888535018269344,0.5184533847298397,-0.0952813040451497,-0.5874690157894701,0.026265672985519278,0.5296112681692018,-0.11156901854934957,-0.6432178524658365,-0.0020375657472851724,0.466404,-1.38281,-0.017007
74.19,0.00065,-0.0020679999999999,-0.098675,0.000324,-8.599999999999991e-05,-0.001504,0.49331414335089174,-0.1345676985243754,-0.5259633975664072,0.10191844430885993,0.5065752028395433,-0.10713394763944528,-0.5448238002962951,0.06888535018269344,0.5184533847298397,-0.0952813040451497,-0.5874690157894701,0.026265672985519278,0.171219,-1.402233,-0.018121
75.19,0.000424,-0.0036259999999999,-0.097316,0.000301,2.000000000000008e-05,-0.00129,0.4804285484844327,-0.17164836803023445,-0.5249075327289946,0.12716938378567255,0.49331414335089174,-0.1345676985243754,-0.5259633975664072,0.10191844430885993,0.5065752028395433,-0.10713394763944528,-0.5448238002962951,0.06888535018269344,-0.102608,-1.398919,0.0046
76.19,5.500000000000598e-05,-0.0076559999999999,-0.09761,6.955993819156966e-20,-7.99999999999993e-06,-0.001136,0.4881534188285153,-0.1927112480889467,-0.5061428531810842,0.17472181373637777,0.4804285484844327,-0.17164836803023445,-0.5249075327289946,0.12716938378567255,0.49331414335089174,-0.1345676985243754,-0.5259633975664072,0.10191844430885993,-0.349265,-1.378178,0.013945
77.19,0.001078,-0.0076549999999999,-0.098585,5.000000000000006e-05,-3.199999999999994e-05,-0.000944,0.4875440419184785,-0.23058860043934507,-0.4945127733295261,0.22361986902829736,0.4881534188285153,-0.1927112480889467,-0.5061428531810842,0.17472181373637777,0.4804285484844327,-0.17164836803023445,-0.5249075327289946,0.12716938378567255,-0.582908,-1.332051,0.022261
