Time [s],Longitude [rad],Latitude [rad],Altitude [m],V North [m/s],V East [m/s],V Down [m/s],Roll [rad],Pitch [rad],Yaw [rad],DVL X [m/s],DVL Y [m/s],DVL Z [m/s],ACC X [m/s^2],ACC Y [m/s^2],ACC Z [m/s^2],GYRO X [rad/s],GYRO Y [rad/s],GYRO Z [rad/s]
47.12,0.6089725179850852,0.5733337971691171,-19.904839,1.553047,-1.522809,0.007014,-0.0056025068989017,-0.0035604716740684,-0.8391018746681438,2.178264247486809,0.2088123349738616,-0.0174700606034221,0.000468,0.002228,-0.098377,0.000126,9.9e-05,5.100000000000001e-05
48.12,0.6089722486807816,0.5733340701386122,-19.892494,1.625238,-1.499059,-0.027709,-0.0069115038378975,0.00617846555206,-0.8332897886326622,2.156096354201548,0.2446615545695554,-0.0368042488634183,0.000747,0.000953,-0.09819,5.9e-05,3.6e-05,2.700000000000001e-05
49.12,0.6089719785038133,0.5733343422354426,-19.852997,1.642354,-1.449767,-0.046812,-0.0019373154697137,0.0093898713757296,-0.8303054501446774,2.132492906854721,0.2848300057825239,-0.0336610278249064,0.000554,0.000441,-0.097924,-5.999999999999999e-06,-3.6e-05,-8.000000000000001e-06
50.13,0.6089717107703062,0.5733346082236206,-19.810329,1.647171,-1.413088,-0.036002,-0.0024958208303518,0.005846852994181,-0.8311779053311653,2.128096078070367,0.2948917666524897,-0.0121960052105064,3.0000000000059878e-06,8.700000000000599e-05,-0.097779,4.6e-05,-5.9e-05,-4.9000000000000005e-05
51.13,0.6089714535087744,0.5733348675795474,-19.785767,1.641943,-1.395446,-0.014787,-0.0018849555921538,0.0002967059728391,-0.8358208651139044,2.111454856035361,0.2954128352141706,-0.0141763664744313,-0.0002859999999999,0.001146,-0.09766,-0.000138,-2.8e-05,-4.100000000000001e-05
52.13,0.6089711983416378,0.5733351237938816,-19.779331,1.632516,-1.388224,-0.003466,-0.0148702052269916,-0.0029496064358702,-0.8400440906648331,2.079539804118665,0.2993601660232362,-0.0365291662462358,-0.0004679999999999,0.00145,-0.098126,3.3e-05,-2.7e-05,-3.9e-05
53.13,0.6089709443962316,0.5733353784374194,-19.77467,1.616538,-1.377249,-0.010887,-0.01228711793404,-0.0052708943410229,-0.8437448344508838,2.0512429407551096,0.3026290168536419,-0.0609394500428824,-0.0011179999999999,0.001021,-0.09813,3e-05,-3.3e-05,-2.4e-05
54.14,0.6089706907998913,0.5733356301138977,-19.757929,1.59816,-1.352611,-0.023695,-0.0089709923552508,-0.0088662726001311,-0.8460133086928707,2.012706080298873,0.3216693454793538,-0.06692822905045,-0.0015149999999999,0.000629,-0.097911,8e-05,-6.3e-05,-1.5e-05
55.14,0.6089704424395388,0.5733358784742503,-19.733528,1.581688,-1.318021,-0.021322,-0.0020594885173533,-0.0151494579073108,-0.8474274442660069,1.985856824975468,0.3379662538685967,-0.0453801707729341,-0.0021069999999999,0.000628,-0.09764,-6.6e-05,-7.7e-05,-2.3000000000000007e-05
56.14,0.608970201584102,0.5733361235184772,-19.721666,1.568323,-1.292691,0.0016,-0.0069115038378975,-0.0226718269834063,-0.8497832722370566,1.9787672810649808,0.334997511940934,-0.0177724184647833,-0.0026289999999999,0.000794,-0.097626,-1.0999999999999998e-05,-4.2e-05,-4e-05
57.14,0.6089699635211919,0.5733363664683091,-19.737125,1.554887,-1.286004,0.027552,-0.0093375114981696,-0.0270700566984318,-0.8536054560324619,1.9644387264791183,0.3261563136252347,-0.008521893246049,-0.0025299999999999,0.000982,-0.097853,9.000000000000002e-06,1.7000000000000003e-05,-3.9e-05
58.15,0.6089697265054796,0.5733366076728117,-19.770802,1.538438,-1.286303,0.034999,-0.0105417886820457,-0.0257436064669163,-0.8573754195766469,1.9377797847048013,0.3164455114091002,-0.0247627877963106,-0.0024169999999999,0.000731,-0.098099,2e-05,3.6e-05,-1.4999999999999995e-05
59.15,0.6089694900133659,0.5733368464338534,-19.799568,1.519847,-1.277161,0.020255,-0.008604473212332,-0.0222354946704077,-0.8591730563463237,1.90795740602607,0.3269156643235485,-0.0389531902180326,-0.0023869999999999,0.001028,-0.098154,-3e-05,1.1e-05,-1.2000000000000002e-05
60.15,0.6089692554411145,0.5733370825769011,-19.811914,1.504782,-1.249889,0.006323,-0.0090582588178505,-0.0210312174865316,-0.8602553524687774,1.8666805590354687,0.3358129553117066,-0.0387998422914946,-0.0024339999999999,0.000838,-0.098004,2.4000000000000004e-05,-1.2e-05,-3e-05
61.15,0.6089690264539166,0.5733373159274221,-19.815908,1.489738,-1.220035,0.005324,-0.0074001960284559,-0.0222180413778878,-0.8630479490851386,1.857817693039576,0.3573786122031114,-0.0193640941664279,-0.0024189999999999,0.000714,-0.097801,-2.9e-05,-2.5999999999999995e-05,-4.4e-05
62.16,0.6089688027027065,0.5733375461363505,-19.827734,1.473967,-1.201175,0.019972,-0.0062308254296197,-0.0245218759905203,-0.867201413825865,1.8406381370485247,0.3513980825013816,0.0072595394405211,-0.0024459999999999,0.000704,-0.097641,-3.9e-05,4.000000000000002e-06,-4.4e-05
63.16,0.6089685813949574,0.5733377737272849,-19.857153,1.456326,-1.195808,0.037722,-0.0089360857702109,-0.024260076602721,-0.8716526317369812,1.834967747127928,0.3441056369107453,0.0185189894029308,-0.0023529999999999,0.000176,-0.097987,5.1e-05,3.9e-05,-3.3e-05
64.16,0.608968360436274,0.5733379974784951,-19.9,1.439254,-1.196331,0.043873,-0.0054628805587422,-0.0206646983436127,-0.8750731803649165,1.8199691400287368,0.324418414760446,0.0053018163281444,-0.0018609999999999,0.00096,-0.098069,-4.9e-05,6.2e-05,-2e-05
65.16,0.6089681389539919,0.5733382207061064,-19.939085,1.424963,-1.190896,0.031035,-0.0089535390627309,-0.0145385926691126,-0.8771153028562132,1.7828309437482996,0.3420254076350199,-0.0149909549944325,-0.0012979999999999,0.000629,-0.098391,7.000000000000001e-06,5.1e-05,-6.999999999999996e-06
66.17,0.608967919566105,0.5733384418393226,-19.956648,1.41013,-1.170558,0.005465,-0.0072082098107365,-0.0093026049131297,-0.8778657769812777,1.757508074084204,0.3409934626628376,-0.0240881877907062,-0.0012259999999999,0.00065,-0.098049,3.4e-05,1.6e-05,-7.999999999999996e-06
67.17,0.6089677041924753,0.5733386610526766,-19.953852,1.391725,-1.144164,-0.007757,-0.0045204027626653,-0.0075921822461753,-0.8785992166928439,1.7134045682706027,0.4625290620463759,-0.0300826891405887,-0.0010769999999999,0.000106,-0.097835,5.3e-05,-2.1e-05,-2.2e-05
68.17,0.6089674919604382,0.5733388762517734,-19.948664,1.376092,-1.125727,5.1e-05,0.0002268928027592,-0.0092327917430499,-0.8805880542820762,1.6132172543237666,0.8029718447291788,-0.0451178486112395,-0.0019419999999999,0.000327,-0.097593,0.000694,-3.099999999999996e-05,-0.000711
69.17,0.6089672889786463,0.5733390888328763,-19.957563,1.33607,-1.073567,0.015632,0.0524296907299096,-0.0102276294166867,-0.9409246450288804,1.5599540425320424,1.0160846908855916,-0.0684646848153823,0.000902,-0.0068999999999999,-0.098268,0.000346,-9.199999999999988e-05,-0.001744
70.18,0.608967081982597,0.5733392898948061,-19.976753,1.234231,-1.174568,0.018715,0.0868999434567976,-0.0062831853071794,-1.107778069159661,1.448411333462018,1.109323768316105,-0.0292557331942712,0.001846,-0.0109449999999999,-0.097608,-0.0002689999999999,-8.099999999999987e-05,-0.002132
71.18,0.6089668659108355,0.573339476994102,-19.989799,1.03298,-1.290919,0.006455,0.0739496004069997,0.0042411500823462,-1.3177757880536458,1.325603001897216,1.099153085010869,-0.0604488009076948,0.000833,-0.0051889999999999,-0.097378,-0.0006839999999999,-3.199999999999986e-05,-0.002174
72.18,0.608966638494434,0.5733396318048065,-19.978609,0.768354,-1.361777,-0.025192,0.0094596845458092,0.0072605696882965,-1.53451075711301,1.2688608222381277,1.017569506892195,-0.0367224502635284,0.002289,-0.0061869999999999,-0.098871,0.000432,-0.0001719999999999,-0.002117
73.18,0.6089663974644643,0.5733397387934898,-19.955606,0.466404,-1.38281,-0.017007,0.0254643537865972,-0.0016929693744345,-1.7462544335775183,1.2688080232944556,0.9048983485615996,-0.020351653620927,9.200000000000598e-05,-0.0022559999999999,-0.097687,-0.0005789999999999,-2.799999999999989e-05,-0.001741
74.19,0.6089661491041117,0.5733397911533673,-19.936834,0.171219,-1.402233,-0.018121,-0.0203505390782538,-0.0062133721370998,-1.9265291429501636,1.2981092395810951,0.8091878748098837,-0.0173723053120335,0.00065,-0.0020679999999999,-0.098675,0.000324,-8.599999999999991e-05,-0.001504
75.19,0.608965898649364,0.5733397937713611,-19.928699,-0.102608,-1.398919,0.0046,0.0001396263401595,-0.0136310214580757,-2.0796992555584786,1.3481311511050134,0.7303428050930288,-0.0236667731876845,0.000424,-0.0036259999999999,-0.097316,0.000301,2.000000000000008e-05,-0.00129
76.19,0.6089656438312933,0.5733397499635969,-19.939575,-0.349265,-1.378178,0.013945,0.0340164671213694,-0.0114144533080429,-2.210180297330377,1.4076481530189595,0.6480016388619558,-0.0095719780887092,5.500000000000598e-05,-0.0076559999999999,-0.09761,6.955993819156966e-20,-7.99999999999993e-06,-0.001136
77.19,0.6089653911076176,0.5733396674095234,-19.958149,-0.582908,-1.332051,0.022261,0.0484328867428426,-0.0070860367630969,-2.325180111557453,1.4846975276514962,0.5456478982642764,-0.0037079845349958,0.001078,-0.0076549999999999,-0.098585,5.000000000000006e-05,-3.199999999999994e-05,-0.000944
78.2,0.6089651469360553,0.5733395502979306,-19.981884,-0.797895,-1.272747,0.027111,0.0537910475464652,-0.0034382986264287,-2.4211905340833213,1.559985095262537,0.4692740911616027,0.000113614195451,0.000856,-0.0085329999999999,-0.098239,-5.399999999999996e-05,-4.499999999999996e-05,-0.000692
79.2,0.6089649135855343,0.5733394014213453,-20.00812,-0.983642,-1.21634,0.029666,0.0577354916559724,-0.0012391837689158,-2.4934471476625943,1.627933339794252,0.4000356922465093,-0.0072721034225366,0.001561,-0.0062619999999999,-0.0982,-2.199999999999997e-05,-1.8999999999999967e-05,-0.000538
80.2,0.6089646908815217,0.5733392247940251,-20.032993,-1.143458,-1.167685,0.020241,0.0533721685259865,3.4906585040017646e-05,-2.549158092292838,1.6223341237231428,0.2598700381667033,-0.0143611079202927,0.000273,-0.0063409999999999,-0.098032,-0.000291,-2.199999999999998e-05,-0.000353
81.2,0.6089644796966822,0.5733390277463525,-20.044903,-1.225516,-1.087942,0.004069,0.0390081087820732,0.0005410520681183,-2.585932074912604,1.6404009406313815,0.1366023219808791,-0.0113329125607984,6.0000000000060175e-06,-0.0040129999999999,-0.098276,-0.000255,-1.6e-05,2.3999999999999984e-05
82.21,0.608964281776345,0.5733388226701653,-20.040695,-1.26603,-1.034233,-0.007242,0.0229859862487653,-0.0009075712110369,-2.5875030806789088,1.6554763610675085,0.03208386367923,0.0141676591959381,6.900000000000597e-05,-0.0035179999999999,-0.097504,8.199999999999997e-05,-1.0000000000000232e-06,0.00038
83.21,0.6089640899646602,0.573338615848649,-20.040241,-1.276432,-1.033422,0.010564,0.0327598300599335,-0.0023038346126325,-2.553416748027582,1.6907815343308077,-0.0122582064365044,0.0426386382395133,0.00021,-0.0035889999999999,-0.097665,0.0002189999999999,2.999999999999996e-05,0.000646
84.21,0.6089638998983047,0.5733384102488631,-20.062132,-1.251536,-1.100978,0.034073,0.0483630735727628,-0.0022165681500327,-2.491544860950968,1.7084681340659051,-0.0438196774844139,0.0405374228525466,0.000333,-0.0037049999999999,-0.098017,-0.000105,7.899999999999994e-05,0.000823
85.21,0.608963691505992,0.5733382114558614,-20.100014,-1.183538,-1.213948,0.036726,0.044313909708136,0.0013089969389958,-2.410753604782735,1.7280379735408475,-0.0616457185408226,0.0057501516002593,0.000423,-0.0021389999999999,-0.09821,-0.000136,7.699999999999995e-05,0.00095
86.22,0.6089634578064052,0.5733380276726912,-20.12443,-1.075272,-1.332016,0.010495,0.0381878040336359,0.0056374134839416,-2.3170468248832825,1.7311912377084293,-0.090496904166869,-0.0167191027500935,0.000859,-0.0034109999999999,-0.098511,0.0001899999999999,3.299999999999994e-05,0.001016
87.22,0.6089631982759454,0.5733378643098732,-20.119186,-0.943918,-1.432608,-0.014628,0.0542448331519837,0.0050265482457436,-2.2160967715084205,1.7205789227295218,-0.1043443972041501,-0.008506253465533,0.000309,-0.0038879999999999,-0.0977,-7.000000000000067e-06,1.599999999999993e-05,0.001093
88.22,0.6089629221648577,0.573337724683533,-20.099852,-0.794806,-1.517984,-0.016515,0.056007615696498,0.0012915436464757,-2.108078431368953,1.73875573608522,-0.1048436947657174,0.0179754828479552,8.800000000000597e-05,-0.0038209999999999,-0.097603,5.799999999999993e-05,3.599999999999993e-05,0.001138
89.22,0.6089626294731422,0.5733376105389999,-20.092875,-0.62059,-1.60304,0.005487,0.0609643507721619,-0.001815142422074,-1.994719366265092,1.745073307761897,-0.0823775336806998,0.0424527416857438,-1.7999999999994027e-05,-0.0037179999999999,-0.097567,-5.400000000000007e-05,8.299999999999993e-05,0.001168
90.23,0.608962321946128,0.5733375257159982,-20.10998,-0.418271,-1.681485,0.025068,0.0565661210571362,-0.0012740903539558,-1.878061733594716,1.7569390752457874,-0.048297204447335,0.0383147183214166,7.000000000000598e-05,-0.0033379999999999,-0.097729,-1.0000000000000705e-06,0.0001239999999999,0.001152
91.23,0.6089620016782101,0.5733374756250487,-20.139252,-0.201192,-1.736113,0.024753,0.0555887366760194,0.0034732052114687,-1.7621369995838372,1.7523372593075304,-0.0339161914498744,0.010756995170959,0.000618,-0.0030619999999999,-0.098014,-6.400000000000006e-05,0.0001219999999999,0.001106
92.23,0.6089616728581791,0.5733374602661513,-20.154282,0.008315,-1.749155,0.001511,0.0495149908790791,0.0092851516206098,-1.6502789001833984,1.7319788794325603,-0.0312778877848847,-0.0198021170648,0.001056,-0.0027849999999999,-0.098595,-3.0000000000000653e-06,6.699999999999993e-05,0.001062
93.23,0.6089613456089443,0.5733374778939767,-20.139883,0.201182,-1.720239,-0.026456,0.047071529926287,0.0120078652537209,-1.543097846845992,1.7049624306531643,-0.0077717338310549,-0.021749546305907,0.000764,-0.0027149999999999,-0.097983,2.5999999999999937e-05,1.999999999999994e-05,0.001015
94.24,0.6089610270863559,0.573337526065064,-20.10675,0.379095,-1.664418,-0.032202,0.0480838208924437,0.0096167641784887,-1.4409959808845685,1.6837611314505003,0.0215872113274546,0.001809680809997,0.000418,-0.0022879999999999,-0.097445,-0.000132,3.999999999999943e-06,0.000931
95.24,0.608960721304671,0.573337600765156,-20.081343,0.542744,-1.599143,-0.01327,0.0440172037352969,0.0057944931166211,-1.3463994321324484,1.6770710301036138,0.0467881389200126,0.0304213124734137,0.000418,-0.0027309999999999,-0.097787,-6.100000000000005e-05,3.599999999999995e-05,0.000852
96.24,0.6089604284384225,0.5733376983290612,-20.081465,0.687065,-1.534583,0.011335,0.038152897448596,0.0050789081233035,-1.259953221921292,1.6638637578162263,0.0668519901981994,0.0365927651074061,0.000493,-0.0017869999999999,-0.097839,-7.300000000000004e-05,6.699999999999996e-05,0.000764
97.24,0.6089601481385446,0.5733378171859833,-20.098513,0.804745,-1.467452,0.017672,0.0270176968208722,0.008918632477691,-1.1822512508889669,1.644264046700014,0.0716693048272156,0.0233903248433453,0.000982,-0.0008329999999999,-0.098308,-6.900000000000004e-05,6.899999999999996e-05,0.000688
98.25,0.608959881277702,0.5733379527980662,-20.109753,0.898927,-1.390698,0.002132,0.0225147473507268,0.0142418866962736,-1.1119667022848152,1.609212852074054,0.1001325460407805,0.0051337561374935,0.001302,-0.0008169999999999,-0.098202,2.699999999999996e-05,3.299999999999996e-05,0.000613
99.25,0.6089596297757568,0.5733381013255855,-20.102423,0.973935,-1.303086,-0.014897,0.0216595360172496,0.0170169602069447,-1.0492220807690338,1.57783463466789,0.1279206748273549,0.0062656492209066,0.001349,-0.0015079999999999,-0.097835,2.0999999999999965e-05,4.999999999999967e-06,0.000535
100.25,0.6089593955525712,0.5733382603250804,-20.084248,1.033521,-1.216221,-0.017385,0.026145032194875,0.0167202542341058,-0.994297057900963,1.562572348023848,0.141463009114121,0.0206166789909468,0.001363,-0.0018579999999999,-0.097882,-3.0000000000000028e-05,-2.000000000000028e-06,0.000459
101.25,0.6089591761646842,0.573338426654958,-20.07197,1.080296,-1.143741,-0.005226,0.0239284640448422,0.0154985237577096,-0.9473822759947972,1.549508994039312,0.1514199477838322,0.0370023958200119,0.001355,-0.0009409999999999,-0.097802,-0.000136,1.7999999999999977e-05,0.000377
102.26,0.6089589700412995,0.5733385999661529,-20.073792,1.118217,-1.088253,0.006481,0.0134564885328762,0.0160919357033877,-0.9082343314330548,1.5363219512080186,0.1671491998529413,0.0370479008974404,0.001592,-0.0003519999999999,-0.097958,-6.500000000000001e-05,3.899999999999998e-05,0.000326
103.26,0.6089587736917587,0.573338779211467,-20.082067,1.147401,-1.042932,0.005808,0.0071034900556169,0.0192858882345374,-0.8747067310351684,1.5168138790600334,0.1633013973271749,0.0238474589809099,0.001944,-0.0002669999999999,-0.098117,4.099999999999999e-05,4.399999999999999e-05,0.000273
104.26,0.608958584149002,0.5733389622965055,-20.081966,1.166586,-0.995744,-0.008825,0.0100181899064474,0.0235793981944434,-0.8464846872172497,1.5034842512752855,0.1891387453506673,0.015720709124232,0.002226,-0.0009449999999999,-0.098006,8.599999999999999e-05,1.9999999999999988e-05,0.000227
105.26,0.6089584021111609,0.5733391474759392,-20.068842,1.181094,-0.951564,-0.017532,0.0173311194723036,0.0256214334192768,-0.8229226375955714,1.494705418748127,0.1991437138627561,0.0177941433605199,0.002329,-0.0015469999999999,-0.097874,1.699999999999999e-05,-6.00000000000001e-06,0.000172
106.27,0.6089582287999662,0.5733393349243008,-20.052561,1.194298,-0.917979,-0.0141,0.0201760061530544,0.0249582083035189,-0.804631517221501,1.491014833707074,0.2084901058635708,0.0249535921955814,0.002439,-0.0017719999999999,-0.097892,-1.1000000000000008e-05,-1.000000000000001e-05,0.000139
107.27,0.6089580593284959,0.5733395232453271,-20.043346,1.209055,-0.898115,-0.006247,0.0202458193231342,0.0235619449019235,-0.7901977141206775,1.5053310530535546,0.217326437543155,0.0167281221742499,0.002311,-0.0017889999999999,-0.097857,1.999999999999993e-06,8.999999999999993e-06,0.000113
108.27,0.6089578933476839,0.5733397152315449,-20.0382,1.22461,-0.885734,-0.00784,0.0195127810372966,0.0237015712420829,-0.7784696775059292,1.4986793411328607,0.2251871451475931,0.0024539930420882,0.002488,-0.0013419999999999,-0.098168,-2.5000000000000008e-05,5.999999999999994e-06,9.2e-05
109.27,0.6089577291122014,0.5733399096612235,-20.025282,1.237636,-0.86982,-0.020042,0.0175580122750629,0.0243124364802811,-0.7686953450025699,1.4891060573959118,0.2387924682225178,-0.0056836219966557,0.00225,-0.0014699999999999,-0.09792,1.0999999999999996e-05,-1.7000000000000003e-05,6.7e-05
110.28,0.6089575681928443,0.5733401053126326,-20.002207,1.244732,-0.852003,-0.025582,0.0184830367786199,0.0227416401534861,-0.761522390842724,1.4913663255072136,0.23232094330279,-0.0016053709893762,0.001937,-0.0016249999999999,-0.097838,-6.000000000000003e-06,-3.8e-05,4.4e-05
111.28,0.6089574095424153,0.573340302883904,-19.980165,1.248209,-0.840243,-0.017927,0.0184306769010601,0.0190589954317781,-0.7566003354592975,1.4935616551844768,0.2330722371353317,0.0055341930158912,0.001546,-0.0017519999999999,-0.097768,-8.000000000000001e-06,-3.5e-05,2.9e-05
112.28,0.6089572526373156,0.5733405002806424,-19.969139,1.249379,-0.838152,-0.005787,0.0171914931321441,0.0151843644923508,-0.753563270574609,1.4856124292300374,0.2351464595939704,0.0076066422715658,0.001402,-0.0015739999999999,-0.097897,-2.8000000000000003e-05,-1.2000000000000002e-05,3.5e-05
113.28,0.6089570964303475,0.5733406973283149,-19.96636,1.250388,-0.837715,-0.003137,0.0149400183970714,0.0133517687777566,-0.7502822610203694,1.4906048083725416,0.2373706075206981,-0.0026248708373306,0.001245,-0.0015129999999999,-0.098031,5.2e-05,-8.000000000000001e-06,4e-05
114.29,0.6089569390016489,0.5733408943759875,-19.961521,1.254921,-0.829921,-0.008237,0.0182735972683806,0.0124791041517595,-0.7463199970992005,1.4810765425334107,0.2480886520245546,-0.0066768454315512,0.001066,-0.0018329999999999,-0.097923,1.2999999999999998e-05,-1.5000000000000002e-05,3.4e-05
115.29,0.6089567827946809,0.5733410924708576,-19.951757,1.263981,-0.817151,-0.010614,0.0206996049286527,0.0109432144100045,-0.7426725382152128,1.4910564706102685,0.2612100417577657,-0.0026330243363578,0.000965,-0.0015169999999999,-0.097934,-5.2e-05,-2.2e-05,2.4e-05
116.29,0.6089566304274372,0.5733412917874582,-19.942102,1.271453,-0.808301,-0.007734,0.0160919357033877,0.0087266462599717,-0.7400019226602722,1.483945633013209,0.2524587509058612,0.0004591972103009,0.000698,-0.0013509999999999,-0.097933,-3.4e-05,-1.9e-05,1.5999999999999996e-05
117.29,0.6089564789328581,0.5733414921512563,-19.936401,1.271414,-0.808054,-0.003749,0.0124092909816796,0.0066497044500983,-0.7383092150852264,1.490581921529225,0.2417073297865567,-0.0026259576719649,0.00047,-0.0011419999999999,-0.097929,-1.3e-05,-1.2000000000000002e-05,2.7e-05
118.3,0.6089563277873449,0.5733416916423898,-19.932949,1.266757,-0.810671,-0.004039,0.0111352006277238,0.005253441048503,-0.7359879969932442,1.4812997601601712,0.2322078608930693,-0.0066733915578365,0.00046,-0.0012319999999999,-0.09792,4.1e-05,-1.3000000000000004e-05,4.7e-05
119.3,0.6089561759437,0.5733418914825892,-19.928215,1.266621,-0.807551,-0.005246,0.0138055543832751,0.0039444441095073,-0.7317988577226072,1.4898968258819434,0.2409811229583782,-0.0005811614481855,0.000347,-0.0014549999999999,-0.097835,3.199999999999999e-05,-1.4000000000000003e-05,6.3e-05
120.3,0.6089560251472527,0.5733420909737227,-19.924948,1.274448,-0.797947,-0.001205,0.016912240451825,0.0024260076602722,-0.7258653316777723,1.4899379259737977,0.2409846402041778,0.0065677336700429,0.000207,-0.0014429999999999,-0.09783,-2.4000000000000004e-05,9.999999999999964e-07,6e-05
121.3,0.6089558753980028,0.5733422923847183,-19.92864,1.284679,-0.787995,0.006804,0.0152890842474703,0.0019722220547535,-0.7196862552604738,1.5008268130945732,0.2375055466930414,0.009591608437916,0.000266,-0.0011629999999999,-0.097797,-2.7e-05,1.3999999999999996e-05,6.2e-05
122.31,0.6089557279176809,0.5733424943193127,-19.937946,1.289557,-0.78259,0.009313,0.0116587994033221,0.0028099800957108,-0.7134906854817448,1.4922570046237775,0.2272919173846813,-0.0005863641070109,0.000384,-0.0010639999999999,-0.098044,1.7999999999999997e-05,2e-05,8.1e-05
123.31,0.6089555811354909,0.5733426978247036,-19.944178,1.290801,-0.778508,0.001757,0.0115889862332423,0.004642575810305,-0.705863387211019,1.4865389093259926,0.2185543112552949,-0.0138385185844217,0.000482,-0.0014369999999999,-0.098105,6e-05,3.999999999999994e-06,9.7e-05
124.31,0.6089554352259655,0.5733429011555614,-19.939861,1.293308,-0.770131,-0.009759,0.0164933614313464,0.005253441048503,-0.6965961252152424,1.498033344924194,0.2230257629536512,-0.0179681307923736,0.000424,-0.0016009999999999,-0.098023,-3.0000000000000008e-05,-1.3000000000000006e-05,0.000109
125.31,0.6089552903636375,0.5733431058826827,-19.92753,1.301552,-0.7556,-0.013264,0.0169296937443449,0.0039793506945471,-0.6859141865942614,1.493813895476552,0.217200362383803,-0.0097805746515217,0.000248,-0.0012499999999999,-0.097903,-5.000000000000007e-06,-2.6000000000000005e-05,0.000111
126.32,0.608955148991968,0.5733433116570015,-19.917828,1.31179,-0.740708,-0.005014,0.0152541776624304,0.0014137166941154,-0.6749361005058027,1.495351592040422,0.2128883052701278,0.0004278625807809,3.300000000000599e-05,-0.0013479999999999,-0.097866,-2.000000000000001e-05,-1.2000000000000009e-05,0.000112
127.32,0.6089550109364243,0.573343518129452,-19.918495,1.319055,-0.729511,0.004459,0.013840460968315,-0.0003141592653588,-0.6637838480112868,1.4889485488750749,0.2048682293277079,-0.0026098283351149,-4.6999999999993993e-05,-0.0010999999999999,-0.098016,5.9999999999999925e-06,1.9999999999999923e-06,0.000124
128.32,0.6089548742771439,0.5733437270453635,-19.924578,1.322813,-0.719368,0.004946,0.0126361837844389,-0.0006632251157578,-0.6516190602045183,1.4933227185857565,0.2005868798761508,-0.0067102049295032,-3.7999999999994e-05,-0.0013159999999999,-0.098035,4.599999999999999e-05,5.999999999999992e-06,0.000137
129.32,0.6089547393631927,0.573343935961275,-19.928213,1.32761,-0.704172,0.001231,0.0158999494856683,-0.0002268928027591,-0.6381445249671771,1.490380388743587,0.2063312638356635,-0.0036366343632768,-3.0999999999994004e-05,-0.0016589999999999,-0.09793,2.4999999999999994e-05,-3.0000000000000085e-06,0.000135
130.33,0.6089546075908342,0.5733441455753181,-19.930424,1.337834,-0.68683,0.003524,0.0193033415270572,-0.0004537856055184,-0.6244265861123524,1.5049348273163146,0.2007297150598892,0.0075440413830866,-2.2999999999994003e-05,-0.0013079999999999,-0.097912,-5.700000000000001e-05,-8.205133554287266e-21,0.000134
131.33,0.608954479309134,0.5733443565856247,-19.937601,1.349562,-0.674094,0.009632,0.0142767932813136,-0.0008726646259971,-0.6110569800696395,1.497202641307959,0.1811359765588815,0.0014504749326145,1.3000000000005998e-05,-0.0010519999999999,-0.097966,3.999999999999991e-06,1.599999999999999e-05,0.000139
132.33,0.608954353296362,0.5733445700393922,-19.94771,1.357256,-0.664356,0.008176,0.0123743843966397,8.726646259971105e-05,-0.5971643337566895,1.4958539657465348,0.169561653256005,-0.0097753851818936,2.0000000000006005e-05,-0.0013079999999999,-0.098059,3.199999999999999e-05,1.499999999999999e-05,0.000157
133.33,0.6089542302506498,0.5733447845403572,-19.951073,1.36021,-0.649887,-0.001846,0.0146607657167523,0.0013962634015955,-0.5818580929226719,1.4966019044787584,0.1659587037015313,-0.0148842693223647,5.4000000000006e-05,-0.0015129999999999,-0.09796,4.599999999999999e-05,9.999999999999898e-07,0.000166
134.34,0.6089541096483986,0.5733450002630529,-19.945036,1.365312,-0.627926,-0.00859,0.0182037840983008,0.0014486232791552,-0.5653997602494133,1.4914672099305215,0.1738419314479204,-0.0097599900369559,1.700000000000599e-05,-0.0017579999999999,-0.09781,5.99999999999999e-06,-1.600000000000001e-05,0.00016
135.34,0.6089539930604045,0.5733452154621496,-19.938375,1.375678,-0.604326,-0.003007,0.0202632726156541,-0.0001919862177193,-0.5491502038612784,1.503039816357051,0.1768730318840523,0.0044936239834506,-6.699999999999401e-05,-0.0015839999999999,-0.097916,-6.800000000000001e-05,-8.00000000000001e-06,0.000154
136.34,0.6089538803121348,0.5733454322320426,-19.941067,1.387592,-0.586411,0.007281,0.0166504410640259,-0.001483529864195,-0.5335472745077142,1.508316470779247,0.1603261932825034,0.0065212039209673,-9.9999999999994e-05,-0.0012109999999999,-0.098008,-1.0000000000000013e-05,9.99999999999999e-06,0.00016
137.34,0.608953770181859,0.5733456514453967,-19.951389,1.395979,-0.572397,0.010153,0.0152018177848706,-0.0012566370614357,-0.5176125231567615,1.5040056907641697,0.1559395556681172,-0.0006103941539148,-7.6999999999994e-05,-0.0013389999999999,-0.09804,9.999999999999896e-07,1.899999999999999e-05,0.000169
138.35,0.6089536635422418,0.5733458715314154,-19.959209,1.40003,-0.556588,0.003536,0.0146956723017922,0.0001570796326795,-0.5007520491705508,1.5005573798608058,0.1392844014432967,-0.0097849423532096,7.2000000000006e-05,-0.0014749999999999,-0.098072,1.899999999999999e-05,7.99999999999999e-06,0.00017
