Time,V North,V East,V Down
0.0,-1.856788,-0.994794,0.0226
1.0,-1.951489,-0.850749,0.001266
2.01,-2.034441,-0.646232,-0.015007
3.01,,-0.451129,
4.01,,,
5.01,-2.218026,,0.042294
6.02,-2.252055,,0.016618
7.02,,,0.003569
8.02,,,
9.02,-2.322136,0.229903,
10.03,,,
11.03,-2.376431,0.228869,
12.03,,0.208699,0.005339
13.03,-2.387659,,
14.04,-2.26897,,0.039106
15.04,,,-0.043601
16.04,,,-0.043167
17.04,,-0.978192,
18.05,-0.822725,,
19.05,,,0.027464
20.05,-0.23032,,
21.05,,,
22.06,,,-0.0373
23.06,0.538716,,-0.037213
24.06,,-1.574847,
25.06,0.960362,-1.607963,
26.07,1.139107,,-0.000878
27.07,,,
28.07,,,
29.07,1.294932,,-0.048636
30.08,1.218852,-1.866892,
31.08,,,
32.08,0.906762,,
33.08,0.733974,,
34.09,,,0.013268
35.09,,,
36.09,0.124048,-2.260616,
37.09,,,
38.1,,-2.291627,
39.1,-0.202095,-2.318012,
40.1,,,0.000295
41.1,-0.24687,,0.00796
42.11,,,
43.11,,,0.021751
44.11,,,
45.11,,,
46.12,,,-0.052151
47.12,,,
48.12,,,
49.12,,,
50.13,,,
51.13,,,0.042343
52.13,,0.030069,
53.13,-1.606074,,
54.14,-1.599217,,-0.035547
55.14,,0.869443,-0.014037
56.14,-1.597427,,
57.14,,,
58.15,-1.627955,,0.033762
59.15,-1.68302,1.320079,
60.15,,,
61.15,,,
62.16,-1.926872,,
63.16,-2.010238,0.86209,
64.16,,0.689502,-0.01921
65.16,,0.526749,-0.003188
66.17,,0.334401,
67.17,,,0.047311
68.17,-2.189646,,0.042028
69.17,,-0.151901,-0.005386
70.18,,,
71.18,-2.241074,-0.216082,
72.18,-2.276815,-0.227587,
73.18,,,
74.19,,-0.212971,0.014232
75.19,,,
76.19,-2.140416,,0.001915
77.19,,,
78.2,,,
79.2,,,-0.093746
80.2,,1.525668,
81.2,,,
82.21,-0.264953,1.770068,
83.21,,1.789753,0.057638
84.21,,1.788076,
85.21,0.603619,1.802081,
86.22,0.864192,,-0.081265
87.22,1.108927,,
88.22,,1.899444,
89.22,1.427228,1.885575,
90.23,,1.868763,
91.23,,1.895338,0.0434
92.23,,,
93.23,,,
94.24,,2.261245,
95.24,,,
96.24,0.531791,2.422116,
97.24,0.300238,2.429314,
98.25,,2.412431,
99.25,-0.089525,,
100.25,,,
101.25,-0.309301,,
102.26,,,
103.26,,2.529951,
104.26,,,
105.26,,2.357562,
106.27,,,
107.27,,1.524242,-0.030179
108.27,-1.139978,,
109.27,,,
110.28,-1.2979,,
111.28,,,
112.28,,,
113.28,-1.389949,,0.013009
114.29,-1.371348,-0.56206,
115.29,-1.347446,-0.792096,
116.29,,,-0.035155
117.29,,-1.093716,
118.3,-1.380627,-1.198661,
119.3,,-1.267146,-0.021478
120.3,,-1.262354,-0.028964
121.3,,,
122.31,-1.734611,,0.012918
123.31,,-0.984395,
124.31,,-0.756245,-0.044535
125.31,,,
126.32,,,
127.32,,-0.305399,
128.32,,,
129.32,,,-0.011374
130.33,,,0.015972
131.33,,,
132.33,,,
133.33,,,
134.34,,,0.020418
135.34,-2.373805,0.20937,
136.34,,,
137.34,-2.048757,,-0.033818
138.35,-1.693074,,-0.077205
139.35,,-0.867346,
140.35,-0.967193,-1.084808,
