Time,b1,b2,b3,b4
1.0,0.009642509510015607,0.017682345178454573,0.017425675555535203,0.009385839887096292
2.01,0.006097226870227623,0.0015927999188968256,-0.0023164906899962867,0.002187936261334622
3.01,-0.00983090773655071,-0.010473291005962393,-0.013283032809881301,-0.012640649540469617
4.01,0.00032771573137430066,-0.0066479481116862305,-0.008133327973177173,-0.0011576641301168644
5.01,-0.014274058655841526,-0.01144385109656676,-0.010709747014167437,-0.013539954573442148
6.02,-0.006205562149838195,-0.00692001845090684,-0.0034275220014338137,-0.0027130657003652248
7.02,0.01198237433126903,0.011643341839756904,0.00918525614215443,0.0095242886336665
8.02,0.014032409897928255,0.013621439197142649,0.016766335417343514,0.017177306118129287
9.02,0.009600391091126537,0.01561662978203926,0.009730431383472682,0.0037141926925601254
10.03,0.004314169616060792,0.00022463869981181883,-0.008233908067530993,-0.004144377151282241
11.03,-0.022401935134877815,-0.019239144480314496,-0.016047820645054223,-0.019210611299617653
12.03,-0.019515427005193098,-0.026177766502577637,-0.021002680320850398,-0.014340340823465691
13.03,-0.005078547977213077,-0.007876790738104433,-0.006509947228300894,-0.003711704467409649
14.04,0.012431690655391958,0.015578468208083285,0.014562075901458416,0.011415298348767311
15.04,0.01628839096770024,0.019070210114974562,0.018400285297291208,0.01561846615001683
16.04,0.0127115704166047,0.014769001062905907,0.01619329421214538,0.014135863565844065
17.04,0.0010631557331665098,0.005600519725043274,0.006704426514938411,0.002167062523061758
18.05,-0.008529410445854035,-0.008094919760654795,-0.012644186116442413,-0.013078676801641875
19.05,-0.025709752977989386,-0.03240586569203563,-0.02442654378802439,-0.017730431073978092
20.05,-0.0119548855458263,-0.013596675272924075,-0.018872437751730198,-0.017230648024632367
21.05,-0.0034487353569457313,-0.012145085844962766,-0.014003138697439799,-0.005306788209422764
22.06,0.023103538920645317,0.026601562158855674,0.0231378476185774,0.019639824380367155
23.06,0.026616834291035396,0.028335610289081714,0.02730091512252969,0.025582139124483372
24.06,0.011987038669224903,0.02005784085157225,0.016999400842534984,0.008928598660187581
25.06,-0.0031566285761535084,0.005280190302665577,0.0032782223278058353,-0.005158596551013361
26.07,-0.02384505258868891,-0.027261547415509457,-0.030101661209890107,-0.026685166383069392
27.07,-0.03284552891659287,-0.03979235179503082,-0.03847098894265061,-0.03152416606421271
28.07,-0.007797730405846526,-0.024269592367005655,-0.02131198889838959,-0.004840126937230349
29.07,0.00994490742016435,0.012285586731939357,0.01896775745166729,0.01662707813989195
30.08,0.03354518442865356,0.03838790198145137,0.03774119282579019,0.03289847527299239
31.08,0.027496589249481396,0.032713261772149504,0.03032190715101779,0.025105234628349904
