Time,V North,V East,V Down
0.0,-1.119583,1.715984,0.008585
1.0,-1.15227,1.698177,-0.009174
2.01,-1.178357,1.686206,-0.012103
3.01,,,-0.00277
4.01,,1.636531,
5.01,-1.282372,1.600116,
6.02,,,
7.02,,,
8.02,-1.374672,,
9.02,-1.405185,,0.011575
10.03,,,0.00634
11.03,-1.45932,1.415277,
12.03,-1.483737,,
13.03,,1.356116,-0.000192
14.04,,,
15.04,,,-0.011518
16.04,,1.271821,-0.010249
17.04,,1.241952,-0.000536
18.05,-1.622554,1.200651,
19.05,,1.146187,
20.05,,,0.009175
21.05,-1.695607,,-0.0154
22.06,,,
23.06,-1.728831,,-0.02656
24.06,,,
25.06,,0.95248,
26.07,,,
27.07,-1.788041,,0.009817
28.07,,0.8008,-0.015081
29.07,,,
30.08,,,
31.08,-1.829816,,
32.08,-1.844806,,0.025271
33.08,-1.85942,,0.009598
34.09,,0.581594,
35.09,-1.863363,,-0.010813
36.09,,0.527148,
37.09,,0.477212,
38.1,,,
39.1,,,
40.1,,,
41.1,,,-0.021863
42.11,,0.304113,-0.006686
43.11,-1.88992,0.26541,
44.11,-1.883802,0.217718,
45.11,,,0.020289
46.12,,0.125404,
47.12,-1.873147,,
48.12,,,-0.04511
49.12,,,
50.13,-1.860945,,
51.13,,-0.025528,0.033682
52.13,,-0.086529,
53.13,,,
54.14,,-0.139965,-0.024673
55.14,,,
56.14,,,
57.14,-1.795758,-0.235262,
58.15,,,
59.15,,,-0.000414
60.15,,-0.30863,
61.15,-1.750597,-0.345642,
62.16,,,
63.16,,-0.433773,
64.16,,,
65.16,-1.689795,-0.457378,
66.17,,,
67.17,,,
68.17,,,
69.17,,,
70.18,-1.599106,-0.595386,
71.18,,,
72.18,-1.582701,,0.002186
73.18,,-0.673959,-0.019749
74.19,,,
75.19,,,
76.19,-1.020045,,0.001909
77.19,,-1.291888,-0.014281
78.2,,-1.388212,
79.2,,,
80.2,0.191938,,0.006821
81.2,,,
82.21,,-1.336305,
83.21,0.97739,,0.014732
84.21,1.190269,,
85.21,,-0.881032,
86.22,,,-0.007705
87.22,,,-0.022222
88.22,1.721593,-0.117388,
89.22,,,
90.23,,0.213274,0.004112
91.23,,,-0.013451
92.23,,,-0.03196
93.23,2.093578,,
94.24,,,-0.038043
95.24,,,-0.034168
96.24,,,
97.24,1.727298,,-0.024042
98.25,,,
99.25,,,
100.25,1.542619,,-0.043604
101.25,,-0.899592,-0.013737
102.26,,,
103.26,,,
104.26,,,
105.26,0.385913,,-0.002601
106.27,,,
107.27,,,
108.27,,,
109.27,,,
110.28,,,0.057821
111.28,-1.065786,,
112.28,-1.082793,,
113.28,,-1.245135,
114.29,-1.091996,,
115.29,,,0.073147
116.29,,,
117.29,-1.059451,,
118.3,-1.058516,,-0.009704
119.3,,,
120.3,,,0.011148
121.3,-1.05718,-1.178645,
122.31,-1.04271,-1.202871,
123.31,,,
124.31,-1.022356,-1.170893,
