Time [s],V North [m/s],V East [m/s],V Down [m/s]
0.0,-1.108641314025839,1.751142066861525,-0.010172524760569394
1.0025062656641603,-1.1368481884678439,1.731783333364899,-0.010627586270613896
2.0050125313283207,-1.1552139259371295,1.7157064566892124,-0.009726619395889776
3.007518796992481,-1.2009151698311546,1.6808366712463085,0.0034887284273704394
4.010025062656641,-1.23909460794602,1.6505685674051176,-0.018076420229518986
5.012531328320802,-1.2637322319710869,1.6337215263694762,-0.024972407640518543
6.015037593984962,-1.3082543906438429,1.6025016527488247,-0.012896235008375922
7.017543859649122,-1.329057421714321,1.5690764363591443,0.004094492589674258
8.020050125313283,-1.3602113381968095,1.531830863963505,0.01510014594848758
9.022556390977442,-1.3993702581842473,1.4987909642641337,0.006673966926648929
10.025062656641603,-1.4266297892405735,1.4705387195536523,-0.006147873933339108
11.027568922305765,-1.4419539909558903,1.4362746986621089,-0.016181612016378674
12.030075187969924,-1.4738471704081793,1.4073913901164243,-0.008655075676337356
13.032581453634084,-1.5100936398130549,1.370079190616887,-0.008169217632958383
14.035087719298245,-1.5220043384263018,1.3568626937552655,-0.013386653230624128
15.037593984962406,-1.5410806488293487,1.3350314812218604,-0.012007082379910553
16.040100250626566,-1.5645851330212788,1.3065895204751472,0.0032088618410365424
17.042606516290725,-1.589231284755,1.2588407878089853,0.01616662102682797
18.045112781954884,-1.6209232137788525,1.1990748747897975,0.023206661191668875
19.047619047619047,-1.6437210227612251,1.1423656192644298,0.002915983948263231
20.050125313283207,-1.670390993615931,1.1179450801095885,-0.029825272497502223
21.052631578947366,-1.6900938334217719,1.1118579252976286,-0.04731482646646958
22.05513784461153,-1.6999175316375021,1.0960757736750677,-0.027371714013966358
23.05764411027569,-1.7166849759744827,1.073612062906141,0.015112413933870743
24.06015037593985,-1.7279677786222594,1.006905600779996,0.049391636125236164
25.062656641604008,-1.746977637576572,0.9354653854917568,0.04355130366751614
26.065162907268167,-1.7700242376638096,0.881155478950455,0.010980448226005449
27.06766917293233,-1.7809220748936128,0.8679776444452113,-0.025187456480812533
28.07017543859649,-1.7934269284436928,0.8554141468293611,-0.0369344098533498
29.07268170426065,-1.803219973463574,0.8333775645600158,-0.017007282764841432
30.075187969924812,-1.810611550026855,0.7967334749913247,0.016438062982018192
31.07769423558897,-1.8321634157668178,0.7393288263218872,0.030171556740856035
32.08020050125313,-1.8420358658403584,0.6787913438945634,0.011665399460445869
33.08270676691729,-1.8430656300417287,0.6369784777223318,-0.017364325020707935
34.08521303258145,-1.8412055775099432,0.6327021304323194,-0.013684055198629093
35.08771929824561,-1.8537685715026295,0.5888003875819202,0.011444606654711776
36.09022556390977,-1.8708845729484682,0.5402951165866788,0.027976068809142825
37.092731829573935,-1.8782139559880846,0.47458812409002193,0.023583507909198113
38.095238095238095,-1.8733294106849243,0.4355276411836532,-0.003725026426336397
39.097744360902254,-1.8839841296056483,0.41773034130462794,-0.0255685121109168
40.100250626566414,-1.8877710206536713,0.40159926708892385,-0.02954793819935241
41.10275689223057,-1.8809683987326025,0.36600031395420957,-0.0057524717930822885
42.10526315789473,-1.8833929207267566,0.32672960682282165,0.026476909765666048
43.10776942355889,-1.8765366447996679,0.2749443552802346,0.03385490169146252
44.11027568922306,-1.8751607550811116,0.22167090120771935,0.03299615497891375
45.11278195488722,-1.8682798290028597,0.1770311306780028,0.0036201212569967117
46.11528822055138,-1.8757317093255215,0.14200892617879304,-0.04158475968792527
47.11779448621554,-1.8631771181051469,0.13741676433639724,-0.06458937077194127
48.1203007518797,-1.8683069590843295,0.13448812783106406,-0.02777515901948712
49.122807017543856,-1.8617129777231678,0.10335452165405541,0.023383767634771378
50.125313283208015,-1.8621418801360883,0.031316934950092,0.046724683696800724
51.127819548872175,-1.8388038437972676,-0.028013105271495947,0.012965232409918382
52.130325814536334,-1.8222726519963155,-0.06460249176126096,-0.02714744906158579
53.1328320802005,-1.8261774852163706,-0.08976282499530851,-0.04029065161639149
54.13533834586466,-1.8232475535299388,-0.10346134341904101,-0.023294492225000463
55.13784461152882,-1.816635309408073,-0.1488190386406174,-0.004381298314142694
56.14035087719298,-1.799538909933793,-0.1823150842572241,-0.0035260960815900497
57.14285714285714,-1.7976111780246793,-0.21222815057129962,-0.003689451966043544
58.1453634085213,-1.7817856486017036,-0.22065814433252087,-0.005043655988727592
59.14786967418546,-1.7746751540725347,-0.2508401917285844,0.001407378837094845
60.150375939849624,-1.761458572981446,-0.29151288798927016,0.014607444688339194
61.152882205513784,-1.7295440843606897,-0.3462903636370181,0.02365207969893055
62.15538847117794,-1.7230847974928438,-0.3897663547511023,-0.0031165235572143124
63.1578947368421,-1.7087398351947785,-0.40300275408140945,-0.03754562771240949
64.16040100250626,-1.709248106783997,-0.40217533278702644,-0.04159797944568716
65.16290726817043,-1.7061527198352096,-0.41965841352668837,-0.0011087971762683377
66.16541353383458,-1.6825248238138601,-0.46006505916785806,0.02629972250829319
67.16791979949875,-1.6477168091794747,-0.5042185473396581,0.013978092720168764
68.1704260651629,-1.6262127215074331,-0.536094813430066,-0.0033461151760276393
69.17293233082707,-1.6272673965847486,-0.5467119816352697,0.00012166235935623313
70.17543859649122,-1.6152612759928844,-0.5769270173177948,0.009515952271315202
71.17794486215539,-1.6051379075871595,-0.6168792991628994,-0.005229056320559982
72.18045112781954,-1.6587395398625768,-0.5086277896255121,-0.06510187919832987
73.1829573934837,-1.7553648115351719,-0.08283909853208958,0.04588405361869776
74.18546365914787,-1.6904812220787722,-0.05706373459386003,0.06553340108877623
75.18796992481202,-1.5219814562038754,-0.4670632383174503,-5.142903538480967e-05
76.19047619047619,-1.2478662420834732,-0.8817110749335352,-0.0430962289999867
77.19298245614034,-0.9432417495839237,-1.1670094513991107,-0.02881475290550198
78.19548872180451,-0.6613775644333849,-1.3588699084426177,0.011853577321427862
79.19799498746866,-0.4383654023635773,-1.4852733689068176,0.006448873375396228
80.20050125313283,-0.1803773969579756,-1.5764662511677943,0.00557060873028728
81.203007518797,0.12646686187942288,-1.5863141755090446,-0.016010096171775193
82.20551378446115,0.4460124497592024,-1.5611233211989464,0.03102764547249418
83.20802005012531,0.7415987793677663,-1.5059630971058553,0.04012390121335795
84.21052631578947,0.989160172159456,-1.416826780460479,0.013911301789168868
85.21303258145363,1.2107563857122499,-1.2602099616450224,-0.03127920342112637
86.21553884711778,1.451871277812116,-0.9863320733165286,-0.04722179337266099
87.21804511278195,1.7346902758521587,-0.5130620605215286,0.007577410795437186
88.22055137844612,1.8991749629141368,-0.04838512305270849,0.04270337998635668
89.22305764411027,2.010317103115933,0.2193156863455653,0.020051458858086745
90.22556390977444,2.066258613773327,0.34871862281631766,-0.0016292245451237617
91.2280701754386,2.0761782861744598,0.3729789579653871,-0.02630265866292735
92.23057644110276,2.0879488842086484,0.3583998351484278,-0.04319423606729678
93.23308270676692,2.0743233652736883,0.3452550766237916,-0.05574444495317911
94.23558897243107,1.847381099299732,0.5888744600578384,-0.02469953258066028
95.23809523809524,1.606339521022147,0.8249769227693082,-0.029471557024037268
96.2406015037594,1.623914263574785,0.8422550605106289,-0.12798813756203803
97.24310776942356,1.73900347268826,0.6595513294178846,-0.031245888661888245
98.24561403508773,1.8158792027275183,0.34813193810457926,-0.030092481589647398
99.24812030075188,1.8048378445353754,0.024747595501882463,-0.06024378563614697
100.25062656641605,1.7360558669334378,-0.31942563382325867,-0.01880735525257337
101.2531328320802,1.6339200929063282,-0.6348514560537969,-0.02301315826543837
102.25563909774436,1.4734236778410412,-0.8921276462033564,-0.02471346940512925
103.25814536340852,1.26230463521438,-1.0738603691912667,-0.056118417357295405
104.26065162907268,1.0270315521372457,-1.2373859097666,-0.003321226677271409
105.26315789473684,0.7418724164966518,-1.3744894134459271,0.029299653402201628
106.265664160401,0.42712118119090675,-1.4422233100964184,-0.02505146360224094
107.26817042606515,-0.1174279796747588,-1.4158795969080324,0.012140398183400878
108.27067669172932,-0.670041676902103,-1.2762876880378222,0.02340385547912887
109.27318295739347,-1.001002947264848,-1.2066311566013754,0.028005776474037795
110.27568922305764,-1.1356363910331528,-1.1969764236357285,0.03805996025245201
111.2781954887218,-1.1296431163666398,-1.210269165924172,0.030373813732772915
112.28070175438596,-1.1001972063911638,-1.2248356433028875,0.020573328580488767
113.28320802005013,-1.0862239372479914,-1.2227974755980542,0.05252104373008001
114.28571428571428,-1.0639057647880525,-1.251106019254122,0.10498833159382776
115.28822055137844,-1.0505073392456399,-1.2714583511981716,0.10160317775283453
116.2907268170426,-1.0370329609910538,-1.263937528641516,0.04116372018787121
117.29323308270676,-1.0398602788613032,-1.2245316634576233,-0.014657590190657788
118.29573934837092,-1.0607669741673558,-1.1897223319790806,-0.02003137626549132
119.29824561403508,-1.0567111976864905,-1.179162300988114,0.023186554172534814
120.30075187969923,-1.0468212916602442,-1.1999998805516998,0.06692000233624908
121.3032581453634,-1.027424145028024,-1.2178439186192371,0.05505404655949166
122.30576441102755,-1.003765680955425,-1.2043528723853003,-0.015715389602802755
123.30827067669172,-1.0032351105221398,-1.1702178540741712,-0.060953725355153136
124.31077694235589,-1.0263754783240011,-1.1382509767541498,-0.0428703646053983
125.31328320802004,-1.0281921054868095,-1.1557744050164083,0.018337897932170936
126.3157894736842,-1.0109899010587224,-1.1649746223730382,0.026151979142516265
127.31829573934836,-0.8731718063796281,-1.2453832734072272,-0.018642664890906803
128.32080200501252,-0.5826923965219625,-1.4253155438686285,-0.1004400975256736
129.32330827067668,-0.6000437828020919,-1.418858944781072,-0.054025744254912536
130.32581453634086,-0.923626582838993,-1.2269472063917237,0.03151233911834373
131.328320802005,-1.2010589086343735,-0.9322304149472503,-0.049826359432368315
132.33082706766916,-1.417242884506194,-0.6040232905242952,-0.06238631479551918
133.33333333333331,-1.5520421146609955,-0.28462519970594574,-0.02853733060353909
134.3358395989975,-1.5764709990517476,0.01407614196087658,-0.004890259019936974
135.33834586466165,-1.518283363050058,0.2830045294292686,0.007143564791016352
136.3408521303258,-1.444091554117516,0.5173189187284268,-0.005626327941758365
137.34335839598998,-1.3584344000206228,0.6883157398472813,-0.013415120763527391
138.34586466165413,-1.280026534590091,0.8200290581446067,0.001436451443900957
139.34837092731829,-1.2013128715976957,0.9029387872542809,0.030587014687053618
140.35087719298244,-1.1513570993272844,0.9514941821883026,0.048407368194065915
141.35338345864662,-1.1123228651386783,0.9803822221525261,0.03349620321700853
142.35588972431077,-1.0964127550265688,1.0179772018161584,0.003539074962998539
143.35839598997492,-1.0800198016064386,1.0535513661105709,-0.021035389455344798
144.36090225563908,-1.072742977352415,1.0800473918475435,-0.02610335538572789
145.36340852130326,-1.0620816366017782,1.09734755778076,-0.006017461831107744
146.3659147869674,-1.049333005593928,1.0897804359119332,0.026656172414844918
147.36842105263156,-1.0358834094884086,1.0732922051530491,0.04032412976585578
148.37092731829574,-1.0381488928093807,1.056271115898783,0.03856840681954405
149.3734335839599,-1.0554774127910918,1.0532106270295838,0.012101859021399186
150.37593984962405,-1.058942252387207,1.084730371284955,-0.019505520118978135
151.3784461152882,-1.0217911382161229,1.1440057273329358,-0.03152394322477862
152.38095238095238,-0.9819932543268631,1.180813931831837,-0.0224743991549123
153.38345864661653,-0.9689864764161827,1.1830211476549435,0.0007794419353299124
154.38596491228068,-1.0135245425185744,1.1533419826294546,0.022855104416121933
155.3884711779449,-1.1037712910409334,1.0712221498487453,0.0303257005403419
156.39097744360902,-1.205864379043642,0.9862680379238213,0.01898319489936174
157.39348370927317,-1.2865082432207304,0.8886911773492875,-0.006106693266161227
158.39598997493732,-1.3481901139243921,0.7847091915644118,-0.014114731023298173
159.3984962406015,-1.4201149961763226,0.6481366179714347,-0.0014184652524264687
160.40100250626566,-1.4834104033714546,0.48372251344527334,0.0179339077037171
161.4035087719298,-1.545062580418957,0.308573677063826,0.026477790342533367
162.406015037594,-1.5615742932640149,0.12118485611792597,0.02510338434693299
163.40852130325814,-1.5508936276791565,-0.05748315633840791,0.02032453865550752
164.4110275689223,-1.5277615600246717,-0.24989741787749545,0.026565329663693002
165.41353383458645,-1.4768898668690134,-0.44244923371102735,0.023552151773337988
166.41604010025063,-1.4185354799885541,-0.6025776060727907,0.002245986248448271
167.41854636591478,-1.3387549183824103,-0.7337981037453815,-0.017358967238529727
168.42105263157893,-1.262865620041505,-0.8479475509341915,-0.03133297331712721
169.4235588972431,-1.1866080902340013,-0.936987331372555,-0.0279023336757498
170.42606516290726,-1.1074617240055264,-1.0417793526350758,0.005394634737360379
171.42857142857142,-1.021450596853989,-1.1453181823661378,0.017371151060184938
172.43107769423557,-0.928168847163222,-1.2065002241607077,-0.009631064627470055
173.43358395989975,-0.8534933003789948,-1.236616092832367,-0.041705830170127065
174.4360902255639,-0.8029018090532618,-1.2799962948285002,-0.051349732748181
175.43859649122803,-0.7538705272872203,-1.3053722546904272,-0.05106217850934288
176.44110275689223,-0.712451131468638,-1.319295417264695,-0.0538119096895127
177.4436090225564,-0.6751741916327951,-1.342189466825928,-0.030687980391886246
178.44611528822054,-0.6440646190085596,-1.3779832354812398,-0.0034127556333607995
179.4486215538847,-0.6057847682701356,-1.3976040256411957,-0.0043864492953887575
180.45112781954887,-0.5793789844604458,-1.398677734971606,-0.02578109676256291
181.45363408521305,-0.5726054182847342,-1.3904217224570208,-0.03253309048671459
182.4561403508772,-0.5673971881481877,-1.396568521506208,-0.018757035599821194
183.45864661654133,-0.5452954208028026,-1.4018597322783517,-0.018292256940095952
184.4611528822055,-0.5350757285205874,-1.4053332916668917,-0.017618196470142202
185.4636591478697,-0.5257571020228347,-1.418621598683529,0.0144816680716869
186.46616541353384,-0.5109638954029535,-1.4411928891997892,0.0372737390612121
187.468671679198,-0.49007584298527673,-1.444539426710995,0.004887079878617282
188.47117794486215,-0.47364854968322023,-1.4186052903759652,-0.028542089995410743
189.4736842105263,-0.4949676562724263,-1.4038574387249194,0.00017224078789967459
190.47619047619045,-0.49297747153058985,-1.430917726946277,0.04585138829093393
191.47869674185463,-0.467544400915521,-1.4510494470581379,0.04806238956625397
192.4812030075188,-0.44488108345680066,-1.452209856277949,0.003492938230664022
193.48370927318297,-0.4443950234873812,-1.4370218065494345,-0.022756539830379282
194.48621553884712,-0.43560312189829253,-1.4385257943054326,-0.004627137601774733
195.48872180451127,-0.4293419076199013,-1.4527208982682331,0.017241027029740945
196.49122807017545,-0.4079604699918884,-1.445273623208272,0.013008277535173056
197.4937343358396,-0.38986008432754926,-1.4477483038790973,0.012945039061847127
198.49624060150376,-0.37074368577600486,-1.4673670944722195,0.030019074858816466
199.4987468671679,-0.3488444457850762,-1.4821117855424069,0.02959880805373122
200.5012531328321,-0.32901174086726664,-1.4750445553646123,-0.018600040852219155
201.50375939849624,-0.3031764813682405,-1.4586647898632201,-0.04287185043196127
202.5062656641604,-0.28240020974395225,-1.4680770207505076,-0.011788837554481615
203.50877192982455,-0.27016304036876154,-1.480385964162089,0.03337312464525363
204.5112781954887,-0.24377067863062843,-1.502368745481249,0.04193503487611037
205.51378446115288,-0.2133451441511881,-1.5009439916988234,0.013084888089317338
206.51629072681703,-0.18418467307576886,-1.4864193512618913,-0.020875819915621836
207.5187969924812,-0.17112280446278424,-1.4746070888639555,-0.03108616843488909
208.52130325814537,-0.15188925910688025,-1.4949643297485273,-0.009397138101415048
209.52380952380952,-0.12008200457632352,-1.5068662591366622,0.008949242728482484
210.52631578947367,-0.09663220988132212,-1.5118921538877794,0.00882289963794931
211.52882205513785,-0.07142110004726199,-1.5051334064335329,0.009089537217442314
212.531328320802,-0.06005479793896344,-1.5098335856904104,0.007529548708117621
213.53383458646616,-0.027775968336688297,-1.4974384306656832,-0.008787964181476331
214.5363408521303,0.0005678242098275681,-1.4969985149289056,-0.022461420198112
215.5388471177945,0.033889755497586764,-1.4929450405606735,-0.018300118376729523
216.54135338345864,0.05320587254570372,-1.4918153563980483,0.007695153319711222
217.5438596491228,0.07252998044254975,-1.5114917981518128,0.022708089567420747
218.54636591478695,0.09838243609081805,-1.5057109959775232,0.011152285111623118
219.54887218045113,0.12058479231500513,-1.494154186673089,-0.012698293453345425
220.55137844611528,0.1591323704137115,-1.483846298405842,-0.018518258929889533
221.55388471177943,0.17678667172618964,-1.4840065921766008,-0.012585279391720534
222.5563909774436,0.20207796054209415,-1.4832276031405014,-0.011667404819889376
223.55889724310777,0.2236705129644616,-1.4735095118553572,-0.003170054101145875
224.56140350877192,0.2511597834754526,-1.4855286385095403,0.021875534977549342
225.56390977443607,0.2736896388649416,-1.497328189927475,0.026681117527004288
226.56641604010025,0.2846966090172578,-1.475750545022218,-0.029182340511000698
227.5689223057644,0.3207591345702111,-1.4466256076480124,-0.06780562256766301
228.57142857142856,0.3466333876550894,-1.4383904570156878,-0.03020118942949563
229.5739348370927,0.375578830107402,-1.4659366892797658,0.026390899882976927
230.5764411027569,0.3829385675400646,-1.4676698412187097,0.023429175922569333
231.57894736842104,0.4009985651625604,-1.4523563779030053,-0.006225239515895358
232.5814536340852,0.4294795331913903,-1.4337643389639316,-0.017801723344271655
233.58395989974937,0.4580079987308247,-1.4330047091970486,-0.017113046738290495
234.58646616541353,0.475740465075242,-1.4210468409986388,-0.02947666512313269
235.58897243107768,0.4994419195062005,-1.408864713496693,-0.028109358189797484
236.59147869674183,0.5237162086553107,-1.3981664964345288,-0.009575515114274867
237.593984962406,0.5429740922732958,-1.3965767914302925,0.02181877226743762
238.59649122807016,0.5405436470716706,-1.398727573569004,0.029967017973481756
239.59899749373432,0.5707316664519937,-1.3957879821112862,0.01493332731283562
240.6015037593985,0.5919902426976926,-1.3781092878170216,-0.021126685333646703
241.60401002506265,0.630553059107634,-1.3599593341884895,-0.04328058094115872
242.6065162907268,0.6451491954589889,-1.343827474480658,-0.03387875898783523
243.60902255639095,0.6562686932478075,-1.3433983201956443,0.017457302980001973
244.6115288220551,0.6685149357545651,-1.35083233038655,0.05915915762171461
245.6140350877193,0.6797849247802736,-1.3414701021665645,0.037851925323625656
246.61654135338344,0.6953029343058393,-1.3233270766596448,-0.018857608096644017
247.6190476190476,0.7260864820891793,-1.2958699267295182,-0.042055539889454
248.62155388471177,0.7631959078571239,-1.2843754463494779,-0.006455750902801216
249.62406015037593,0.7703463214302819,-1.2949390929883189,0.027447783215082622
250.62656641604008,0.7721726916918673,-1.2806624820469257,0.01903979607938714
251.62907268170423,0.8012290241267441,-1.2672799791772484,0.00047954605232370545
252.6315789473684,0.8279378169791203,-1.240085903444561,-0.00015904696269661116
253.63408521303256,0.8456077466375307,-1.2358940056818406,-0.0001077232182936682
254.63659147869672,0.851598206078382,-1.228470403695798,-0.004017525676985841
255.6390977443609,0.8720857965635496,-1.2177860142662638,-0.014698400137637955
256.64160401002505,0.8972409963195634,-1.1949820573775434,-0.005221426453583359
257.64411027568923,0.9203028383974763,-1.1869652626212932,0.013739197826367434
258.64661654135335,0.9266986999833315,-1.1715767938006818,0.009996435310539573
259.64912280701753,0.9331549874569609,-1.1615055633602414,-0.00963138522777809
260.6516290726817,0.9631682057518272,-1.1479846428198972,-0.0019524416709886833
261.65413533834584,0.9787738877867794,-1.1449192919588818,0.006736260024910037
262.65664160401,1.0005220127496408,-1.1245802495726378,-0.001629116187072549
263.65914786967414,1.0235927318783986,-1.0996673764867968,-0.008992045226826176
264.6616541353383,1.0274278593298176,-1.092894939883752,0.004809217445490075
265.6641604010025,1.0315724187773962,-1.0862172317911671,0.016411362974613847
266.66666666666663,1.0485695493926588,-1.0755556704185818,-0.005141483823882955
267.6691729323308,1.076847999232318,-1.040727384589248,-0.022847469846262798
268.671679197995,1.0994899903706656,-1.0122012764223485,-0.012357117814533225
269.6741854636591,1.1193354374863609,-0.9964286880186302,0.021658659508069306
270.6766917293233,1.1215694111729138,-0.9967749028356782,0.024888186076250787
271.6791979949875,1.1211689099838176,-0.9808404592763157,0.005786031223997413
272.6817042606516,1.143875745374018,-0.9644387920620116,-0.01386393284757563
273.6842105263158,1.1638879007800862,-0.939366313189496,-0.013193022227603143
274.68671679197996,1.1939382962818772,-0.9151643362603465,-0.008845326771052637
275.6892230576441,1.201889823406525,-0.8989344951395251,-4.2191009826774326e-05
276.69172932330827,1.213448943773785,-0.8815172141136398,0.01690479034514691
277.6942355889724,1.2240523373144374,-0.8731288803731582,0.018243268988212664
278.69674185463657,1.223334597071362,-0.8544125388108431,-0.0008815651182003776
279.69924812030075,1.2369875960881673,-0.8208048830151661,-0.011580115002739593
280.7017543859649,1.2622357509085471,-0.8021205226098289,-0.0010351702618935504
281.70426065162906,1.2725234814070567,-0.7889711068065269,0.0005513058569651743
282.70676691729324,1.282433501661113,-0.7801262117367732,-0.017170130006667752
283.70927318295736,1.2885605583166673,-0.7432884612267653,-0.025230110023282144
284.71177944862154,1.3157322897814614,-0.7153389925494056,0.002836898100626212
285.7142857142857,1.3161189891798468,-0.7083393834715347,0.03107128218121111
286.71679197994985,1.3198827909377435,-0.716449008325312,0.02281387065073761
287.719298245614,1.3264744973946154,-0.6945031691127477,-0.024692867473290737
288.72180451127815,1.3414576586057787,-0.6519158136167051,-0.05702207312410235
289.72431077694233,1.3699759279644308,-0.6064055027579552,-0.03767937094576553
290.7268170426065,1.377846185328761,-0.5883021845753404,0.012750969644070662
291.72932330827064,1.3784516136835567,-0.5886979338895678,0.032361731742169685
292.7318295739348,1.3783808571579517,-0.6010477673576435,0.012774007159121118
293.734335839599,1.3901152479219514,-0.5676124454847982,-0.016480242918609028
294.7368421052631,1.4014101446271985,-0.5369293403690587,-0.02955089255539998
295.7393483709273,1.4099467848914742,-0.5035316304930175,-0.034069080413745366
296.7418546365915,1.4195659982765494,-0.4737868412488672,-0.02519985923616765
297.7443609022556,1.43187099666654,-0.4500542156594234,0.0020274331927830004
298.7468671679198,1.4333357615445463,-0.4396260851384667,0.03137618938527179
299.74937343358397,1.4379163125967793,-0.44804191653427544,0.015360934000700474
300.7518796992481,1.4364382598245817,-0.42365555158129825,-0.018428243580780813
301.7543859649123,1.4546250287227143,-0.37859467598169294,-0.037009482511383314
302.7568922305764,1.467934401889285,-0.34914334520521734,-0.022375389758775552
303.7593984962406,1.4785565063135861,-0.3324193954140228,0.0014510397436449008
304.76190476190476,1.4851348779764466,-0.3236755281184409,0.011719688952041007
305.7644110275689,1.5000055737446947,-0.30250269185527634,0.012465217052327124
306.76691729323306,1.5147483016261167,-0.28486246580004704,0.009016633413454484
307.76942355889724,1.5242721624482947,-0.27255728902559334,-0.00754641061814368
308.77192982456137,1.5337529888595496,-0.24199105535611654,-0.01872257466349976
309.77443609022555,1.5407784491992829,-0.21492253781846707,-0.016693807945519352
310.77694235588973,1.5450519672983591,-0.17066621936035023,-0.00012997197476132026
311.77944862155385,1.5659274012914925,-0.1551083359931193,0.016512608967593965
312.78195488721803,1.572203861288921,-0.14164106831218945,0.012690741136325437
313.7844611528822,1.5944454781888455,-0.12987437718363137,0.0029875212647256857
314.78696741854634,1.6075354087511173,-0.1048214869265148,-0.010172176949540285
315.7894736842105,1.6050129085432743,-0.07689473546247935,-0.01251529838291492
316.79197994987464,1.606662785311658,-0.03794549996736739,0.0017129439015174893
317.7944862155388,1.6054223527216005,-0.0035047894157800826,0.022514257482563322
318.796992481203,1.6231959557851572,-7.504787735101298e-05,0.022584039397891543
319.79949874686713,1.6404483069835443,0.024853591918399268,-0.004275512200399363
320.8020050125313,1.644006657111034,0.05881707963767528,-0.026891585421806117
321.8045112781955,1.6466327480270078,0.10485779238349303,-0.015983898913704123
322.8070175438596,1.6446276730804745,0.13397132585886698,0.022388443146426126
323.8095238095238,1.649129995366166,0.1343978618048343,0.032150919984940046
324.812030075188,1.6603413216257157,0.14711838401051444,0.008115446833395787
325.8145363408521,1.6607812941554996,0.19552895646209248,-0.024699105510714258
326.8170426065163,1.6648094701832727,0.25801492218034644,-0.02166428737251757
327.8195488721804,1.6764557671312568,0.28567581708623624,0.014750661322821582
328.8220551378446,1.6811164052614154,0.2792241972655837,0.03828713606845594
329.82456140350877,1.6776394972969049,0.2734148556789653,0.022486114302818435
330.8270676691729,1.670944515461251,0.3107016100255881,-0.015577203711600497
331.8295739348371,1.6691502148183215,0.38568865353681453,-0.031592817267680824
332.83208020050125,1.664898877014512,0.44563618117923953,-0.0084490475677065
333.8345864661654,1.67498659289909,0.45779017351659834,0.028172027721483528
334.83709273182956,1.6893316773421112,0.45454789128929074,0.031155215036135525
335.83959899749374,1.6877647991024975,0.4706317114233168,0.006663999869901384
336.84210526315786,1.6817026741686079,0.5166309190410003,-0.0221140617255759
337.84461152882204,1.6583487305424542,0.5792905056360508,-0.02769950294065087
338.8471177944862,1.6609815180504233,0.6221962057182391,-0.004204357589306511
339.84962406015035,1.657013735542079,0.6397611257548276,0.013461770901279362
340.8521303258145,1.655776950375199,0.646293189060209,0.01000479153154435
341.85463659147865,1.6565390209840491,0.6830077312991033,-0.006328021243646567
