Time,V North,V East,V Down
0.0,-2.067389,0.174624,-0.037936
1.0,-2.059546,0.178457,-0.03214
2.01,-2.057283,0.161658,-0.015391
3.01,-2.066299,0.109172,-0.01129
4.01,-2.071294,0.058205,-0.043328
5.01,-2.07034,0.045259,-0.061097
6.02,-2.059202,0.054222,-0.035689
7.02,-2.046503,0.030251,0.025195
8.02,-2.04915,-0.037575,0.047774
9.02,-2.057064,-0.083806,0.014682
10.03,-2.056833,-0.072053,-0.02623
11.03,-2.056397,-0.034238,-0.019879
12.03,-2.056392,-0.018406,0.009494
13.03,-2.058125,-0.026131,0.035206
14.04,-2.062837,-0.043654,0.039133
15.04,-2.060744,-0.053276,0.019198
16.04,-2.054071,-0.04636,-0.012506
17.04,-2.048343,-0.012966,-0.029425
18.05,-2.058441,0.015492,-0.015133
19.05,-2.072165,0.011737,0.005893
20.05,-2.074774,-0.001351,-0.007459
21.05,-2.060368,0.011883,-0.022745
22.06,-2.046289,0.036651,-0.012083
23.06,-2.047953,0.039211,0.00544
24.06,-2.059777,0.022044,0.005267
25.06,-2.068026,0.006582,0.000522
26.07,-2.06725,-0.000781,-0.0053
27.07,-2.054837,0.00821,-0.009601
28.07,-2.045635,0.025095,0.007989
29.07,-2.051024,0.020472,0.035258
30.08,-2.06526,-0.00584,0.029058
31.08,-2.06738,-0.008726,-0.009756
32.08,-2.061369,0.021668,-0.030851
33.08,-2.054662,0.044062,-0.000251
34.09,-2.055766,0.015878,0.042922
35.09,-2.055946,-0.032299,0.03852
36.09,-2.047113,-0.044898,-0.001643
37.09,-2.044012,-0.020569,-0.020042
38.1,-2.060527,0.006975,-0.007383
39.1,-2.073503,0.021686,0.010022
40.1,-2.066881,0.016423,0.018017
41.1,-2.05228,0.002631,0.019557
42.11,-2.048277,-0.007338,0.022367
43.11,-2.061449,-0.018235,0.015419
44.11,-2.071318,-0.007381,-0.012071
45.11,-2.065611,0.03622,-0.025535
46.12,-2.054632,0.072255,0.002658
47.12,-2.052482,0.048225,0.043295
48.12,-2.056039,-0.012572,0.0382
49.12,-2.053994,-0.0402,-0.01957
50.13,-2.051409,0.00053,-0.061551
51.13,-2.059804,0.056519,-0.039792
52.13,-2.070016,0.057699,0.020769
53.13,-2.070233,0.003683,0.048071
54.14,-2.056867,-0.0387,0.014829
55.14,-2.042075,-0.027719,-0.02942
56.14,-2.046521,0.0083,-0.03414
57.14,-2.063398,0.03155,-0.014546
58.15,-2.070955,0.029522,0.004269
59.15,-2.066229,0.005341,0.004399
60.15,-2.056245,-0.010649,-0.015912
61.15,-2.047216,-0.001933,-0.028783
62.16,-2.04676,0.011847,-0.022014
63.16,-2.053779,0.01265,-0.013287
64.16,-2.064225,-0.002032,-0.019932
65.16,-2.070699,-0.005275,-0.046967
66.17,-2.057759,0.022993,-0.044041
67.17,-2.047009,0.031751,-0.003017
68.17,-2.053078,0.00346,0.015692
69.17,-2.062747,-0.010704,-0.015404
70.18,-2.061415,0.017943,-0.036088
71.18,-2.054835,0.032997,-0.017658
72.18,-2.049256,0.01482,0.012015
73.18,-2.055796,-0.00584,0.015959
74.19,-2.063639,0.006612,-0.005443
75.19,-2.058232,0.044519,-0.006353
76.19,-2.046587,0.041162,0.027108
77.19,-2.048141,-0.006144,0.037897
78.2,-2.057008,-0.024148,0.008588
79.2,-2.065774,0.008905,-0.008932
80.2,-2.061873,0.045841,0.00826
81.2,-2.047747,0.043126,0.038705
