3.599074926951400036e-03,7.683652184790999576e-04,-1.037796011373499916e-03
5.939636451470099894e-03,-1.152114902755669960e-02,1.004711356160600073e-03
2.168884128332138062e-02,1.000000000000000000e+00,-3.365229815244674683e-03
2.702853456139564514e-02,1.000000000000000000e+00,-1.891734078526496887e-03
2.962009236216545105e-02,1.000000000000000000e+00,-1.837506890296936035e-03
3.063737973570823669e-02,1.000000000000000000e+00,-3.052078187465667725e-03
3.189361840486526489e-02,1.000000000000000000e+00,-2.078404650092124939e-03
3.246338292956352234e-02,1.000000000000000000e+00,-1.050053164362907410e-03
3.283403068780899048e-02,1.000000000000000000e+00,-1.909863203763961792e-04
3.239847719669342041e-02,1.000000000000000000e+00,-1.447681337594985962e-03
3.195908293128013611e-02,1.000000000000000000e+00,-2.895224839448928833e-03
3.260979801416397095e-02,1.000000000000000000e+00,-2.304853871464729309e-03
3.241293504834175110e-02,1.000000000000000000e+00,-1.737255603075027466e-03
3.258147090673446655e-02,1.000000000000000000e+00,-1.090692356228828430e-03
3.240628167986869812e-02,1.000000000000000000e+00,-1.300979405641555786e-03
3.247592970728874207e-02,1.000000000000000000e+00,-1.025361940264701843e-03
3.219484910368919373e-02,1.000000000000000000e+00,-1.742875203490257263e-03
3.194183111190795898e-02,1.000000000000000000e+00,-3.001313656568527222e-03
3.220168873667716980e-02,1.000000000000000000e+00,-3.398552536964416504e-03
3.289155289530754089e-02,1.000000000000000000e+00,-2.173567190766334534e-03
3.329330682754516602e-02,1.000000000000000000e+00,-6.729587912559509277e-04
3.309386968612670898e-02,1.000000000000000000e+00,-5.149338394403457642e-04
3.268801793456077576e-02,1.000000000000000000e+00,-1.340262591838836670e-03
3.246201202273368835e-02,1.000000000000000000e+00,-1.929612830281257629e-03
2.901691012084484100e-02,1.000000000000000000e+00,1.637167297303676605e-03
2.973257191479206085e-02,1.000000000000000000e+00,2.218374982476234436e-03
2.975503727793693542e-02,1.000000000000000000e+00,-1.063685864210128784e-03
2.689935080707073212e-02,1.000000000000000000e+00,-3.486834466457366943e-03
2.804318815469741821e-02,1.000000000000000000e+00,-3.067243844270706177e-03
3.142410889267921448e-02,1.000000000000000000e+00,2.976432442665100098e-03
2.808361127972602844e-02,1.000000000000000000e+00,3.063594922423362732e-03
2.778801321983337402e-02,1.000000000000000000e+00,9.210035204887390137e-05
2.769950591027736664e-02,1.000000000000000000e+00,-2.575024962425231934e-03
2.873357757925987244e-02,1.000000000000000000e+00,-2.851773053407669067e-03
3.007480688393115997e-02,1.000000000000000000e+00,-1.779532060027122498e-03
3.109899349510669708e-02,1.000000000000000000e+00,-6.385035812854766846e-04
3.145597502589225769e-02,1.000000000000000000e+00,-4.949029535055160522e-04
3.159176558256149292e-02,1.000000000000000000e+00,-1.236082985997200012e-03
3.176791220903396606e-02,1.000000000000000000e+00,-1.812018454074859619e-03
3.195491433143615723e-02,1.000000000000000000e+00,-1.284336671233177185e-03
3.252801299095153809e-02,1.000000000000000000e+00,-7.471907883882522583e-04
2.954755537211894989e-02,1.000000000000000000e+00,2.576671540737152100e-03
2.984858863055706024e-02,1.000000000000000000e+00,2.270665951073169708e-03
2.957731299102306366e-02,1.000000000000000000e+00,-2.228898927569389343e-03
2.714921906590461731e-02,1.000000000000000000e+00,-2.145068719983100891e-03
2.744801528751850128e-02,1.000000000000000000e+00,-1.252757385373115540e-03
3.069811314344406128e-02,1.000000000000000000e+00,4.051388241350650787e-03
2.638235688209533691e-02,1.000000000000000000e+00,1.928905025124549866e-03
2.267162129282951355e-02,1.000000000000000000e+00,1.883669756352901459e-03
2.468449622392654419e-02,1.000000000000000000e+00,1.300813630223274231e-03
2.606548741459846497e-02,1.000000000000000000e+00,-5.951188504695892334e-04
2.354618161916732788e-02,1.000000000000000000e+00,-1.829303801059722900e-03
2.478408813476562500e-02,1.000000000000000000e+00,-1.409698277711868286e-03
2.805435657501220703e-02,1.000000000000000000e+00,3.663933835923671722e-03
2.448238804936408997e-02,1.000000000000000000e+00,1.111540943384170532e-03
2.507673203945159912e-02,1.000000000000000000e+00,-3.079110756516456604e-03
2.580640465021133423e-02,1.000000000000000000e+00,-3.794876858592033386e-03
2.671369910240173340e-02,1.000000000000000000e+00,-2.053257077932357788e-03
2.799941785633563995e-02,1.000000000000000000e+00,-6.595943123102188110e-04
2.915137819945812225e-02,1.000000000000000000e+00,6.531365215778350830e-05
2.927982062101364136e-02,1.000000000000000000e+00,-1.084960997104644775e-03
2.947374433279037476e-02,1.000000000000000000e+00,-2.600451931357383728e-03
2.987967990338802338e-02,1.000000000000000000e+00,-3.597043454647064209e-03
3.098963573575019836e-02,1.000000000000000000e+00,-2.592273056507110596e-03
