Time,V North,V East,V Down
1.0,-0.0108636686638823,0.0005960670578064,-0.0009841754030569
2.01,-0.0022112412649757,-0.0007535965050253,-0.010236525503103
3.01,-0.36786872148513794,-0.9997861385345459,-0.6218396425247192
4.01,-0.48838794231414795,-0.9999213218688965,-0.6045218110084534
5.01,-0.5856801867485046,-0.9998266696929932,-0.5960147976875305
6.02,-0.6646866202354431,-0.9998320937156677,-0.5924011468887329
7.02,-0.7306926846504211,-0.9999567866325378,-0.5914906859397888
8.02,-0.7874758839607239,-0.9999319314956665,-0.5920307636260986
9.02,-0.8377536535263062,-0.9999387264251709,-0.5934312343597412
10.03,-0.8830891251564026,-1.0,-0.5953952074050903
11.03,-0.925172746181488,-1.0,-0.5976292490959167
12.03,-0.9648377299308777,-0.9999020099639893,-0.6009584069252014
13.03,-1.0,-0.999664843082428,-0.6016219854354858
14.04,-1.0,-0.999393880367279,-0.606805145740509
15.04,-0.9993482828140259,-0.9989089369773865,-0.6085901856422424
16.04,-0.9987457394599915,-1.0,-0.6111765503883362
17.04,-0.9996594786643982,-1.0,-0.6131265759468079
18.05,-0.9997347593307495,-0.9996001720428467,-0.6170980334281921
19.05,-0.9998407959938049,-0.9998176097869873,-0.6196689009666443
20.05,-0.99993497133255,-0.9999128580093384,-0.6219584941864014
21.05,-0.9998185634613037,-0.9999650716781616,-0.6243725419044495
22.06,-0.9996156096458435,-0.9998906850814819,-0.6271334290504456
23.06,-1.0,-0.9998091459274292,-0.6275343298912048
24.06,-1.0,-0.9994341731071472,-0.631531834602356
25.06,-0.9994027018547058,-0.9990627765655518,-0.6325817704200745
26.07,-0.9987576007843018,-1.0,-0.6345494985580444
27.07,-0.9994062185287476,-1.0,-0.6359118819236755
28.07,-0.9995269775390625,-0.999401867389679,-0.6385930776596069
29.07,-0.9998478293418884,-0.9998295903205872,-0.6408573985099792
30.08,-1.0,-0.9999352693557739,-0.6426354646682739
31.08,-1.0,-0.9999635815620422,-0.6445035934448242
32.08,-0.9999322295188904,-0.9999326467514038,-0.646284282207489
33.08,-0.9997517466545105,-0.9999043345451355,-0.647883951663971
34.09,-0.9997643828392029,-0.9999096393585205,-0.6493834257125854
35.09,-0.9998877048492432,-0.9999904632568359,-0.651102602481842
36.09,-1.0,-0.9999189376831055,-0.6526170969009399
37.09,-0.999988317489624,-0.9999720454216003,-0.6541697382926941
38.1,-0.9998743534088135,-0.9999902844429016,-0.655543863773346
39.1,-0.999842643737793,-0.9999775886535645,-0.6569491028785706
40.1,-1.0,-1.0,-0.6583505272865295
41.1,-1.0,-0.9999184012413025,-0.6596441268920898
42.11,-0.9999812245368958,-0.9999732971191406,-0.6609787344932556
43.11,-0.9999768137931824,-0.9999541640281677,-0.6622142195701599
44.11,-1.0,-1.0,-0.6634267568588257
45.11,-0.9999116659164429,-1.0,-0.6647087931632996
46.12,-0.9999729990959167,-0.9999576807022095,-0.6658161282539368
