1,9,0.0012,0.0005,1,1,3,0.5546266696630231,36.0099515914917,
2,9,0.0012,0.0005,4,1,3,0.23419901026695375,184.06067276000977,
3,9,0.0012,0.0005,2,1,3,0.4639134136429773,70.66952276229858,
