Time,ACC X_0,ACC Y_0,ACC Z_0,GYRO X_0,GYRO Y_0,GYRO Z_0,DVL0_1,DVL0_2,DVL0_3,DVL0_4,DVL1_1,DVL1_2,DVL1_3,DVL1_4,DVL2_1,DVL2_2,DVL2_3,DVL2_4,V North,V East,V Down
17.04,-0.0003019999999999,-0.0023699999999999,-0.09742,-2.0000000000000005e-05,-2.7e-05,6.2e-05,0.4292613127296054,-0.29573245400400006,-0.39763265777125234,0.3273611089623531,0.39877733270290533,-0.3188012084094129,-0.42096017836987015,0.296618362742448,0.3745835971637183,-0.3383633170979264,-0.4429173460390904,0.27002956822255436,0.094963,-1.490856,-0.007069
18.05,-0.0002809999999999,-0.0019389999999999,-0.097695,-2.1e-05,3.0999999999999995e-05,7.2e-05,0.44295043334158635,-0.2868522985545793,-0.39792287786665764,0.331879854029508,0.4292613127296054,-0.29573245400400006,-0.39763265777125234,0.3273611089623531,0.39877733270290533,-0.3188012084094129,-0.42096017836987015,0.296618362742448,0.101855,-1.502336,0.019546
19.05,-9.999999999993994e-06,-0.0016709999999999,-0.098099,-2.9000000000000004e-05,5.8e-05,5.500000000000001e-05,0.41336056250929465,-0.30976496572795786,-0.4182996234073505,0.30482590482990196,0.44295043334158635,-0.2868522985545793,-0.39792287786665764,0.331879854029508,0.4292613127296054,-0.29573245400400006,-0.39763265777125234,0.3273611089623531,0.12098,-1.517566,0.026472
20.05,0.000293,-0.0018139999999999,-0.098259,3.4e-05,2e-05,5.1e-05,0.38002880887259793,-0.3336563983542658,-0.43681925631956053,0.27686595090730315,0.41336056250929465,-0.30976496572795786,-0.4182996234073505,0.30482590482990196,0.44295043334158635,-0.2868522985545793,-0.39792287786665764,0.331879854029508,0.135842,-1.518343,0.00858
21.05,0.000122,-0.0022509999999999,-0.097995,4.3e-05,-3.300000000000001e-05,5.7e-05,0.38609036994154544,-0.3283382641814431,-0.4294085909522219,0.2850200431707667,0.38002880887259793,-0.3336563983542658,-0.43681925631956053,0.27686595090730315,0.41336056250929465,-0.30976496572795786,-0.4182996234073505,0.30482590482990196,0.14031,-1.502265,-0.016482
22.06,-0.0001349999999999,-0.0026559999999999,-0.09768,-4.000000000000004e-06,-3.800000000000001e-05,6.7e-05,0.4045747810163296,-0.314446214870324,-0.415222779277483,0.3037982166091706,0.38609036994154544,-0.3283382641814431,-0.4294085909522219,0.2850200431707667,0.38002880887259793,-0.3336563983542658,-0.43681925631956053,0.27686595090730315,0.143483,-1.48811,-0.017148
23.06,-0.0001369999999999,-0.0022889999999999,-0.097892,-2.3000000000000003e-05,9.999999999999996e-06,7.6e-05,0.4110617344140208,-0.31008348783098794,-0.4101856253789867,0.310959596866022,0.4045747810163296,-0.314446214870324,-0.415222779277483,0.3037982166091706,0.38609036994154544,-0.3283382641814431,-0.4294085909522219,0.2850200431707667,0.148292,-1.492756,0.002292
24.06,-3.9999999999994006e-05,-0.0019329999999999,-0.09799,7.999999999999995e-06,3.0999999999999995e-05,8.1e-05,0.4063220605977164,-0.3162029979965701,-0.41702147842675313,0.30550358016753326,0.4110617344140208,-0.31008348783098794,-0.4101856253789867,0.310959596866022,0.4045747810163296,-0.314446214870324,-0.415222779277483,0.3037982166091706,0.158867,-1.50272,0.008564
25.06,9.1000000000006e-05,-0.0021949999999999,-0.097851,-4.000000000000005e-06,-4.000000000000005e-06,8.2e-05,0.41480137480043,-0.3076986059478738,-0.41202318351913897,0.3104767972291649,0.4063220605977164,-0.3162029979965701,-0.41702147842675313,0.30550358016753326,0.4110617344140208,-0.31008348783098794,-0.4101856253789867,0.310959596866022,0.174167,-1.500104,0.000895
26.07,7.000000000000598e-05,-0.0019269999999999,-0.097865,-3.800000000000001e-05,-3.0000000000000047e-06,7.4e-05,0.4118835505998617,-0.31512369437999094,-0.4226557417516511,0.3043515032282015,0.41480137480043,-0.3076986059478738,-0.41202318351913897,0.3104767972291649,0.4063220605977164,-0.3162029979965701,-0.41702147842675313,0.30550358016753326,0.190394,-1.497528,0.006607
27.07,-2.2999999999993983e-05,-0.0015049999999999,-0.098292,5.999999999999996e-06,3e-05,7.2e-05,0.3724100072451593,-0.34372592293146575,-0.4465678638463888,0.2695680663302363,0.4118835505998617,-0.31512369437999094,-0.4226557417516511,0.3043515032282015,0.41480137480043,-0.3076986059478738,-0.41202318351913897,0.3104767972291649,0.205574,-1.506122,0.007681
28.07,1.0000000000006018e-05,-0.0023849999999999,-0.098273,7.5e-05,-2.3000000000000003e-05,7.3e-05,0.3648816390325953,-0.348094081947251,-0.4505472961455182,0.262428424834328,0.3724100072451593,-0.34372592293146575,-0.4465678638463888,0.2695680663302363,0.4118835505998617,-0.31512369437999094,-0.4226557417516511,0.3043515032282015,0.216514,-1.498966,-0.019432
29.07,-0.0002369999999999,-0.0026619999999999,-0.097587,2.4e-05,-6.3e-05,6.7e-05,0.40090859737081463,-0.31461961922932175,-0.4153562314788934,0.300171985121243,0.3648816390325953,-0.348094081947251,-0.4505472961455182,0.262428424834328,0.3724100072451593,-0.34372592293146575,-0.4465678638463888,0.2695680663302363,0.224065,-1.475834,-0.029744
30.08,-0.0004779999999999,-0.0024409999999999,-0.097611,-7.8e-05,-6.000000000000004e-06,7.6e-05,0.4314813191388253,-0.29427195573548487,-0.3940824523237772,0.33167082255053293,0.40090859737081463,-0.31461961922932175,-0.4153562314788934,0.300171985121243,0.3648816390325953,-0.348094081947251,-0.4505472961455182,0.262428424834328,0.228593,-1.473439,-0.000395
31.08,-0.0002979999999999,-0.0016839999999999,-0.097956,-3.0000000000000008e-05,4.599999999999999e-05,8.6e-05,0.43000792996483733,-0.29805987533020517,-0.4080610202984113,0.3200067849966312,0.4314813191388253,-0.29427195573548487,-0.3940824523237772,0.33167082255053293,0.40090859737081463,-0.31461961922932175,-0.4153562314788934,0.300171985121243,0.238826,-1.488704,0.023639
32.08,-4.499999999999399e-05,-0.0020909999999999,-0.098198,2.7e-05,4.199999999999999e-05,7.3e-05,0.40713268694346366,-0.31807099439784886,-0.4294370079514757,0.2957666733898367,0.43000792996483733,-0.29805987533020517,-0.4080610202984113,0.3200067849966312,0.4314813191388253,-0.29427195573548487,-0.3940824523237772,0.33167082255053293,0.260847,-1.499167,0.023575
33.08,4.700000000000602e-05,-0.0015409999999999,-0.098343,-5.1000000000000006e-05,1.9e-05,6.1e-05,0.36379626932716097,-0.3491100154635487,-0.45717045756872965,0.25573582722198,0.40713268694346366,-0.31807099439784886,-0.4294370079514757,0.2957666733898367,0.43000792996483733,-0.29805987533020517,-0.4080610202984113,0.3200067849966312,0.281466,-1.498677,0.004168
34.09,-0.0001159999999999,-0.0021869999999999,-0.098044,0.000107,-4.9000000000000005e-05,5.700000000000001e-05,0.35866241896995554,-0.3504439412286735,-0.4539024402628322,0.2552039199357968,0.36379626932716097,-0.3491100154635487,-0.45717045756872965,0.25573582722198,0.40713268694346366,-0.31807099439784886,-0.4294370079514757,0.2957666733898367,0.290741,-1.482154,-0.027397
35.09,-0.0005679999999999,-0.0030929999999999,-0.097304,2.2e-05,-6.6e-05,6.9e-05,0.4080900282337502,-0.30955042836276675,-0.41101485324724646,0.30662560334927047,0.35866241896995554,-0.3504439412286735,-0.4539024402628322,0.2552039199357968,0.36379626932716097,-0.3491100154635487,-0.45717045756872965,0.25573582722198,0.290133,-1.457932,-0.031301
36.09,-0.0007269999999999,-0.0024889999999999,-0.097481,-7.2e-05,2.9999999999999954e-06,7.6e-05,0.4409071860786659,-0.2914600723640256,-0.3959065092563244,0.3364607491863671,0.4080900282337502,-0.30955042836276675,-0.41101485324724646,0.30662560334927047,0.35866241896995554,-0.3504439412286735,-0.4539024402628322,0.2552039199357968,0.290104,-1.459371,0.004996
37.09,-0.0005459999999999,-0.0016209999999999,-0.09807,-3.5000000000000004e-05,6.8e-05,9e-05,0.41512521567646793,-0.31153510556434266,-0.4201161514015337,0.3065441698392768,0.4409071860786659,-0.2914600723640256,-0.3959065092563244,0.3364607491863671,0.4080900282337502,-0.30955042836276675,-0.41101485324724646,0.30662560334927047,0.3036,-1.483646,0.031866
38.1,-0.0001459999999999,-0.0016579999999999,-0.09833,2.2e-05,3.3e-05,7.9e-05,0.37772296931530785,-0.3369535727403086,-0.446088772294947,0.2685877697606694,0.41512521567646793,-0.31153510556434266,-0.4201161514015337,0.3065441698392768,0.4409071860786659,-0.2914600723640256,-0.3959065092563244,0.3364607491863671,0.327255,-1.493336,0.01438
39.1,-0.0002819999999999,-0.0021869999999999,-0.097839,7.5e-05,-3.4000000000000007e-05,6.5e-05,0.3788722687658446,-0.33336900092877797,-0.4414239594657072,0.27081731022891536,0.37772296931530785,-0.3369535727403086,-0.446088772294947,0.2685877697606694,0.41512521567646793,-0.31153510556434266,-0.4201161514015337,0.3065441698392768,0.34541,-1.474118,-0.014926
40.1,-0.0004649999999999,-0.0028959999999999,-0.097492,-3.100000000000001e-05,-3.800000000000001e-05,7.3e-05,0.3935419882104657,-0.3216095100093498,-0.42339250934387224,0.2917589888759433,0.3788722687658446,-0.33336900092877797,-0.4414239594657072,0.27081731022891536,0.37772296931530785,-0.3369535727403086,-0.446088772294947,0.2685877697606694,0.351043,-1.453716,-0.015619
41.1,-0.0006209999999999,-0.0024819999999999,-0.097891,-3.9000000000000006e-05,-8.000000000000005e-06,7.5e-05,0.40420188954777586,-0.3179326869979385,-0.4226032865730737,0.2995312899726406,0.3935419882104657,-0.3216095100093498,-0.42339250934387224,0.2917589888759433,0.3788722687658446,-0.33336900092877797,-0.4414239594657072,0.27081731022891536,0.356353,-1.453657,0.001305
42.11,-0.0005999999999999,-0.0018049999999999,-0.098134,-7.000000000000005e-06,1.6999999999999996e-05,8.1e-05,0.394028466293914,-0.32947248613714974,-0.43556047286963384,0.28794047956142993,0.40420188954777586,-0.3179326869979385,-0.4226032865730737,0.2995312899726406,0.3935419882104657,-0.3216095100093498,-0.42339250934387224,0.2917589888759433,0.366796,-1.461896,0.007522
43.11,-0.0005899999999999,-0.0020019999999999,-0.098036,1.7999999999999997e-05,9.999999999999955e-07,7.3e-05,0.38726662900130915,-0.333735355599464,-0.44224546925202235,0.27875651534875073,0.394028466293914,-0.32947248613714974,-0.43556047286963384,0.28794047956142993,0.40420188954777586,-0.3179326869979385,-0.4226032865730737,0.2995312899726406,0.383017,-1.463827,0.000824
44.11,-0.0008109999999999,-0.0023159999999999,-0.098045,1.2999999999999996e-05,-1.5000000000000004e-05,6.9e-05,0.38584943831474844,-0.3284488510688963,-0.4407339590379923,0.2735643303456525,0.38726662900130915,-0.333735355599464,-0.44224546925202235,0.27875651534875073,0.394028466293914,-0.32947248613714974,-0.43556047286963384,0.28794047956142993,0.398233,-1.457262,-0.007209
45.11,-0.0010029999999999,-0.0024279999999999,-0.097698,1.5999999999999996e-05,-3.0000000000000004e-05,6.3e-05,0.40941457753343924,-0.30737428295005675,-0.4200423484644841,0.2967465120190119,0.38584943831474844,-0.3284488510688963,-0.4407339590379923,0.2735643303456525,0.38726662900130915,-0.333735355599464,-0.44224546925202235,0.27875651534875073,0.409605,-1.44627,-0.006887
46.12,-0.0010149999999999,-0.0021379999999999,-0.097773,-4.600000000000001e-05,-3.000000000000004e-06,5.9e-05,0.41977231868678666,-0.30268979781993605,-0.4112207221127619,0.3112413943939608,0.40941457753343924,-0.30737428295005675,-0.4200423484644841,0.2967465120190119,0.38584943831474844,-0.3284488510688963,-0.4407339590379923,0.2735643303456525,0.420096,-1.43981,0.009451
47.12,-0.0008369999999999,-0.0019749999999999,-0.098186,-2.3000000000000003e-05,4.8e-05,6.4e-05,0.3992644135523408,-0.3245556570084547,-0.4331000256974463,0.2907200448633492,0.41977231868678666,-0.30268979781993605,-0.4112207221127619,0.3112413943939608,0.40941457753343924,-0.30737428295005675,-0.4200423484644841,0.2967465120190119,0.429578,-1.449115,0.025712
48.12,-0.0006909999999999,-0.0017199999999999,-0.09832,4.599999999999999e-05,2.5999999999999995e-05,8.1e-05,0.3753326201529432,-0.34210044570234166,-0.45336924063717976,0.26406382521810506,0.3992644135523408,-0.3245556570084547,-0.4331000256974463,0.2907200448633492,0.41977231868678666,-0.30268979781993605,-0.4112207221127619,0.3112413943939608,0.433167,-1.455756,0.007865
49.12,-0.0006749999999999,-0.0024079999999999,-0.097884,5.5e-05,-4.100000000000001e-05,7.5e-05,0.3915115784221113,-0.3237833048045817,-0.4406363614579856,0.2746585217687073,0.3753326201529432,-0.34210044570234166,-0.45336924063717976,0.26406382521810506,0.3992644135523408,-0.3245556570084547,-0.4331000256974463,0.2907200448633492,0.443075,-1.439618,-0.017589
50.13,-0.0009809999999999,-0.0024979999999999,-0.097547,-4.4000000000000006e-05,-3.100000000000001e-05,5.9e-05,0.42078434196793374,-0.29703799576681306,-0.41217165872471895,0.3056506790100279,0.3915115784221113,-0.3237833048045817,-0.4406363614579856,0.2746585217687073,0.3753326201529432,-0.34210044570234166,-0.45336924063717976,0.26406382521810506,0.462502,-1.423428,-0.010134
51.13,-0.0010089999999999,-0.0019619999999999,-0.097718,-4.9e-05,2e-05,5.2e-05,0.4216768984388977,-0.2972337542471565,-0.4092259817536663,0.3096846709323879,0.42078434196793374,-0.29703799576681306,-0.41217165872471895,0.3056506790100279,0.3915115784221113,-0.3237833048045817,-0.4406363614579856,0.2746585217687073,0.477263,-1.424588,0.015204
52.13,-0.0007639999999999,-0.0020189999999999,-0.098129,4.599999999999999e-05,3.5999999999999994e-05,6.4e-05,0.406226484439541,-0.3120687748990557,-0.414939659925417,0.3033555994131798,0.4216768984388977,-0.2972337542471565,-0.4092259817536663,0.3096846709323879,0.42078434196793374,-0.29703799576681306,-0.41217165872471895,0.3056506790100279,0.47849,-1.430086,0.023812
53.13,-0.0004969999999999,-0.0018829999999999,-0.098172,3.5999999999999994e-05,2.1999999999999996e-05,9.1e-05,0.4001379477849779,-0.32157372864205214,-0.4300917316621671,0.2916199447648629,0.406226484439541,-0.3120687748990557,-0.414939659925417,0.3033555994131798,0.4216768984388977,-0.2972337542471565,-0.4092259817536663,0.3096846709323879,0.476436,-1.429407,0.013717
54.14,-0.0004109999999999,-0.0022959999999999,-0.097896,4.3e-05,3.999999999999994e-06,9e-05,0.3984741607373353,-0.3218310846018573,-0.4303318100447357,0.28997343529445696,0.4001379477849779,-0.32157372864205214,-0.4300917316621671,0.2916199447648629,0.406226484439541,-0.3120687748990557,-0.414939659925417,0.3033555994131798,0.48782,-1.423899,0.001968
55.14,-0.0004189999999999,-0.0022559999999999,-0.097878,-6.4e-05,-2.000000000000005e-06,7.8e-05,0.4001893955224771,-0.3182913800627524,-0.432025796317591,0.2864549792676385,0.3984741607373353,-0.3218310846018573,-0.4303318100447357,0.28997343529445696,0.4001379477849779,-0.32157372864205214,-0.4300917316621671,0.2916199447648629,0.509531,-1.418807,-0.002989
56.14,-0.0005669999999999,-0.0017149999999999,-0.097829,-1.4000000000000003e-05,1.999999999999996e-06,6.6e-05,0.3960849731853657,-0.32768182740246116,-0.43762304841443056,0.28614375217339616,0.4001893955224771,-0.3182913800627524,-0.432025796317591,0.2864549792676385,0.3984741607373353,-0.3218310846018573,-0.4303318100447357,0.28997343529445696,0.526046,-1.417003,-0.002415
57.14,-0.0006579999999999,-0.0021539999999999,-0.097919,1.6999999999999996e-05,-1.0000000000000004e-05,6.3e-05,0.39255490146787975,-0.3225523860968573,-0.42432927223108774,0.2907780153336493,0.3960849731853657,-0.32768182740246116,-0.43762304841443056,0.28614375217339616,0.4001893955224771,-0.3182913800627524,-0.432025796317591,0.2864549792676385,0.533933,-1.41106,-0.004641
58.15,-0.0006329999999999,-0.0022909999999999,-0.097962,1.9999999999999957e-06,-1.2000000000000004e-05,7.8e-05,0.4100526325422698,-0.30609062643894813,-0.41103465937326844,0.3051085996079495,0.39255490146787975,-0.3225523860968573,-0.42432927223108774,0.2907780153336493,0.3960849731853657,-0.32768182740246116,-0.43762304841443056,0.28614375217339616,0.535364,-1.400705,-0.000838
59.15,-0.0006799999999999,-0.0019879999999999,-0.097843,5.999999999999994e-06,7.999999999999995e-06,9.3e-05,0.42185775819429644,-0.2984765245149409,-0.40557356032065345,0.3147607223885838,0.4100526325422698,-0.30609062643894813,-0.41103465937326844,0.3051085996079495,0.39255490146787975,-0.3225523860968573,-0.42432927223108774,0.2907780153336493,0.538209,-1.395864,0.0098
60.15,-0.0005069999999999,-0.0020109999999999,-0.097969,-5.0000000000000055e-06,4.1e-05,8.8e-05,0.4172831573622429,-0.30756850881143855,-0.41647064106425935,0.30838102510942217,0.42185775819429644,-0.2984765245149409,-0.40557356032065345,0.3147607223885838,0.4100526325422698,-0.30609062643894813,-0.41103465937326844,0.3051085996079495,0.553057,-1.400087,0.019224
61.15,-8.299999999999398e-05,-0.0017049999999999,-0.098194,-4.000000000000005e-06,3.5999999999999994e-05,8.1e-05,0.40123982120268986,-0.3225101915800364,-0.433150225349711,0.2905997874330153,0.4172831573622429,-0.30756850881143855,-0.41647064106425935,0.30838102510942217,0.42185775819429644,-0.2984765245149409,-0.40557356032065345,0.3147607223885838,0.5739,-1.403607,0.012442
62.16,8.3000000000006e-05,-0.0021129999999999,-0.098154,1.9e-05,3.999999999999996e-06,7.4e-05,0.3818268508922932,-0.3342373928289017,-0.44057814430643377,0.2754860994147611,0.40123982120268986,-0.3225101915800364,-0.433150225349711,0.2905997874330153,0.4172831573622429,-0.30756850881143855,-0.41647064106425935,0.30838102510942217,0.589848,-1.397796,-0.004802
63.16,-0.0002709999999999,-0.0021129999999999,-0.097959,2.7e-05,-2.9000000000000004e-05,7.9e-05,0.38420173098895766,-0.3283756908969027,-0.43327222411732974,0.2793051977685306,0.3818268508922932,-0.3342373928289017,-0.44057814430643377,0.2754860994147611,0.40123982120268986,-0.3225101915800364,-0.433150225349711,0.2905997874330153,0.595279,-1.383842,-0.01631
64.16,-0.0003779999999999,-0.0023699999999999,-0.097712,2.4999999999999994e-05,-3.600000000000001e-05,8.3e-05,0.40440738726023423,-0.31165285360659634,-0.420798043949696,0.29526219691713457,0.38420173098895766,-0.3283756908969027,-0.43327222411732974,0.2793051977685306,0.3818268508922932,-0.3342373928289017,-0.44057814430643377,0.2754860994147611,0.599226,-1.368709,-0.0135
65.16,-0.0004859999999999,-0.0023209999999999,-0.097557,-4.100000000000001e-05,-4.898587196589413e-21,8e-05,0.42124800321463357,-0.3022522456278496,-0.4069321873480741,0.316568061494409,0.40440738726023423,-0.31165285360659634,-0.420798043949696,0.29526219691713457,0.38420173098895766,-0.3283756908969027,-0.43327222411732974,0.2793051977685306,0.61099,-1.364336,0.003722
66.17,-0.0004369999999999,-0.0016469999999999,-0.097897,-5.2e-05,3.499999999999999e-05,7.9e-05,0.41893584149835583,-0.30800543237522987,-0.4162287446071374,0.3107125292664483,0.42124800321463357,-0.3022522456278496,-0.4069321873480741,0.316568061494409,0.40440738726023423,-0.31165285360659634,-0.420798043949696,0.29526219691713457,0.625879,-1.370803,0.017949
67.17,-0.0001579999999999,-0.0017859999999999,-0.098201,5.099999999999999e-05,3.5999999999999994e-05,8.6e-05,0.3975628024717025,-0.3251338714374625,-0.43330417538247445,0.28939249852669047,0.41893584149835583,-0.30800543237522987,-0.4162287446071374,0.3107125292664483,0.42124800321463357,-0.3022522456278496,-0.4069321873480741,0.316568061494409,0.637559,-1.375965,0.014487
68.17,-0.0001039999999999,-0.0021179999999999,-0.098183,-7.000000000000005e-06,6.999999999999995e-06,8.4e-05,0.37767700940437693,-0.336562178232104,-0.4460311126297566,0.26820807500672433,0.3975628024717025,-0.3251338714374625,-0.43330417538247445,0.28939249852669047,0.41893584149835583,-0.30800543237522987,-0.4162287446071374,0.3107125292664483,0.649126,-1.370198,-0.00265
69.17,-0.0001979999999999,-0.0023159999999999,-0.097931,6e-05,-3.9000000000000006e-05,7.2e-05,0.39177998348463466,-0.3214269984824192,-0.43123483057828593,0.2819721513887679,0.37767700940437693,-0.336562178232104,-0.4460311126297566,0.26820807500672433,0.3975628024717025,-0.3251338714374625,-0.43330417538247445,0.28939249852669047,0.66071,-1.352304,-0.018474
70.18,-0.0004419999999999,-0.0025129999999999,-0.097584,-4.9000000000000005e-05,-2.7e-05,5.9e-05,0.4274255956051454,-0.2935478644347802,-0.40345194390340866,0.3175215161365169,0.39177998348463466,-0.3214269984824192,-0.43123483057828593,0.2819721513887679,0.37767700940437693,-0.336562178232104,-0.4460311126297566,0.26820807500672433,0.670804,-1.335405,-0.010539
71.18,-0.0005449999999999,-0.0018609999999999,-0.097895,-9.5e-05,3.0999999999999995e-05,6.9e-05,0.4221333559105951,-0.30349858301421795,-0.4039953886843545,0.3216365502404585,0.4274255956051454,-0.2935478644347802,-0.40345194390340866,0.3175215161365169,0.39177998348463466,-0.3214269984824192,-0.43123483057828593,0.2819721513887679,0.676426,-1.338157,0.018017
72.18,-0.0001959999999999,-0.0012919999999999,-0.098288,4.699999999999999e-05,4.399999999999999e-05,9.3e-05,0.3869123731846343,-0.3323308151068386,-0.4341490990560742,0.28509408923539864,0.4221333559105951,-0.30349858301421795,-0.4039953886843545,0.3216365502404585,0.4274255956051454,-0.2935478644347802,-0.40345194390340866,0.3175215161365169,0.679891,-1.350066,0.021347
73.18,-7.1999999999994e-05,-0.0020429999999999,-0.098159,0.000114,-7.000000000000006e-06,9.600000000000002e-05,0.38387811203699773,-0.3317404709769128,-0.44262576883839405,0.27299281417551646,0.3869123731846343,-0.3323308151068386,-0.4341490990560742,0.28509408923539864,0.4221333559105951,-0.30349858301421795,-0.4039953886843545,0.3216365502404585,0.691082,-1.344763,-0.006261
74.19,-0.0004529999999999,-0.0027049999999999,-0.097773,-1.8000000000000004e-05,-4.000000000000001e-05,6.4e-05,0.4144160978672175,-0.3050447011091966,-0.4212358592801076,0.29822493969630653,0.38387811203699773,-0.3317404709769128,-0.44262576883839405,0.27299281417551646,0.3869123731846343,-0.3323308151068386,-0.4341490990560742,0.28509408923539864,0.713215,-1.321901,-0.019618
75.19,-0.0004629999999999,-0.0020639999999999,-0.097528,-0.000112,5.999999999999997e-06,5.399999999999999e-05,0.4334010975133647,-0.2883240287810877,-0.3940305026022028,0.32769462369224955,0.4144160978672175,-0.3050447011091966,-0.4212358592801076,0.29822493969630653,0.38387811203699773,-0.3317404709769128,-0.44262576883839405,0.27299281417551646,0.727835,-1.309963,0.000635
