Time,V_X,V Y,V_Z,SWITCH VALUE
05:58:07.022,1.8546581268310547,-0.03329393267631531,-0.053152941167354584,1
05:58:07.092,1.8966797590255737,-0.053691763430833817,-0.031306833028793335,1
05:58:07.162,1.9225581884384155,-0.051505960524082184,-0.03484804928302765,1
05:58:07.232,1.874873161315918,-0.04792741686105728,-0.032147366553545,1
05:58:07.302,1.8793458938598633,-0.03945079445838928,-0.04084916412830353,1
05:58:07.372,1.8830583095550537,-0.037645407021045685,-0.041882339864969254,1
05:58:07.442,1.8653206825256348,-0.03338192403316498,-0.04925692081451416,1
05:58:07.512,1.8832865953445435,-0.04322698712348938,-0.036713503301143646,1
05:58:07.582,1.8766443729400635,-0.036615826189517975,-0.04150845855474472,1
05:58:07.652,1.908750057220459,-0.04628011956810951,-0.03219950199127197,1
05:58:07.722,1.8922441005706787,-0.032002680003643036,-0.04175134003162384,1
05:58:07.792,1.8883733749389648,-0.03808167576789856,-0.03581153601408005,1
05:58:07.862,1.8577814102172852,-0.030778273940086365,-0.043715402483940125,1
05:58:07.932,1.8545465469360352,-0.03754130005836487,-0.03501606732606888,1
05:58:08.002,1.8261680603027344,-0.033060647547245026,-0.04440900683403015,1
05:58:08.072,1.9201655387878418,-0.05995810031890869,-0.028711384162306786,1
05:58:08.142,1.888256311416626,-0.03898963704705238,-0.034090619534254074,1
05:58:08.212,1.9196715354919434,-0.05300397053360939,-0.023436065763235092,1
05:58:08.282,1.925479769706726,-0.047944325953722,-0.03049842081964016,1
05:58:08.352,1.9604490995407104,-0.05685596540570259,-0.024956800043582916,1
05:58:08.422,1.9447171688079834,-0.05119799077510834,-0.03098602592945099,0
05:58:08.492,1.9532066583633423,-0.05855270102620125,-0.03017478808760643,1
05:58:08.562,1.9641244411468506,-0.06152934953570366,-0.02738257497549057,1
05:58:08.632,1.9234027862548828,-0.04727601259946823,-0.04053517058491707,1
05:58:08.702,1.9393268823623657,-0.05074406415224075,-0.03646256774663925,1
05:58:08.772,1.9348106384277344,-0.04838842526078224,-0.03881561756134033,1
05:58:08.842,1.889703631401062,-0.041247859597206116,-0.04647442325949669,1
05:58:08.912,1.934776782989502,-0.04515591263771057,-0.03813214972615242,1
05:58:08.982,1.8816533088684082,-0.030168544501066208,-0.049348097294569016,1
05:58:09.052,1.9114985466003418,-0.042217716574668884,-0.042459458112716675,1
05:58:09.122,1.9574198722839355,-0.03448951244354248,-0.039043791592121124,1
05:58:09.192,1.9020425081253052,-0.025669921189546585,-0.04949764162302017,1
05:58:09.262,1.914920687675476,-0.03369505703449249,-0.042964957654476166,1
05:58:09.332,1.922361969947815,-0.036875609308481216,-0.04220204800367355,1
05:58:09.402,1.9374403953552246,-0.03724977746605873,-0.04329241067171097,1
05:58:09.472,1.95225191116333,-0.03565327078104019,-0.04389144852757454,1
05:58:09.542,1.9549624919891357,-0.03553909808397293,-0.043551575392484665,1
05:58:09.612,1.938931941986084,-0.030528834089636803,-0.04585670679807663,1
05:58:09.682,1.9803450107574463,-0.04013262689113617,-0.03611468896269798,1
05:58:09.752,1.9685719013214111,-0.034900594502687454,-0.039013952016830444,0
05:58:09.822,1.9835014343261719,-0.042008161544799805,-0.03200709819793701,1
05:58:09.892,2.009437084197998,-0.045941486954689026,-0.02905733324587345,1
05:58:09.962,2.0251948833465576,-0.044262759387493134,-0.03240759298205376,1
05:58:10.032,2.0280301570892334,-0.0395696684718132,-0.027047714218497276,1
05:58:10.102,2.003166675567627,-0.034339290112257004,-0.03438273444771767,1
05:58:10.172,2.0462372303009033,-0.04570358991622925,-0.025167077779769897,1
05:58:10.242,2.0409021377563477,-0.043904390186071396,-0.030788540840148926,1
05:58:10.312,2.036999225616455,-0.04541797190904617,-0.03037237375974655,1
05:58:10.382,2.0273501873016357,-0.041266001760959625,-0.031579166650772095,0
05:58:10.452,2.0424225330352783,-0.038137584924697876,-0.036367420107126236,1
05:58:10.522,2.0163183212280273,-0.03277168422937393,-0.040609244257211685,1
05:58:10.592,2.04866886138916,-0.04805143550038338,-0.026392221450805664,0
05:58:10.662,2.018897533416748,-0.028199106454849243,-0.039755161851644516,1
05:58:10.732,2.0750560760498047,-0.04678505286574364,-0.02096194587647915,1
05:58:10.802,2.057229518890381,-0.04031693935394287,-0.023627396672964096,1
05:58:10.872,2.1158390045166016,-0.05877508223056793,-0.008272302336990833,1
05:58:10.942,2.0907390117645264,-0.04151054099202156,-0.027837909758090973,0
05:58:11.012,2.0953052043914795,-0.05387045070528984,-0.013973687775433064,1
05:58:11.082,2.054248809814453,-0.0473819300532341,-0.01875247433781624,1
05:58:11.152,2.0526700019836426,-0.04163149744272232,-0.02629769966006279,1
05:58:11.222,2.046398639678955,-0.04083140194416046,-0.02714398503303528,0
05:58:11.292,2.049232244491577,-0.053302787244319916,-0.026365190744400024,1
05:58:11.362,2.070167303085327,-0.04729268327355385,-0.026912715286016464,1
05:58:11.432,2.057497501373291,-0.04652160406112671,-0.028085635975003242,1
05:58:11.502,2.040379762649536,-0.04692230373620987,-0.029279379174113274,1
05:58:11.572,2.056753158569336,-0.049244821071624756,-0.029097475111484528,0
05:58:11.642,2.0244154930114746,-0.04297308251261711,-0.03279098868370056,1
05:58:11.712,2.0660598278045654,-0.057262785732746124,-0.022596601396799088,1
05:58:11.782,2.0449318885803223,-0.05314880609512329,-0.028415031731128693,1
05:58:11.852,2.0427780151367188,-0.05212613195180893,-0.025925200432538986,1
05:58:11.922,2.0044541358947754,-0.04277941957116127,-0.03542579710483551,1
05:58:11.992,1.960270881652832,-0.04134069010615349,-0.03185533732175827,1
05:58:12.062,1.9350956678390503,-0.03478529676795006,-0.0395272895693779,1
05:58:12.132,1.9590387344360352,-0.02652226760983467,-0.046829357743263245,1
05:58:12.202,1.9738147258758545,-0.02995547652244568,-0.034692004323005676,1
05:58:12.272,1.9763916730880737,-0.03561824560165405,-0.03700536489486694,1
05:58:12.342,1.9977335929870605,-0.04563877731561661,-0.027936531230807304,1
05:58:12.412,1.99485182762146,-0.04635487496852875,-0.029261689633131027,1
05:58:12.482,1.9746532440185547,-0.04020572453737259,-0.0325673446059227,1
05:58:12.552,1.9781451225280762,-0.04679977893829346,-0.025235282257199287,1
05:58:12.622,1.990617036819458,-0.05252688378095627,-0.024688996374607086,1
05:58:12.692,1.9671342372894287,-0.04979046434164047,-0.029581744223833084,1
05:58:12.762,1.9764127731323242,-0.05972587689757347,-0.02251245826482773,1
05:58:12.832,1.9895766973495483,-0.05998741090297699,-0.024353012442588806,1
05:58:12.902,1.9603915214538574,-0.052780620753765106,-0.02880886010825634,1
05:58:12.972,1.950452446937561,-0.050690751522779465,-0.026997443288564682,1
05:58:13.042,1.924846887588501,-0.04523415118455887,-0.030460119247436523,1
05:58:13.112,1.9460591077804565,-0.050386179238557816,-0.025267304852604866,1
05:58:13.182,1.9801784753799438,-0.06072980910539627,-0.019551508128643036,1
05:58:13.252,1.9386049509048462,-0.0466650165617466,-0.02854781597852707,1
05:58:13.322,1.9870210886001587,-0.05837535858154297,-0.020874742418527603,1
05:58:13.392,1.9790534973144531,-0.06054487079381943,-0.018065549433231354,1
05:58:13.462,1.9600744247436523,-0.061723433434963226,-0.01928526535630226,1
05:58:13.532,1.9513802528381348,-0.052864834666252136,-0.027963167056441307,1
05:58:13.602,1.9219781160354614,-0.04797278344631195,-0.031426768749952316,1
05:58:13.672,1.9323006868362427,-0.045471034944057465,-0.03805539011955261,1
05:58:13.742,1.903684377670288,-0.04616440832614899,-0.032674841582775116,1
05:58:13.812,1.9186153411865234,-0.04189307615160942,-0.04227884113788605,1
05:58:13.882,1.846130132675171,-0.030192900449037552,-0.04800770431756973,1
05:58:13.952,1.9384658336639404,-0.05610356479883194,-0.026890862733125687,1
05:58:14.022,1.8961310386657715,-0.0417386032640934,-0.038789596408605576,0
05:58:14.092,1.9156684875488281,-0.05076032131910324,-0.030828239396214485,0
05:58:14.162,1.8995641469955444,-0.04361787065863609,-0.03694809228181839,1
05:58:14.232,1.9260592460632324,-0.05485648289322853,-0.024747055023908615,0
05:58:14.302,1.922255516052246,-0.044295523315668106,-0.04068880155682564,1
05:58:14.372,1.858149766921997,-0.034446828067302704,-0.0550234355032444,1
05:58:14.442,1.8832387924194336,-0.03378576040267944,-0.0502316951751709,1
05:58:14.512,1.843445897102356,-0.02570807933807373,-0.05225037783384323,1
05:58:14.582,1.9030873775482178,-0.036691486835479736,-0.041206613183021545,1
05:58:14.652,1.9042489528656006,-0.04205954074859619,-0.03427199646830559,1
05:58:14.722,1.9130048751831055,-0.03895021229982376,-0.03786329925060272,1
05:58:14.792,1.9118765592575073,-0.04610944166779518,-0.029666781425476074,1
05:58:14.862,1.918779969215393,-0.047109730541706085,-0.04088830202817917,1
05:58:14.932,1.9225730895996094,-0.0514364130795002,-0.03833933174610138,1
05:58:15.002,1.8925578594207764,-0.038867540657520294,-0.04998575896024704,1
05:58:15.072,1.8931586742401123,-0.04121442884206772,-0.05005718022584915,1
05:58:15.142,1.9488909244537354,-0.04655258357524872,-0.04224993288516998,1
05:58:15.212,1.8985472917556763,-0.027464859187602997,-0.05529974400997162,1
05:58:15.282,1.9312002658843994,-0.04255644232034683,-0.04314539581537247,0
05:58:15.352,1.9299194812774658,-0.028950273990631104,-0.04595136642456055,1
05:58:15.422,1.9554768800735474,-0.03953244537115097,-0.035839326679706573,1
05:58:15.492,1.9695703983306885,-0.039972297847270966,-0.0374504029750824,1
05:58:15.562,1.997974157333374,-0.042464569211006165,-0.032168012112379074,1
05:58:15.632,2.013667583465576,-0.040613338351249695,-0.029665427282452583,1
05:58:15.702,1.9827262163162231,-0.03931007534265518,-0.031900398433208466,1
05:58:15.772,1.999631643295288,-0.04043940454721451,-0.03576187044382095,1
05:58:15.842,2.0006046295166016,-0.04340338706970215,-0.03119533509016037,1
05:58:15.912,2.030221939086914,-0.04931382089853287,-0.029755664989352226,1
05:58:15.982,2.008164167404175,-0.04765976220369339,-0.02867300808429718,1
05:58:16.052,2.066267251968384,-0.05775431543588638,-0.022871894761919975,1
05:58:16.122,2.0280370712280273,-0.040315501391887665,-0.03464232385158539,1
05:58:16.192,2.0336623191833496,-0.050008464604616165,-0.02929110825061798,1
05:58:16.262,1.9995310306549072,-0.03821464627981186,-0.0328657440841198,1
05:58:16.332,2.02312970161438,-0.0421375036239624,-0.0324847474694252,1
05:58:16.402,2.0442044734954834,-0.043855711817741394,-0.02981535531580448,1
05:58:16.472,2.0143532752990723,-0.03913796693086624,-0.03458591178059578,1
05:58:16.542,2.0405638217926025,-0.04317315295338631,-0.03133178502321243,1
05:58:16.612,2.010488271713257,-0.039356131106615067,-0.03634572774171829,1
05:58:16.682,2.022721290588379,-0.043460965156555176,-0.03261561691761017,1
05:58:16.752,2.011094808578491,-0.04922046884894371,-0.027405263856053352,1
05:58:16.822,2.015796184539795,-0.04422192648053169,-0.03379280865192413,1
05:58:16.892,2.0364270210266113,-0.05252999812364578,-0.023655705153942108,1
05:58:16.962,2.043942928314209,-0.05147318169474602,-0.0263381227850914,0
05:58:17.032,2.029000997543335,-0.04696177318692207,-0.0238961149007082,1
05:58:17.102,2.038207530975342,-0.05190911889076233,-0.021658960729837418,0
05:58:17.172,2.0623154640197754,-0.06033238396048546,-0.03315357118844986,1
05:58:17.242,2.0424869060516357,-0.04978372901678085,-0.02564246580004692,0
05:58:17.312,2.073709726333618,-0.05937425419688225,-0.015442940406501293,1
05:58:17.382,2.0635733604431152,-0.044209904968738556,-0.03362513333559036,0
05:58:17.452,2.070502281188965,-0.05742388963699341,-0.028112033382058144,1
05:58:17.522,2.056056022644043,-0.04842395707964897,-0.027160320430994034,0
05:58:17.592,2.0408811569213867,-0.04639454558491707,-0.023936554789543152,1
05:58:17.662,2.0681378841400146,-0.05166706442832947,-0.02517019212245941,1
05:58:17.732,2.037053108215332,-0.044266097247600555,-0.037196896970272064,1
05:58:17.802,2.0115885734558105,-0.04215358942747116,-0.03940773010253906,1
05:58:17.872,2.0439958572387695,-0.0501665398478508,-0.033942919224500656,1
05:58:17.942,1.9758880138397217,-0.02891840785741806,-0.051607534289360046,1
05:58:18.012,1.960360050201416,-0.031503960490226746,-0.04718366265296936,1
05:58:18.082,1.9898196458816528,-0.03478332236409187,-0.04449598118662834,1
05:58:18.152,1.9459853172302246,-0.03130931407213211,-0.03833671659231186,1
05:58:18.222,2.0146684646606445,-0.04544249176979065,-0.030364813283085823,1
05:58:18.292,2.010011672973633,-0.04918483644723892,-0.019735010340809822,1
05:58:18.362,2.0388376712799072,-0.05388098210096359,-0.023666493594646454,1
05:58:18.432,2.001744270324707,-0.047903720289468765,-0.029085800051689148,0
05:58:18.502,2.014596462249756,-0.05627063289284706,-0.021389540284872055,1
05:58:18.572,2.021578073501587,-0.04961969703435898,-0.02402263879776001,1
05:58:18.712,1.9907729625701904,-0.05379647761583328,-0.029396649450063705,1
05:58:18.782,1.9814655780792236,-0.04438508301973343,-0.03422507643699646,1
05:58:18.852,1.9656798839569092,-0.05029464513063431,-0.032990962266922,1
05:58:18.922,1.9763031005859375,-0.05649281293153763,-0.028553906828165054,1
05:58:18.992,1.9570269584655762,-0.046977024525403976,-0.03323722630739212,1
05:58:19.062,1.9407904148101807,-0.04351435601711273,-0.03174816817045212,1
05:58:19.132,1.976545810699463,-0.052430424839258194,-0.026503058150410652,1
05:58:19.202,1.9594836235046387,-0.044386960566043854,-0.03450392186641693,1
05:58:19.272,1.9837305545806885,-0.05359344929456711,-0.032830335199832916,1
05:58:19.342,1.966139316558838,-0.05144595354795456,-0.03298618644475937,1
05:58:19.412,1.9823468923568726,-0.056232571601867676,-0.02967538684606552,1
05:58:19.482,1.973083734512329,-0.057778336107730865,-0.029633020982146263,1
05:58:19.552,2.000670909881592,-0.059726081788539886,-0.031686484813690186,1
05:58:19.622,1.9553951025009155,-0.047880206257104874,-0.037251003086566925,1
05:58:19.692,1.9566090106964111,-0.04706761986017227,-0.03712628036737442,1
05:58:19.762,1.974111795425415,-0.06005941703915596,-0.03313259780406952,1
05:58:19.832,1.9480171203613281,-0.049839604645967484,-0.04397928714752197,1
05:58:19.972,1.9245680570602417,-0.04334497079253197,-0.04504071921110153,1
05:58:20.042,1.9065666198730469,-0.03504519164562225,-0.05446597561240196,1
05:58:20.112,1.9010664224624634,-0.0431428924202919,-0.04562870413064957,1
05:58:20.252,1.9311996698379517,-0.05229921638965607,-0.04120410978794098,0
05:58:20.392,2.0098929405212402,-0.058224521577358246,-0.02873998135328293,1
05:58:20.532,1.9234381914138794,-0.04934747517108917,-0.03843344748020172,1
05:58:20.602,1.9368295669555664,-0.0495741069316864,-0.04229258745908737,1
05:58:20.672,1.9080407619476318,-0.040114741772413254,-0.04893331602215767,1
05:58:20.742,1.918015480041504,-0.052706602960824966,-0.0373227521777153,1
05:58:20.812,1.9127634763717651,-0.04419228062033653,-0.044581759721040726,1
05:58:20.882,1.9002678394317627,-0.04262324795126915,-0.04235996678471565,1
05:58:20.952,1.8938214778900146,-0.04075682908296585,-0.04455225169658661,1
05:58:21.092,1.905604600906372,-0.03968394920229912,-0.04482130706310272,1
05:58:21.232,1.9054768085479736,-0.04426240175962448,-0.038976527750492096,1
05:58:21.372,1.9191269874572754,-0.025757893919944763,-0.04875246435403824,1
05:58:21.512,1.9498343467712402,-0.04640655219554901,-0.0287567637860775,1
05:58:21.652,1.9665905237197876,-0.04041437804698944,-0.039414677768945694,1
05:58:21.722,1.9616470336914062,-0.050774361938238144,-0.03323615342378616,1
05:58:21.792,1.9754061698913574,-0.04665211960673332,-0.033197008073329926,1
05:58:21.862,1.959245204925537,-0.04520561546087265,-0.03749091923236847,1
05:58:21.932,1.9526915550231934,-0.04154134541749954,-0.04137567803263664,1
05:58:22.002,1.961573839187622,-0.047505758702754974,-0.029816066846251488,1
05:58:22.072,1.9752280712127686,-0.04325155168771744,-0.03189903497695923,1
05:58:22.212,1.9844534397125244,-0.04140974581241608,-0.03687123954296112,1
05:58:22.352,2.0383148193359375,-0.05755974352359772,-0.02634594962000847,1
05:58:22.492,2.0556609630584717,-0.055477339774370193,-0.024798747152090073,1
05:58:22.562,2.029611110687256,-0.050696734338998795,-0.03067176230251789,1
05:58:22.632,2.013828754425049,-0.0421847403049469,-0.03917369991540909,1
05:58:22.772,1.9940332174301147,-0.03271635249257088,-0.04279938340187073,1
05:58:22.912,2.0342326164245605,-0.04309482127428055,-0.028082791715860367,1
05:58:22.982,2.0291242599487305,-0.034407004714012146,-0.03421388193964958,1
05:58:23.052,2.0308351516723633,-0.043544791638851166,-0.028088433668017387,1
05:58:23.122,2.055948257446289,-0.04831622168421745,-0.033989351242780685,1
05:58:23.192,2.041262626647949,-0.047513268887996674,-0.03648640215396881,1
05:58:23.332,2.0509138107299805,-0.04645702242851257,-0.03303937613964081,1
05:58:23.402,2.0784647464752197,-0.055382873862981796,-0.024822238832712173,1
05:58:23.472,2.0964155197143555,-0.06354038417339325,-0.019507266581058502,1
05:58:23.542,2.0899343490600586,-0.05731774866580963,-0.01972275599837303,1
05:58:23.612,2.0749855041503906,-0.058223430067300797,-0.01959874853491783,0
05:58:23.752,2.086399555206299,-0.06147122383117676,-0.018767911940813065,1
05:58:23.892,2.02135968208313,-0.049369629472494125,-0.03623314946889877,1
05:58:24.032,2.054959774017334,-0.061203546822071075,-0.02520780824124813,1
05:58:24.172,2.0057332515716553,-0.04520876705646515,-0.034153882414102554,1
05:58:24.242,1.9728155136108398,-0.042949385941028595,-0.03278379887342453,1
05:58:24.312,1.9850718975067139,-0.03901154547929764,-0.0459587424993515,1
05:58:24.452,1.9289240837097168,-0.029111405834555626,-0.046600744128227234,1
05:58:24.592,1.947812795639038,-0.04262598603963852,-0.043018996715545654,1
05:58:24.732,1.9029812812805176,-0.025989148765802383,-0.046960651874542236,1
05:58:24.872,1.951915979385376,-0.052861928939819336,-0.02465115860104561,1
05:58:25.012,1.9335825443267822,-0.041581280529499054,-0.032736096531152725,1
05:58:25.082,1.9557585716247559,-0.061020005494356155,-0.022229935973882675,1
05:58:25.152,2.0079221725463867,-0.06865230202674866,-0.01693333312869072,1
05:58:25.292,1.9511239528656006,-0.046509262174367905,-0.03450952097773552,0
05:58:25.432,1.9107067584991455,-0.045246124267578125,-0.04020005464553833,1
05:58:25.502,1.9370007514953613,-0.048590924590826035,-0.03465645760297775,1
05:58:25.572,1.899102807044983,-0.04477585479617119,-0.04149961471557617,1
05:58:25.712,1.9762587547302246,-0.05842374637722969,-0.023804746568202972,1
05:58:25.852,1.8582121133804321,-0.017618630081415176,-0.06011674925684929,1
05:58:25.922,1.9204779863357544,-0.053373999893665314,-0.0425984151661396,1
05:58:25.992,1.8781288862228394,-0.027518101036548615,-0.05986826866865158,1
05:58:26.132,1.9068658351898193,-0.05460556596517563,-0.04131767898797989,1
05:58:26.272,1.9572898149490356,-0.04984806478023529,-0.03207466006278992,1
05:58:26.412,1.930957555770874,-0.04703274741768837,-0.038528114557266235,0
05:58:26.552,1.954888105392456,-0.05219707638025284,-0.03061002679169178,1
05:58:26.692,1.9103362560272217,-0.034629106521606445,-0.0522981695830822,1
05:58:26.762,1.9395995140075684,-0.05339464545249939,-0.03293059766292572,1
05:58:26.832,1.9605331420898438,-0.05028653144836426,-0.03658336400985718,1
05:58:26.972,2.0043487548828125,-0.06566821038722992,-0.022798096761107445,1
05:58:27.112,1.9036109447479248,-0.032676614820957184,-0.05178115889430046,1
05:58:27.252,1.8997646570205688,-0.04228737950325012,-0.04674661159515381,1
05:58:27.392,1.906001329421997,-0.034347668290138245,-0.04744156822562218,1
05:58:27.532,2.003016948699951,-0.04871252179145813,-0.03549846261739731,1
05:58:27.602,1.9609326124191284,-0.041930634528398514,-0.03412371873855591,1
05:58:27.672,2.0318140983581543,-0.061196744441986084,-0.021777072921395302,1
05:58:27.812,1.9979171752929688,-0.04636131227016449,-0.03265339136123657,1
05:58:27.952,2.007655143737793,-0.04383549839258194,-0.03864319995045662,1
05:58:28.092,1.9952746629714966,-0.0423455536365509,-0.03522224724292755,1
05:58:28.232,1.9671480655670166,-0.02746007964015007,-0.052314966917037964,1
05:58:28.372,1.9904369115829468,-0.04793967306613922,-0.03791277855634689,1
05:58:28.442,1.9953279495239258,-0.04614413529634476,-0.04018143191933632,1
05:58:28.512,2.003270387649536,-0.04069037735462189,-0.04239373654127121,1
05:58:28.652,2.0201539993286133,-0.05618913471698761,-0.02944543957710266,1
05:58:28.792,2.0506114959716797,-0.04946094751358032,-0.03676164895296097,1
05:58:28.932,2.0723800659179688,-0.05953433737158775,-0.026001976802945137,1
05:58:29.072,2.0927820205688477,-0.044635139405727386,-0.03374575823545456,1
05:58:29.212,2.068880558013916,-0.04797138273715973,-0.03102235682308674,1
05:58:29.282,2.02894926071167,-0.03739205002784729,-0.03985863924026489,1
05:58:29.352,2.0508062839508057,-0.036792952567338943,-0.04348696023225784,1
05:58:29.492,2.085254192352295,-0.054741065949201584,-0.023258233442902565,1
05:58:29.632,2.125730514526367,-0.060934167355298996,-0.01800050586462021,1
