Time,V_X,V Y,V_Z,SWITCH VALUE
11:35:11.948,2.1024951934814453,-0.052180469036102295,0.007714986801147461,1
11:35:12.018,1.2745730876922607,-0.01889842376112938,-0.0020140390843153,1
11:35:12.088,1.617695927619934,-0.035854827612638474,0.005186112131923437,1
11:35:12.158,1.4998992681503296,-0.022524047642946243,0.006331953220069408,0
11:35:12.228,1.5571484565734863,-0.04455948621034622,0.0054017407819628716,1
11:35:12.298,1.5234957933425903,-0.03999932110309601,0.0003462936729192734,1
11:35:12.368,1.5297690629959106,-0.03994368016719818,0.0027547162026166916,1
11:35:12.438,1.5317625999450684,-0.035568173974752426,0.004573302809149027,1
11:35:12.508,1.5262649059295654,-0.03307989984750748,0.006865780800580978,1
11:35:12.578,1.5269460678100586,-0.032204270362854004,0.007660025265067816,1
11:35:12.648,1.5111172199249268,-0.02982505038380623,0.014305594377219677,1
11:35:12.718,1.501674771308899,-0.02778850682079792,0.014261499047279358,1
11:35:12.788,1.4890799522399902,-0.03028184361755848,0.022821366786956787,1
11:35:12.858,1.4579145908355713,-0.035739362239837646,0.022813230752944946,1
11:35:12.928,1.451594352722168,-0.03792610391974449,0.022839877754449844,1
11:35:13.068,1.436253547668457,-0.03181852400302887,0.012752738781273365,1
11:35:13.208,1.4624078273773193,-0.019344083964824677,0.010468495078384876,0
11:35:13.278,1.459571123123169,-0.018652185797691345,0.003470005001872778,1
11:35:13.348,1.464306354522705,-0.036443404853343964,0.005827193148434162,1
11:35:13.418,1.5107557773590088,-0.04246518760919571,0.0016524128150194883,1
11:35:13.488,1.4929883480072021,-0.038228511810302734,0.010222725570201874,1
11:35:13.558,1.4911386966705322,-0.044947363436222076,0.0060249450616538525,1
11:35:13.628,1.49677312374115,-0.04858318716287613,0.00458148680627346,1
11:35:13.768,1.5007338523864746,-0.04430248215794563,-0.0035263500176370144,1
11:35:13.908,1.498375415802002,-0.042167168110609055,0.0026433290913701057,1
11:35:14.048,1.500391960144043,-0.04124913737177849,0.00407977681607008,1
11:35:14.118,1.5396990776062012,-0.03651474043726921,0.003232946852222085,1
11:35:14.188,1.5397943258285522,-0.03570236638188362,0.0001506602857261896,1
11:35:14.328,1.542130947113037,-0.03605810925364494,0.0018466705223545432,1
11:35:14.468,1.5459156036376953,-0.037353385239839554,0.002896877471357584,1
11:35:14.608,1.5443048477172852,-0.03639981895685196,0.0024627801030874252,1
11:35:14.748,1.5449504852294922,-0.0370139516890049,0.0026920530945062637,1
11:35:14.888,1.544691801071167,-0.0366184264421463,0.0025709602050483227,1
11:35:14.958,1.5447955131530762,-0.03687316179275513,0.002634916454553604,1
11:35:15.028,1.5447537899017334,-0.036709100008010864,0.0026011373847723007,1
11:35:15.168,1.5276764631271362,-0.027318043634295464,0.004988084081560373,1
11:35:15.308,1.5246238708496094,-0.037846535444259644,0.006272690370678902,1
11:35:15.448,1.512688159942627,-0.038926124572753906,0.008515436202287674,1
11:35:15.588,1.527622103691101,-0.04562165215611458,0.005934310145676136,1
11:35:15.728,1.529033899307251,-0.04031918942928314,-0.0015385320875793695,1
11:35:15.798,1.5316340923309326,-0.04160025715827942,-0.001910327235236764,1
11:35:15.868,1.5253539085388184,-0.043758049607276917,0.007592530455440283,1
11:35:16.008,1.509343147277832,-0.044677816331386566,0.020311184227466583,1
11:35:16.148,1.4783110618591309,-0.04325128346681595,0.02440788596868515,1
11:35:16.288,1.4501701593399048,-0.03968674689531326,0.01988716423511505,1
11:35:16.428,1.4211900234222412,-0.0448477640748024,0.01194927841424942,1
11:35:16.568,1.4424161911010742,-0.0372496135532856,0.009878916665911674,1
11:35:16.638,1.4697036743164062,-0.03745191544294357,0.0007410836406052113,1
11:35:16.708,1.4827487468719482,-0.034285154193639755,0.0012822874123230577,1
11:35:16.848,1.532031774520874,-0.04873308166861534,-0.0068067568354308605,1
11:35:16.988,1.553213357925415,-0.04664714261889458,-0.021011466160416603,1
11:35:17.128,1.558225154876709,-0.04863984137773514,-0.02451152354478836,1
11:35:17.268,1.5819001197814941,-0.04300761967897415,-0.015423798002302647,1
11:35:17.408,1.617366075515747,-0.04763933643698692,-0.008372412994503975,1
11:35:17.478,1.6031501293182373,-0.04465632513165474,-0.012096675112843513,1
11:35:17.548,1.6088483333587646,-0.04657750576734543,-0.010129667818546295,1
11:35:17.688,1.6065642833709717,-0.04534018784761429,-0.01116856373846531,1
11:35:17.828,1.6074798107147217,-0.046137068420648575,-0.010619859211146832,1
11:35:17.897,1.6071128845214844,-0.04562384635210037,-0.010909663513302803,1
11:35:17.968,1.60725998878479,-0.0459543839097023,-0.01075660064816475,1
11:35:18.037,1.6072009801864624,-0.045741502195596695,-0.010837442241609097,1
11:35:18.108,1.588170051574707,-0.033271268010139465,0.010732932947576046,1
11:35:18.177,1.5774592161178589,-0.03384054824709892,0.013331879861652851,1
11:35:18.248,1.5758025646209717,-0.034909069538116455,-0.0006752372719347477,1
11:35:18.318,1.5582685470581055,-0.03540917485952377,-0.011076133698225021,1
11:35:18.388,1.5956189632415771,-0.030896615236997604,-0.006873440928757191,1
11:35:18.457,1.6024802923202515,-0.03487958386540413,-0.007188291288912296,1
11:35:18.528,1.6049413681030273,-0.035641372203826904,-0.005377686582505703,1
11:35:18.597,1.610869288444519,-0.03718341886997223,-0.0027482802979648113,1
11:35:18.668,1.6132198572158813,-0.03447524458169937,-0.0005692434497177601,1
11:35:18.737,1.5787975788116455,-0.03830304741859436,0.010283416137099266,1
11:35:18.808,1.5670068264007568,-0.03943713381886482,0.01117575354874134,1
11:35:18.877,1.5590864419937134,-0.05004410445690155,0.010311244055628777,1
11:35:18.948,1.5105938911437988,-0.030177611857652664,0.010168995708227158,1
11:35:19.017,1.5039896965026855,-0.04025639593601227,0.01841842569410801,1
11:35:19.088,1.4879176616668701,-0.03520956635475159,0.015062344260513783,1
11:35:19.228,1.4687232971191406,-0.04498574137687683,0.029409507289528847,1
11:35:19.368,1.4359616041183472,-0.036133941262960434,0.02654305472970009,1
11:35:19.437,1.4352352619171143,-0.04205622896552086,0.0263306125998497,1
11:35:19.508,1.4078043699264526,-0.04200231283903122,0.00841467548161745,1
11:35:19.648,1.3983006477355957,-0.04993113875389099,0.004915240220725536,1
