3.775188551727300199e-03,4.450864183583600267e-03,5.858719139131899657e-03,5.183043507275699770e-03
-4.161236876746000034e-03,-1.779674281641799912e-03,4.202442636072599783e-03,1.820880040968400095e-03
-3.001108765602111816e-03,1.000000000000000000e+00,-3.516800701618194580e-03,-1.070873439311981201e-02
2.917241305112838745e-03,1.000000000000000000e+00,4.682308062911033630e-04,-1.725502312183380127e-03
-6.393410265445709229e-03,1.000000000000000000e+00,-3.775463439524173737e-03,-7.753785699605941772e-03
-1.888237148523330688e-02,1.000000000000000000e+00,-1.832291670143604279e-02,-2.415764704346656799e-02
-1.825331524014472961e-02,1.000000000000000000e+00,-2.074584737420082092e-02,-2.489510923624038696e-02
-1.447995752096176147e-02,1.000000000000000000e+00,-1.605170033872127533e-02,-1.922228559851646423e-02
-3.293860703706741333e-03,1.000000000000000000e+00,-5.161749199032783508e-03,-7.584892213344573975e-03
-5.407534539699554443e-03,1.000000000000000000e+00,-9.648608043789863586e-03,-1.382433995604515076e-02
-1.161357760429382324e-02,1.000000000000000000e+00,-7.329504005610942841e-03,-1.323251053690910339e-02
-8.780464529991149902e-03,1.000000000000000000e+00,9.316373616456985474e-04,-4.912815988063812256e-03
6.693080067634582520e-04,1.000000000000000000e+00,6.238605827093124390e-03,1.353025436401367188e-03
-9.950324892997741699e-04,1.000000000000000000e+00,4.029413685202598572e-04,-5.153434351086616516e-03
-9.872540831565856934e-03,1.000000000000000000e+00,-1.276811305433511734e-02,-1.930685341358184814e-02
-2.576930820941925049e-02,1.000000000000000000e+00,-3.515154495835304260e-02,-4.209819808602333069e-02
-3.011509031057357788e-02,1.000000000000000000e+00,-3.856590017676353455e-02,-4.321546107530593872e-02
-1.670913398265838623e-02,1.000000000000000000e+00,-1.576929166913032532e-02,-1.790527254343032837e-02
9.724728763103485107e-03,1.000000000000000000e+00,1.694233156740665436e-02,1.571294665336608887e-02
2.084061503410339355e-02,1.000000000000000000e+00,3.238999098539352417e-02,2.794001996517181396e-02
8.277371525764465332e-03,1.000000000000000000e+00,1.642600446939468384e-02,7.341332733631134033e-03
-2.261297404766082764e-02,1.000000000000000000e+00,-2.447316050529479980e-02,-3.620976209640502930e-02
-4.052618145942687988e-02,1.000000000000000000e+00,-5.084669589996337891e-02,-5.933671072125434875e-02
-3.449479490518569946e-02,1.000000000000000000e+00,-4.124611616134643555e-02,-4.444569349288940430e-02
-1.163163781166076660e-02,1.000000000000000000e+00,-1.455142907798290253e-02,-1.440574973821640015e-02
1.118315383791923523e-02,1.000000000000000000e+00,1.412644796073436737e-02,1.320281811058521271e-02
1.688978075981140137e-02,1.000000000000000000e+00,2.674224041402339935e-02,2.117296308279037476e-02
-1.848556101322174072e-03,1.000000000000000000e+00,1.372627913951873779e-03,-8.645929396152496338e-03
-2.649054676294326782e-02,1.000000000000000000e+00,-3.136979043483734131e-02,-4.205430299043655396e-02
-3.226678073406219482e-02,1.000000000000000000e+00,-3.722183406352996826e-02,-4.442133009433746338e-02
-1.083052903413772583e-02,1.000000000000000000e+00,-6.356904283165931702e-03,-9.068075567483901978e-03
8.455112576484680176e-03,1.000000000000000000e+00,8.626646362245082855e-03,6.671536713838577271e-03
2.251818776130676270e-03,1.000000000000000000e+00,-1.270330511033535004e-03,-6.966434419155120850e-03
