Time,V North,V East,V Down
1.0,-0.0013969201244181,-0.002910658349872,0.0051260952133486
2.01,-0.0049237423399794,-0.0123676792753663,2.1925126586698485e-05
3.01,-0.0001935586431729,0.0188247666403624,0.0081866964025516
4.01,-0.0008727984491319,0.0064988159553177,-0.0225246258580715
5.01,0.0001181571800743,-0.0115834541328883,-0.0040923415341433
6.02,0.0049514439509401,0.0138164551611943,0.010216651681417
7.02,-0.0129672664056461,-0.0030469725296249,0.011312835823467
8.02,-0.0066137092112188,0.0093357184335031,0.0051414673780724
9.02,0.0034433796127428,0.0123481248575497,-0.0082073924205507
10.03,-0.0014902780533425,0.0014281088694002,-0.0071618141822352
11.03,-0.013761647475027,-0.000892008078602,-0.0081388888283842
12.03,0.0035597303962227,0.0080063274650374,0.0051034383535803
13.03,0.0026940321359125,0.0145120100493134,-0.0061571355498555
14.04,-0.0019716538434093,-0.0181267838375858,-0.0061317003210533
15.04,-0.0006652573849361,-0.0050740479312565,0.0030759049405175
16.04,-0.0006467891173698,-0.0007291115473486,0.0153617477582849
17.04,-0.0095343205464217,0.0136455267319441,0.0112943661143898
18.05,-0.0082755815631343,0.0281389535411988,0.0051436515626708
19.05,-0.0126392343897068,0.0208422921051462,-0.0214600991108106
20.05,0.0079166752814909,-0.0049806652713116,-0.0286977306932547
21.05,0.0110609240545271,-0.0223163239525693,-0.0153948102717756
22.06,-0.0019057280351701,-0.0137794483920349,0.0174170433675526
23.06,0.0016438002455654,-0.0043196171023102,0.0337852076187509
24.06,-0.0219149667269205,0.0272560383281796,0.0277215187356459
25.06,-0.0155858775009569,0.0309468991979014,-0.0060926038407296
26.07,-0.0032082801499679,0.0187808575767254,-0.0266161650348447
27.07,0.0023535343449605,-0.0209787754469009,-0.0256023887525284
28.07,0.0045091035409514,-0.01587968647936,-0.0092277848140389
29.07,-0.001277982573441,-0.0072559455899595,0.0153658951947984
30.08,-0.007899677816624,0.0049794549585021,0.0287006669035716
31.08,-0.0002366774973387,0.0246165769446713,0.0081862922797394
32.08,-0.0111290461452917,0.0208584512622484,-0.0173717727603252
33.08,-0.013052993387862,0.0012816125758884,-0.0214562461726591
34.09,-0.0053885676512503,-0.0290327273572005,0.0082212460655515
35.09,-0.0007709749070294,0.0137517258396895,0.0204813355795646
36.09,0.003508304963002,0.0152505105160907,0.0112487166505865
37.09,-0.0082746936025834,0.0295886810468219,-0.0040728099259355
38.1,-0.013832735791021,0.0034475007673077,-0.0214558898206346
39.1,0.0059042576194889,-0.0115222062140831,-0.0143582647949828
40.1,-0.0005529880669359,-0.0137697728900521,-0.002042202917003
41.1,-0.0137018876207468,0.0034606516580707,0.020534913360662
42.11,-0.0043146966867813,0.007195680399305,0.0266445251053972
43.11,-0.0139182617304267,0.0179393050252109,0.0051697030490895
44.11,-0.0074594896880859,0.0201910890428025,0.0020717002338555
45.11,-0.0110865798906827,0.0121750951525245,-0.0235196279382668
46.12,0.0048921082115986,0.0036703931485295,-0.0389417314378962
47.12,-0.0134934022056931,-0.0240705578610486,-0.0163316892933126
48.12,0.0033193033131462,-0.0216852663516632,0.0327705758535422
49.12,-0.0086029334150605,0.0042529906440222,0.0399795977998514
50.13,-0.0003525856940775,0.0362156022490511,0.0153576431481806
51.13,-0.0227920418606664,0.0207258346995593,-0.0306498228351841
52.13,-0.0153655012417717,0.0034315606427805,-0.0296491604121272
53.13,0.0050558134589513,-0.002114694126132,-0.0092375715976224
54.14,-0.0026990902847536,-0.0116193635826384,0.0143544307643738
