Time,b1,b2,b3,b4
1.0,-0.0034079880371969,0.0018466547018087,0.0015583433095738,-0.0036962994294318
2.01,-0.0103362179645283,-0.0092666637267573,-0.008902156990977,-0.0099717112287479
3.01,-0.006292164325714111,-0.07939857244491577,-0.018980467692017555,-0.005750488489866257
4.01,0.01776956021785736,-0.03534388542175293,0.0004178484668955207,0.014260170981287956
5.01,0.04989274591207504,0.0023279786109924316,0.03288004547357559,0.05062747746706009
6.02,0.02600732445716858,-0.022827565670013428,0.016585038974881172,0.032673951238393784
7.02,-0.005639791488647461,-0.046258389949798584,-0.012855746783316135,-0.0015983153134584427
8.02,0.008826881647109985,-0.021741151809692383,-0.003234200645238161,0.008550799451768398
9.02,0.028311535716056824,-0.009483516216278076,0.015356971882283688,0.03041127324104309
10.03,0.010961763560771942,-0.03559911251068115,0.0015836438396945596,0.015795154497027397
11.03,-0.010676592588424683,-0.060480594635009766,-0.019808191806077957,-0.009216047823429108
12.03,0.005615569651126862,-0.037813425064086914,-0.00838383100926876,0.0030096247792243958
13.03,0.0399172306060791,-0.008196353912353516,0.02406686171889305,0.0396457314491272
14.04,0.03996994346380234,-0.01937788724899292,0.028796052560210228,0.04480721056461334
15.04,0.017248205840587616,-0.03164112567901611,0.009626359678804874,0.022376196458935738
16.04,-0.01222895085811615,-0.05922883749008179,-0.018917597830295563,-0.010353791527450085
17.04,-0.013940796256065369,-0.06946587562561035,-0.02534777857363224,-0.01740143448114395
18.05,0.021631784737110138,-0.0404323935508728,0.004240509122610092,0.01656213589012623
19.05,0.04037531465291977,-0.034922659397125244,0.024934064596891403,0.03980541229248047
20.05,0.026634372770786285,-0.04855853319168091,0.015997091308236122,0.028758971020579338
21.05,0.012932367622852325,-0.04562878608703613,0.003474358469247818,0.01370325032621622
22.06,0.01749463379383087,-0.023963987827301025,0.006644865497946739,0.017696503549814224
23.06,0.006970204412937164,-0.033945560455322266,-0.002254787366837263,0.009494775906205177
24.06,-0.007943123579025269,-0.060794055461883545,-0.016506357118487358,-0.006428353488445282
25.06,0.010361336171627045,-0.038122594356536865,-0.0027401514817029238,0.008626756258308887
26.07,0.05137211084365845,0.006925702095031738,0.036541253328323364,0.052334293723106384
27.07,0.044353872537612915,-0.0006156563758850098,0.03624170273542404,0.05242815986275673
28.07,0.005748331546783447,-0.02541452646255493,0.0025885840877890587,0.01444292813539505
29.07,-0.019283324480056763,-0.02848505973815918,-0.02399185672402382,-0.014719588682055473
30.08,-0.025263383984565735,-0.048484086990356445,-0.0330987423658371,-0.02391546405851841
31.08,0.01083296537399292,-0.02915853261947632,-0.003947182092815638,0.009152701124548912
32.08,0.053614065051078796,-0.01163947582244873,0.038533203303813934,0.055127017199993134
33.08,0.04946474730968475,-0.01709592342376709,0.039865169674158096,0.055312685668468475
34.09,0.00457841157913208,-0.04793423414230347,0.0006265481933951378,0.010284138843417168
35.09,-0.014142483472824097,-0.06837540864944458,-0.020837176591157913,-0.015110233798623085
36.09,0.011331550776958466,-0.03913390636444092,-0.002709757536649704,0.006693634204566479
37.09,0.031492680311203,-0.026680827140808105,0.01742720976471901,0.03096015751361847
38.1,0.022389978170394897,-0.053570330142974854,0.012048009783029556,0.0239655002951622
39.1,0.00606362521648407,-0.06550180912017822,-0.0035177746322005987,0.0051423609256744385
40.1,0.008152641355991364,-0.04568451642990112,-0.003560638288035989,0.005443950183689594
41.1,0.015920184552669525,-0.034046947956085205,0.003786050947383046,0.014988238923251629
42.11,0.03316907584667206,-0.015656352043151855,0.02087574079632759,0.03448653966188431
43.11,0.024577714502811432,-0.02778679132461548,0.016346672549843788,0.0291297547519207
44.11,-0.006423518061637878,-0.05847883224487305,-0.012075015343725681,-0.0032419487833976746
45.11,-0.011224418878555298,-0.05575668811798096,-0.020793288946151733,-0.01287149265408516
46.12,0.02621319144964218,-0.016259729862213135,0.011478371918201447,0.023864587768912315
47.12,0.04536852240562439,-0.005818307399749756,0.03332057595252991,0.049032971262931824
48.12,0.019010484218597412,-0.038451433181762695,0.013173088431358337,0.025570781901478767
49.12,-0.00012834370136260986,-0.05293869972229004,-0.00618269108235836,0.0020407158881425858
50.13,0.003856569528579712,-0.0464443564414978,-0.005872283596545458,0.0023744795471429825
51.13,0.011386759579181671,-0.04538160562515259,-0.0002738768234848976,0.009943547658622265
52.13,0.015265427529811859,-0.04518008232116699,0.003302739467471838,0.014649968594312668
53.13,0.015348471701145172,-0.05064356327056885,0.004367166198790073,0.015038135461509228
54.14,0.021523118019104004,-0.043840646743774414,0.010160676203668118,0.02059362083673477
55.14,0.030762769281864166,-0.02836930751800537,0.01933598518371582,0.03085053153336048
56.14,0.02110666036605835,-0.03205472230911255,0.012366615235805511,0.02355131506919861
57.14,0.002887353301048279,-0.047223448753356934,-0.004412812180817127,0.00500728003680706
58.15,-0.0017937719821929932,-0.053950726985931396,-0.010816995985805988,-0.0023261290043592453
59.15,0.003396950662136078,-0.05759263038635254,-0.007810719311237335,0.001310599036514759
60.15,0.022065624594688416,-0.04862290620803833,0.008538329973816872,0.019260026514530182
61.15,0.03693371266126633,-0.03743094205856323,0.023940468207001686,0.03596515953540802
62.16,0.030702665448188782,-0.0357518196105957,0.02096623368561268,0.03231840208172798
63.16,0.0080861896276474,-0.04138016700744629,0.0010869302786886692,0.010583295486867428
64.16,-0.007363453507423401,-0.04868435859680176,-0.01471818145364523,-0.006611587479710579
65.16,-0.002390623092651367,-0.04725492000579834,-0.012808100320398808,-0.003679073415696621
66.17,0.029154017567634583,-0.02465808391571045,0.015472354367375374,0.028021257370710373
67.17,0.048822805285453796,-0.009053349494934082,0.03708808869123459,0.0519028902053833
68.17,0.016329750418663025,-0.04798465967178345,0.011601526290178299,0.022407662123441696
69.17,-0.018948450684547424,-0.07509440183639526,-0.023990092799067497,-0.01829776167869568
70.18,0.0034406110644340515,-0.039366841316223145,-0.00925337802618742,-0.0012561529874801636
71.18,0.03472089767456055,-0.020294785499572754,0.020867157727479935,0.03380231931805611
72.18,0.04023131728172302,-0.027801930904388428,0.02983064204454422,0.04369265213608742
73.18,0.01326567679643631,-0.051861584186553955,0.007263649720698595,0.017052777111530304
74.19,-0.004990682005882263,-0.069446861743927,-0.011863913387060165,-0.00590960867702961
75.19,0.0011018961668014526,-0.05808037519454956,-0.010342909023165703,-0.0031190505251288414
76.19,0.022952936589717865,-0.03315621614456177,0.008963646367192268,0.020036742091178894
77.19,0.048373833298683167,-0.010976433753967285,0.035361148416996,0.04955151677131653
78.2,0.03457944840192795,-0.030933678150177002,0.02776484750211239,0.0396859347820282
79.2,0.0004757344722747803,-0.05755054950714111,-0.003815649077296257,0.003675423562526703
80.2,-0.018392741680145264,-0.057706356048583984,-0.025836527347564697,-0.019948694854974747
81.2,-0.00897255539894104,-0.05350995063781738,-0.02070033736526966,-0.012578025460243225
82.21,0.026919543743133545,-0.02053976058959961,0.011415711604058743,0.024653401225805283
83.21,0.05710234493017197,0.008592307567596436,0.044181112200021744,0.06093357875943184
84.21,0.040439046919345856,-0.011025965213775635,0.0351494699716568,0.04912455379962921
85.21,-0.007354453206062317,-0.058119893074035645,-0.008494519628584385,-0.0013058469630777836
86.22,-0.02486535906791687,-0.07181274890899658,-0.031237928196787834,-0.02697613090276718
87.22,0.003132335841655731,-0.04785221815109253,-0.010978564620018005,-0.002674948424100876
88.22,0.03942374885082245,-0.01179414987564087,0.02321365475654602,0.03774014860391617
89.22,0.048499010503292084,-0.003694593906402588,0.03772345930337906,0.05370111018419266
90.23,0.023000158369541168,-0.025494813919067383,0.018489785492420197,0.03037772886455059
91.23,-0.008315160870552063,-0.051688551902770996,-0.011912807822227478,-0.0048514073714613914
92.23,-0.00944913923740387,-0.05268979072570801,-0.0181846022605896,-0.01130883488804102
93.23,0.007253535091876984,-0.054257333278656006,-0.005267928820103407,0.0039387047290802
94.24,0.028103314340114594,-0.040051817893981934,0.013750838115811348,0.02567354030907154
95.24,0.04136699438095093,-0.03324389457702637,0.029269129037857056,0.04173106327652931
96.24,0.04227447509765625,-0.024043798446655273,0.03292497619986534,0.044391974806785583
97.24,0.009484529495239258,-0.05419522523880005,0.004335479810833931,0.012148270383477211
98.25,-0.02508138120174408,-0.09024500846862793,-0.03128810226917267,-0.02751077711582184
99.25,-0.005027711391448975,-0.06607675552368164,-0.0196775384247303,-0.013482920825481415
100.25,0.028264090418815613,-0.045932650566101074,0.011340709403157234,0.02247783914208412
101.25,0.05544506013393402,-0.020646512508392334,0.04048813879489899,0.05491003766655922
102.26,0.03744824230670929,-0.03850835561752319,0.02988349087536335,0.041463375091552734
103.26,0.007260866463184357,-0.06680244207382202,0.0022219736129045486,0.008248317055404186
104.26,-0.009202167391777039,-0.08267134428024292,-0.01740356907248497,-0.013603474013507366
105.26,0.007876306772232056,-0.06444436311721802,-0.005904434248805046,0.0007499614730477333
106.27,0.019516438245773315,-0.05055642127990723,0.005470884032547474,0.01576746441423893
107.27,0.03208600729703903,-0.04637551307678223,0.019773758947849274,0.030756622552871704
108.27,0.03245926648378372,-0.04408252239227295,0.02247105911374092,0.03244320675730705
