Trajectory ID,6(),4(),Learning Rate,Dropout Rate,Number of Hidden Neurons,Epochs,Stacking Count,Time Taken,Best RMSE
3,1,5,0.0012100000000000001,0.0,100,80,4,1739444756.18,0.35022922170332865
3,1,3,0.001,0.0,60,70,2,1739444819.69,2.967577263202348
3,1,3,0.0011,0.0,80,75,3,1739444887.8,2.431490846812623
3,1,3,0.0012100000000000001,0.0,100,80,4,1739444961.25,1.4053876171086235
3,2,2,0.001,0.0,60,70,2,1739445024.87,2.5823325497796934
3,2,2,0.0011,0.0,80,75,3,1739445093.05,2.5823325497796934
3,2,2,0.0012100000000000001,0.0,100,80,4,1739445166.73,2.0486612693313235
3,1,4,0.001,0.0,60,70,2,1739445231.61,1.862367042744956
3,1,4,0.0011,0.0,80,75,3,1739445299.52,1.862367042744956
3,1,4,0.0012100000000000001,0.0,100,80,4,1739445373.5,0.7913758174492269
4,1,5,0.001,0.0,60,70,2,1739445437.04,2.231686240626969
4,1,5,0.0011,0.0,80,75,3,1739445504.78,1.9932379808945873
4,1,5,0.0012100000000000001,0.0,100,80,4,1739445578.11,0.5417737564343641
4,1,3,0.001,0.0,60,70,2,1739445641.51,1.8095819040789851
4,1,3,0.0011,0.0,80,75,3,1739445709.44,1.7803005526686135
4,1,3,0.0012100000000000001,0.0,100,80,4,1739445782.64,0.42762480483165866
4,2,2,0.001,0.0,60,70,2,1739445845.95,2.3959044635170383
4,2,2,0.0011,0.0,80,75,3,1739445913.91,1.61558145786648
4,2,2,0.0012100000000000001,0.0,100,80,4,1739445987.65,1.61558145786648
4,1,4,0.001,0.0,60,70,2,1739446050.78,1.8052229919700835
4,1,4,0.0011,0.0,80,75,3,1739446120.03,1.8052229919700835
4,1,4,0.0012100000000000001,0.0,100,80,4,1739446196.94,0.35303081289661475
2,1,5,0.001,0.0,60,70,2,1739446263.04,2.587516377019632
2,1,5,0.0011,0.0,80,75,3,1739446341.62,2.1964075142118866
2,1,5,0.0012100000000000001,0.0,100,80,4,1739446430.04,0.3011923099373831
2,1,3,0.001,0.0,60,70,2,1739446498.62,2.0662909378818854
2,1,3,0.0011,0.0,80,75,3,1739446578.22,1.4581473168153856
2,1,3,0.0012100000000000001,0.0,100,80,4,1739446664.69,0.39453073416487366
2,2,2,0.001,0.0,60,70,2,1739446739.59,2.560915234354403
2,2,2,0.0011,0.0,80,75,3,1739446819.73,1.4470123785251259
2,2,2,0.0012100000000000001,0.0,100,80,4,1739446904.15,1.4470123785251259
2,1,4,0.001,0.0,60,70,2,1739446976.81,1.8120025242638762
2,1,4,0.0011,0.0,80,75,3,1739447054.7,1.8120025242638762
2,1,4,0.0012100000000000001,0.0,100,80,4,1739447142.07,0.6613567482315135
7,1,5,0.001,0.0,60,70,2,1739447214.91,2.6990391738903416
7,1,5,0.0011,0.0,80,75,3,1739447293.1,2.6990391738903416
7,1,5,0.0012100000000000001,0.0,100,80,4,1739447377.37,0.5155010911342243
7,1,3,0.001,0.0,60,70,2,1739447450.77,1.5983188269465598
7,1,3,0.0011,0.0,80,75,3,1739447529.14,1.5983188269465598
7,1,3,0.0012100000000000001,0.0,100,80,4,1739447613.78,0.7764364000966637
7,2,2,0.001,0.0,60,70,2,1739447687.09,2.613477220594774
7,2,2,0.0011,0.0,80,75,3,1739447765.57,2.613477220594774
7,2,2,0.0012100000000000001,0.0,100,80,4,1739447850.25,2.0048483912762474
7,1,4,0.001,0.0,60,70,2,1739447923.03,2.5622667167642836
7,1,4,0.0011,0.0,80,75,3,1739448001.27,2.5622667167642836
7,1,4,0.0012100000000000001,0.0,100,80,4,1739448085.98,0.36610630837360103
11,1,5,0.001,0.0,60,70,2,1739448158.83,2.8393903483995566
11,1,5,0.0011,0.0,80,75,3,1739448237.25,2.8393903483995566
11,1,5,0.0012100000000000001,0.0,100,80,4,1739448321.48,0.526876563959966
11,1,3,0.001,0.0,60,70,2,1739448394.73,2.239134058342564
11,1,3,0.0011,0.0,80,75,3,1739448473.02,2.239134058342564
11,1,3,0.0012100000000000001,0.0,100,80,4,1739448557.78,0.46998746686795184
11,2,2,0.001,0.0,60,70,2,1739448630.84,2.7272031045729395
11,2,2,0.0011,0.0,80,75,3,1739448709.42,2.531862253084027
11,2,2,0.0012100000000000001,0.0,100,80,4,1739448794.4,2.531862253084027
11,1,4,0.001,0.0,60,70,2,1739448867.36,1.8288311673071709
11,1,4,0.0011,0.0,80,75,3,1739448945.64,1.8288311673071709
11,1,4,0.0012100000000000001,0.0,100,80,4,1739449030.14,0.7896281176851512
5,1,5,0.001,0.0,60,70,2,1739449102.98,2.3960321801125026
5,1,5,0.0011,0.0,80,75,3,1739449181.02,2.3960321801125026
5,1,5,0.0012100000000000001,0.0,100,80,4,1739449265.24,0.5898804389982699
5,1,3,0.001,0.0,60,70,2,1739449338.35,2.398086731015849
5,1,3,0.0011,0.0,80,75,3,1739449416.89,2.2263863409097495
5,1,3,0.0012100000000000001,0.0,100,80,4,1739449501.55,0.4922765939486751
5,2,2,0.001,0.0,60,70,2,1739449575.2,2.489634898167934
5,2,2,0.0011,0.0,80,75,3,1739449653.88,2.489634898167934
5,2,2,0.0012100000000000001,0.0,100,80,4,1739449738.99,1.8140645058874247
5,1,4,0.001,0.0,60,70,2,1739449812.01,1.941722156819899
5,1,4,0.0011,0.0,80,75,3,1739449890.38,1.941722156819899
5,1,4,0.0012100000000000001,0.0,100,80,4,1739449978.74,0.6253405156858183
8,1,5,0.001,0.0,60,70,2,1739450053.44,3.063106712990632
8,1,5,0.0011,0.0,80,75,3,1739450133.65,2.2986062270451706
8,1,5,0.0012100000000000001,0.0,100,80,4,1739450220.13,0.4421801800636042
8,1,3,0.001,0.0,60,70,2,1739450295.36,1.703102252727719
8,1,3,0.0011,0.0,80,75,3,1739450373.93,1.703102252727719
8,1,3,0.0012100000000000001,0.0,100,80,4,1739450458.92,0.35815637910022535
8,2,2,0.001,0.0,60,70,2,1739450532.22,2.5445502171050567
8,2,2,0.0011,0.0,80,75,3,1739450610.87,2.5445502171050567
8,2,2,0.0012100000000000001,0.0,100,80,4,1739450695.86,2.0206622688085165
8,1,4,0.001,0.0,60,70,2,1739450768.72,2.1393863290104496
8,1,4,0.0011,0.0,80,75,3,1739450847.43,2.1393863290104496
8,1,4,0.0012100000000000001,0.0,100,80,4,1739450931.91,0.5653368110235263
1,1,3,0.001,0.0,60,70,2,1739451005.12,1.7465006971920842
1,1,3,0.0011,0.0,80,75,3,1739451083.54,1.7465006971920842
1,1,3,0.0012100000000000001,0.0,100,80,4,1739451168.32,0.5044780616288053
10,1,5,0.001,0.0,60,70,2,1739451241.01,3.8689597675872536
10,1,5,0.0011,0.0,80,75,3,1739451318.91,2.2774163675384957
10,1,5,0.0012100000000000001,0.0,100,80,4,1739451403.37,0.2944769707471022
10,1,3,0.001,0.0,60,70,2,1739451476.28,1.5739546460587164
10,1,3,0.0011,0.0,80,75,3,1739451554.61,1.5739546460587164
