Time,b1,b2,b3,b4
1.0,-0.0039875980705765,-0.0145377155487027,0.0192249712526745,0.0297750887308009
2.01,0.0045440495562502,-0.007365171655456,0.0221878064612567,0.0340970276729629
3.01,-0.0013069926629519,-0.0111070543544909,0.0184717105340002,0.0282717722255391
4.01,-0.005245834076886,-0.0155484109330956,-0.0006480344819671,0.0096545423742423
5.01,-0.0176041684124448,-0.0293731664048551,-0.007501930682066,0.0042670673103442
6.02,-0.0143900774087262,-0.0236787287228564,-0.0049225729739754,0.0043660783401549
7.02,-0.0102903662969465,-0.0265765034123095,-0.0072053666175193,0.0090807704978436
8.02,0.0016297059469924,-0.0086371749753234,0.002070631013882,0.0123375119361978
9.02,-0.0025945108386928,-0.0061410383783779,-0.0012920018119924,0.0022545257276926
10.03,0.0080387496384065,0.0018950775140657,0.016843421623043,0.022987093747384
11.03,-0.0420916489486862,-0.0294206637993295,0.0500382927880359,0.0373673076386791
12.03,-0.1139176344366075,0.0219988577647458,0.2985704461651506,0.1626539539637973
13.03,-0.1047156591447452,-0.0130244440982644,-0.0706094959171802,-0.1623007109636612
14.04,-0.0450553138807046,-0.01285061954456003,-0.0462328528853274,-0.1092801595820185
15.04,0.0314561330854726,0.0619921011643076,0.016936541562175,-0.0135994265166599
16.04,0.0582050805365273,0.0599445211152828,-0.0025756258498393,-0.0043150664285949
17.04,0.0447570655433987,0.0262230305520237,-0.004746377665167,0.013787657326208
18.05,0.0276862609310171,-0.0110418039918019,-0.0436467984404821,-0.004918733517663
19.05,0.0035446891147538,-0.0310429534539372,-0.0559098776343616,-0.0213222350656706
20.05,0.0181140604293136,-0.0178655265370113,-0.0455460795103527,-0.0095664925440278
21.05,0.0558590724419147,0.014708820097051,-0.0238671953222839,0.0172830570225797
22.06,0.0544735789383043,0.0045523673495915,-0.0302855928230516,0.0196356187656611
23.06,0.0542233390205826,0.0044518294172067,-0.0415637417631382,0.0082077678402375
24.06,0.0374369684741132,-0.0052710598226465,-0.0553931378739639,-0.0126851095772042
25.06,0.0348632300948624,0.0043136377278665,-0.0680229326931725,-0.0374733403261764
26.07,0.0411477056757817,0.0209236479732002,-0.0415098506898511,-0.0212857929872696
27.07,0.0410513850407009,0.0297724602679761,-0.0220731923494749,-0.0107942675767498
28.07,0.036840029016134423,0.0227831351651796,-0.0111750882132514,-0.007291952796628309
29.07,-0.0060992971612973,0.0022799567191864,-0.0245229143616255,-0.0329021682421095
30.08,-0.0108045210639339,-0.0026120122065809,-0.0140439145199133,-0.00868726804216873
31.08,-0.0022612383324087,0.0136548012635083,0.0236219950385819,-0.008599345591982822
32.08,0.0053846132113948,0.00948487638544879,0.0331462544318609,0.025389691869839
33.08,-0.0160703667705223,-0.023739933853061,-0.022153652299394803,0.0121383015040271
34.09,-0.0226779987508971,-0.030047822317287,0.0034070525698672,0.0107768761362571
35.09,0.0022369951978484,-0.0062686503978011,0.0303143889396891,0.0388200345353386
36.09,-0.0124780588119961,-0.0240258008482522,0.0065824450978846,0.0181301871341411
37.09,-0.0193058013428546,-0.0364155596490544,-0.0058713653198911,0.003698008892996374
38.1,-0.0261462884982589,-0.0351369719587345,-0.0104349348085198,-0.0014442513480441
39.1,0.0093443672276757,-0.0058939595137833,0.0096447244968908,0.0248830512383498
40.1,-0.0259336207478215,-0.0370998652314871,-0.0068340401646782,0.0043322043189873
41.1,-0.0912570009463513,-0.0042908155960097,0.3021157945422726,0.2151496091919308
42.11,-0.01969031602317829,-0.109087771384961,-0.0023819115159722,-0.1005432472181143
43.11,-0.023239018719425,0.0419129787249876,0.03043885015381482,-0.0640382944905756
44.11,0.1442902947572242,0.1209245051507137,0.035698100399135776,-0.0408279500243357
45.11,0.1008122889279812,0.0461610667223846,-0.0614116607102562,-0.0067604385046596
46.12,0.0375442219858783,-0.0115023449464153,-0.0575097455065932,-0.0084631785742992
47.12,-0.0210279738040276,-0.0091388584450938,-0.0344996760057443,-0.0463887913646783
48.12,-0.0148594369225478,-0.0041370591425887,-0.0214769511510601,-0.0321993289310192
49.12,0.009598380573540795,0.018376561286193,-0.0010524978128811,-0.0124692380554156
50.13,0.0215405575114159,0.0052118397137723305,0.0188004892000926,0.0166737891725806
51.13,-0.0057595055568056,0.0022896792296508,0.0020376438244047,-0.0060115409620516
52.13,-0.0277686078725493,-0.0123316315611669,-0.0142409141263899,-0.0296778904377723
53.13,-0.0289910573056286,0.01977667367324373,-0.0168852698043684,-0.0305721662120508
54.14,-0.0103427455539407,0.0082971301865326,-0.015054048169366013,-0.0195523530683903
55.14,0.0176965215159747,0.0306832250779023,0.0228005811953178,0.0098138776333904
56.14,0.0235102573692815,0.02693939549791,0.0283753448716272,0.0249462067429989
57.14,0.0030891668953481,0.010019738661161,0.014296133677529,0.007365561911716
58.15,-0.0240572808667812,-0.0111626299750695,-0.0064656166609045,-0.0193602675526162
59.15,-0.0180148508883475,-0.003590078702036,-0.0086543819950015,-0.0230791541813132
60.15,-0.0076867261210772,0.0122784524055203,0.0025009962012941,-0.0119902525755591
61.15,0.0213357325416708,0.0256226079879857,0.0151915256434866,0.0109046501971717
62.16,0.0194168866116802,0.010653288325198322,0.0306191774662351,0.0223096061841283
63.16,0.0074454281663255,0.010188136375262,0.0137154159212433,0.010972707712307
64.16,-0.020808666148118,-0.0135539970002099,-0.0040314938639356,-0.0112861630118439
65.16,-0.0237924867190418,-0.0058291301898092,-0.014345448215201,-0.0323088047444335
66.17,-0.0149223764185719,-0.0026739696116142,-0.0021748286378879,-0.0144232354448455
67.17,-0.0057995172946913,0.0344259613978494,-0.024359534974533,-0.045691938765401
68.17,0.043976098404418,0.005635864101307692,-0.0722329552182378,-0.1206925095418594
69.17,0.00011495221342468012,0.0424828048098402,-0.060597646582024,-0.0863605042093007
70.18,0.0324177250576561,0.0863697650579607,0.0412709999565633,-0.0126810400437412
71.18,-0.0614721738383852,-0.0020710702414185,0.0028483827384264,-0.05655272085854
72.18,-0.011157883439362,0.0162877145041998,0.0557488366763664,0.0283032387328043
73.18,-0.0118781818902964,-0.0118526435942954,0.042645215493175,0.0426196771971742
74.19,-0.0132610594886515,-0.0274337508849301,0.0188604027298878,0.0330330941261665
75.19,-0.0128855948664589,-0.037080669505859,-0.0012336576033464802,0.0252509394768125
76.19,0.0077248703440825,-0.0210628800587123,0.0187646795479103,0.0475524299507052
77.19,-0.0006093769100368,-0.0378773523503983,0.0116300798515581,0.0488980552919195
78.2,0.0033284267945727,-0.0330873810438982,0.0038538294586384,0.0402696372971096
79.2,-0.0072523214254587,-0.0401181755676972,-0.0066282872642041,0.0262375668780343
80.2,-0.0419139556393206,-0.0392056734758562,0.0285909852088014,0.0258827030453372
81.2,-0.0225967136825263,-0.0313354437764812,0.0282878593497561,0.0370265894437109
