Time [s],Longitude [rad],Latitude [rad],Altitude [m],V North [m/s],V East [m/s],V Down [m/s],Roll [rad],Pitch [rad],Yaw [rad]
2.0050125313283207,0.6090221158791038,0.5733254998738532,-14.970488,0.0013879999999998997,0.005377000000000201,-0.018184999999999903,0.0226543736908864,-0.0034033920413889,-1.7576687472592216
3.007518796992481,0.6090218338338966,0.5733254887037459,-14.97616,-0.0065019999999999,0.0145929999999997,-0.013826,0.0247313155007596,-0.0014311699866353,-1.7493783285924942
4.010025062656641,0.6090215526613542,0.573325479278968,-14.976945,0.0023929999999999993,-0.0029369999999999006,0.01179,0.0279601746169491,-0.0019896753472734,-1.7404247720764705
5.012531328320802,0.6090212735832068,0.5733254721231181,-14.987248,0.0033690000000000005,-0.014445,0.0094939999999999,0.029845130209103,-0.0030543261909901,-1.7314712330137392
6.015037593984962,0.6090209915379996,0.5733254675852621,-15.00188,-0.001622000000000002,-0.003928999999999999,-0.0176049999999998,0.0246964089157197,-0.0013089969389956,-1.7240010667355712
7.017543859649122,0.6090207079219961,0.5733254654908669,-14.999354,-0.0061579999999999985,0.015557999999999999,-0.0181830000000001,0.0218166156499291,0.0015882496193149,-1.7174214547082332
8.020050125313283,0.609020425702256,0.5733254649672681,-14.977769,-0.004173000000000099,0.011966000000000001,0.018207,0.0282394272972682,-3.49065850397956e-05,-1.7108066917497586
9.022556390977442,0.609020145925977,0.5733254647927352,-14.968408,0.0047200000000001,-0.0182840000000001,0.031584,0.0286932129027867,-0.0044854961776252,-1.7030398544053371
10.025062656641603,0.609019865800632,0.5733254668871304,-14.982142,0.010027999999999999,-0.014140999999999801,-0.015850999999999997,0.0246615023306798,-0.0037524578917877,-1.6946801810738903
11.027568922305765,0.6090195821846286,0.5733254721231181,-14.990502,-0.0027659999999999976,0.0182759999999999,-0.026798000000000002,0.0217817090648892,-8.726646259971105e-05,-1.6880297435855047
12.030075187969924,0.6090192997903557,0.5733254796280339,-14.985023,-0.011225000000000101,0.0138129999999999,0.012756,0.0217293491873294,-0.0007853981633973,-1.6827066115399707
