Time,V North,V East,V Down
0.0,-0.331027,2.046348,-0.040323
1.0,-0.328298,2.038827,-0.025974
2.01,-0.327866,2.035723,-0.018176
3.01,-0.330831,,-0.023101
4.01,,,
5.01,,2.037218,-0.031616
6.02,,,
7.02,-0.33404,,-0.015782
8.02,,,
9.02,-0.340758,,-0.035292
10.03,,,
11.03,-0.335882,,-0.015082
12.03,,2.039979,
13.03,,2.024148,
14.04,-0.32495,2.019199,
15.04,-0.336221,2.030843,
16.04,,2.053602,-0.020775
17.04,,2.06627,-0.017361
18.05,-0.330952,,-0.002094
19.05,-0.325425,2.034297,
20.05,-0.32146,2.018663,
21.05,,,
22.06,,,
23.06,,2.0556,
24.06,-0.345216,,-0.010622
25.06,-0.340298,2.057584,
26.07,-0.328944,2.036934,
27.07,,,
28.07,,,
29.07,,2.029411,
30.08,-0.342617,2.0505,
31.08,-0.343552,2.06593,
32.08,-0.338533,,
33.08,,,-0.006179
34.09,-0.31697,,
35.09,,,
36.09,-0.329807,,-0.023954
37.09,-0.337832,,-0.050679
38.1,,,-0.064208
39.1,,,
40.1,-0.326301,,-0.036966
41.1,,2.034477,-0.011533
42.11,,,
43.11,-0.342557,2.010061,
44.11,,2.029632,
45.11,-0.338876,,
46.12,-0.322589,,-0.033312
47.12,,,
48.12,-0.317072,,0.020321
49.12,-0.329327,2.012366,
50.13,-0.343733,2.021443,
51.13,-0.350669,,
52.13,-0.342053,2.061431,
53.13,-0.327615,,-0.009313
54.14,,2.038491,0.014138
55.14,-0.325681,,
56.14,,,
57.14,,2.018199,0.006119
58.15,,2.031326,-0.010565
59.15,,,-0.029275
60.15,,2.051628,
61.15,,,
62.16,-0.323798,,0.017729
63.16,-0.320072,2.019662,
64.16,-0.329958,,
65.16,-0.344362,,0.006776
66.17,,,
67.17,,,-0.022411
68.17,-0.324656,2.05156,
69.17,,,0.023715
70.18,-0.321853,,0.033357
71.18,,2.017716,0.020889
72.18,-0.338627,,0.006733
73.18,,,
74.19,-0.343619,2.03294,
75.19,-0.325108,2.035907,
76.19,,,0.030453
77.19,-0.321627,,
78.2,,,
79.2,,2.02309,
80.2,-0.343181,2.021308,
81.2,,2.030364,
82.21,,,
83.21,-0.313801,,0.034625
84.21,,2.031003,
85.21,,2.022824,0.028686
86.22,-0.331422,,
87.22,-0.332917,2.026089,
88.22,,,
89.22,,,
90.23,,,
91.23,-0.315997,,
92.23,,,
93.23,,,
94.24,-0.330931,,
95.24,-0.329795,2.0239,
96.24,,,
97.24,,2.018723,
98.25,,,-0.075984
99.25,,,
100.25,-0.337772,2.043516,
101.25,,,
102.26,,,
103.26,,,
104.26,,2.025998,
105.26,,,
106.27,-0.303434,,
107.27,,,-0.019169
108.27,,2.042868,-0.001326
109.27,,,
110.28,-0.318383,,0.018114
111.28,,,0.021329
112.28,,,
113.28,,,
114.29,-0.324414,,0.038557
115.29,,2.038888,0.051851
116.29,-0.348074,,0.062648
117.29,,2.022664,0.060159
118.3,,,
119.3,-0.324526,,
120.3,,,
121.3,-0.322708,,0.019105
122.31,,,
123.31,,,
124.31,,,
125.31,,2.030931,0.003639
126.32,,,
127.32,,2.034401,-0.019946
128.32,-0.325699,,
129.32,,,
130.33,-0.322986,2.040842,
131.33,-0.324323,2.040135,
132.33,,,-0.037609
133.33,,,
134.34,,2.04689,
135.34,,2.044479,
136.34,-0.3128,,-0.004371
137.34,,,
138.35,,,
139.35,,,
140.35,,2.055889,-0.025757
141.35,,2.057043,-0.010574
142.36,,2.046522,
143.36,,,
144.36,-0.325122,,
145.36,,,0.01142
146.37,,2.039748,
147.37,,2.052381,0.000183
148.37,-0.337657,2.049089,
149.37,-0.334724,2.035801,
150.38,-0.330572,,0.030837
151.38,,,
152.38,-0.342531,2.031569,
153.38,,,
154.39,-0.344319,2.057259,
155.39,-0.341153,,
156.39,,,
157.39,,,
158.4,-0.334565,2.01233,
159.4,,,0.011606
160.4,,,0.00875
161.4,,,
162.41,,,
163.41,-0.334727,,0.027091
164.41,-0.334504,,0.031222
165.41,,,
166.42,-0.329053,,
167.42,-0.325676,,-0.00661
168.42,,2.031938,-0.028709
169.42,-0.33092,2.03759,
170.43,-0.330872,,-0.037189
171.43,-0.328125,,
172.43,,,
173.43,-0.321192,2.015758,
174.44,-0.322008,,-0.018297
175.44,,,
176.44,,,
177.44,-0.316183,,-0.04531
178.45,,,
179.45,,,
180.45,,,
181.45,,2.021702,-0.018505
182.46,,,-0.014469
183.46,,,-0.016856
184.46,,2.019781,
185.46,,,
186.47,,,-0.014804
187.47,,2.037452,
188.47,,,
189.47,,,
190.48,,,
191.48,,2.037421,-0.009774
192.48,,,
193.48,-0.299782,,-0.008447
194.49,-0.306457,,
195.49,,,
196.49,,,-0.013243
197.49,,2.048133,
198.5,,2.080216,
199.5,-0.307194,,-0.024913
200.5,,2.043807,0.019799
201.5,,1.995539,0.039002
202.51,,,
203.51,,2.012832,-0.043434
204.51,-0.319124,2.058648,
205.51,,,-0.082192
206.52,-0.322737,2.082236,
207.52,,,
208.52,,,0.011033
209.52,-0.315669,1.99104,
210.53,,,
211.53,-0.324558,,
212.53,-0.320665,2.07999,
213.53,,2.076737,
214.54,,2.041824,
215.54,,,
216.54,,,
217.54,-0.326232,,-0.003254
218.55,,,-0.026513
219.55,-0.316468,2.086277,
220.55,,2.068153,
221.55,-0.313289,,0.052298
222.56,-0.320611,,
223.56,-0.330097,,
224.56,,2.033863,-0.025322
225.56,,,
226.57,,2.078966,-0.025717
227.57,,2.05667,-0.000341
228.57,,,
229.57,,2.011405,0.023665
230.58,-0.32622,,0.007806
231.58,-0.31907,2.031213,
232.58,,,
233.58,,,
234.59,-0.322066,,
235.59,,2.045578,0.026593
236.59,,,
237.59,,,
238.6,,2.02543,
239.6,,,0.01057
240.6,,2.046956,0.002054
241.6,,,
242.61,,2.044164,0.021841
243.61,,,
244.61,-0.342331,2.030124,
245.61,,,
246.62,-0.315576,2.050881,
247.62,,,
248.62,-0.313106,,-0.000345
249.62,,2.016593,
250.63,,,
251.63,-0.344005,2.051214,
252.63,,2.075572,-0.039526
253.63,,,-0.017471
254.64,,,
255.64,,1.999782,0.020952
256.64,-0.321694,,
257.64,-0.332687,,-0.043261
258.65,-0.332862,,-0.062786
259.65,-0.327097,,-0.037039
260.65,,,
261.65,-0.303936,,0.038961
262.66,,,
263.66,-0.326032,2.000537,
264.66,,2.040634,-0.033566
265.66,,,-0.038416
266.67,,,
267.67,,,0.015701
268.67,,,
269.67,,2.008833,0.037353
270.68,,,
271.68,,,
272.68,-0.340246,2.049155,
273.68,-0.337002,2.057094,
274.69,,,
275.69,,,
276.69,,,-0.001149
277.69,,,-0.000722
278.7,,,
279.7,-0.324747,,-0.031497
280.7,,2.047352,-0.041483
281.7,-0.319721,2.05893,
282.71,,,
283.71,,,
284.71,,,
285.71,,,
286.72,-0.312287,,-0.035503
287.72,,,
288.72,,,
289.72,-0.303583,,
290.73,,,
291.73,-0.315629,2.00202,
292.73,,2.012719,-0.002456
293.73,-0.325102,,-0.0285
294.74,,,-0.029073
295.74,,,
296.74,,2.058019,0.034052
297.74,-0.311669,2.009817,
298.75,-0.31463,,0.065483
299.75,-0.327884,,0.030433
300.75,,2.043222,-0.025815
301.75,-0.343162,,
302.76,,,
303.76,,,
304.76,-0.321801,,
305.76,-0.324715,,
306.77,-0.333362,,
307.77,,,
308.77,,2.081672,
309.77,,,
310.78,-0.326103,,
311.78,-0.327598,2.020413,
312.78,,,
313.78,,,
314.79,,2.030749,-0.035415
315.79,-0.323075,,-0.054395
316.79,,,
