Time,V North,V East,V Down
0.0,1.822875,-0.991922,0.012332
1.0,1.948266,-0.832126,0.018738
2.01,2.001715,-0.69956,0.044056
3.01,,,0.042064
4.01,,,
5.01,2.040295,,
6.02,,-0.415526,
7.02,,,
8.02,2.065628,-0.320051,
9.02,,-0.349493,
10.03,2.075148,,
11.03,,,
12.03,2.078699,,
13.03,,,
14.04,,,
15.04,,-0.343242,
16.04,,,
17.04,2.075081,,-0.06076
18.05,,,-0.004104
19.05,2.082817,,0.017322
20.05,2.065656,,-0.01918
21.05,2.055053,,
22.06,,,
23.06,2.071513,,
24.06,2.078187,,
25.06,,,
26.07,,-0.234693,-0.062389
27.07,,,-0.045074
28.07,2.101954,,
29.07,2.105945,-0.066502,
30.08,,,
31.08,2.082834,,-0.042898
32.08,,,
33.08,,,
34.09,,,
35.09,2.083022,,0.004867
36.09,,,
37.09,2.08213,,
38.1,2.098729,,
39.1,2.106135,,0.040151
40.1,2.094976,0.295469,
41.1,2.049833,,0.017092
42.11,,,
43.11,,,
44.11,,,
45.11,,,0.05509
46.12,1.334134,1.622146,
47.12,,,
48.12,0.833927,,
49.12,,,0.051631
50.13,,,
51.13,,2.069982,0.018936
52.13,,,
53.13,,,-0.019465
54.14,-0.640503,1.984734,
55.14,-0.849813,1.892805,
56.14,-1.045762,,
57.14,-1.210461,,-0.059336
58.15,,,
59.15,-1.43085,,
60.15,,,
61.15,,,
62.16,-1.692476,,-0.048536
63.16,-1.773141,1.066563,
64.16,-1.836355,0.961875,
65.16,-1.886955,,-0.082607
66.17,,0.838987,-0.086955
67.17,-1.953334,,
68.17,,,
69.17,,,0.046118
70.18,-2.004136,,
71.18,-2.010776,0.544266,
72.18,,,-0.012411
73.18,,,
74.19,,,
75.19,-2.000341,,
76.19,-1.982839,,
77.19,-1.95536,0.638413,
78.2,,,
79.2,-1.936961,0.706844,
80.2,,,0.074997
81.2,,,
82.21,,0.710183,
83.21,,,
84.21,-1.911953,,0.029795
85.21,-1.917292,,0.037694
86.22,-1.920557,,
87.22,,,-0.009241
88.22,,,
89.22,,,
90.23,,0.720086,
91.23,,,-0.012108
92.23,,0.695797,0.011136
93.23,-1.926552,,0.018459
94.24,-1.940201,0.633722,
95.24,,,
96.24,,0.699721,-0.055151
97.24,,,-0.027068
98.25,-1.924946,,
99.25,,,
100.25,-1.926005,,
101.25,,,-0.017243
102.26,,,
103.26,,,
104.26,,,
105.26,,,
106.27,-1.911018,0.67112,
107.27,,,-0.008056
108.27,,,
109.27,,,
110.28,,0.725881,
111.28,,0.713617,0.016706
112.28,,0.682856,
113.28,,,
114.29,,,0.010346
115.29,,0.642711,-0.017099
116.29,,,-0.025905
117.29,-1.942748,0.718327,
118.3,,,
119.3,-1.923014,,
120.3,,0.659821,0.007462
121.3,,,
122.31,,,
123.31,,,0.008017
124.31,,,
125.31,-1.932011,,
126.32,,,
127.32,,,
128.32,,0.698262,-0.017387
129.32,-1.936052,0.687407,
130.33,,,
131.33,,,-0.025038
132.33,,,
133.33,-1.926427,,
134.34,-1.921355,,-0.012479
135.34,,0.729353,
136.34,,,
137.34,,,
138.35,,,
139.35,-1.921565,,
140.35,,,
141.35,-1.942837,0.65088,
142.36,,,
143.36,-1.949847,,-0.057658
144.36,,,
145.36,,0.685461,0.026974
146.37,,0.632838,
147.37,,0.625155,
148.37,,,
149.37,-1.871367,0.734653,
150.38,-1.76067,,-0.00756
151.38,-1.581034,,0.019988
152.38,,-0.423434,
153.38,,,
154.39,,,
155.39,,,0.031414
156.39,,-1.264235,0.061727
157.39,,-1.437298,
158.4,-0.03686,,0.068862
159.4,0.188185,,
160.4,,,
161.4,,-1.764527,
162.41,,,0.02823
163.41,,,0.004662
164.41,,,0.011088
165.41,,,
166.42,1.320966,,-0.021014
167.42,,,
168.42,,,-0.085763
169.42,,,
170.43,1.436882,-1.545565,
171.43,1.42817,,
172.43,1.411226,,
173.43,,,
174.44,,,
175.44,,,
176.44,,-1.566835,-0.007036
177.44,,,-0.004103
178.45,,-1.56036,0.009757
179.45,1.403084,,0.032293
180.45,,,0.040474
181.45,1.397568,-1.579783,
182.46,1.39988,-1.551555,
183.46,,-1.578075,
184.46,,,
185.46,,-1.591167,0.030252
186.47,,-1.555424,
187.47,1.38374,-1.561191,
188.47,1.379275,-1.595115,
189.47,,-1.622236,0.07765
190.48,1.345216,,0.012386
191.48,,-1.499189,
192.48,,-1.422418,
193.48,,,0.055608
194.49,,,
195.49,1.591162,,-0.048486
196.49,,,
197.49,,-1.418246,0.012603
198.5,,,0.011052
199.5,,,
200.5,,-1.490729,-0.034699
201.5,1.474486,-1.476008,
202.51,,,0.011986
203.51,,-1.396447,
204.51,,-1.270108,
205.51,1.83513,-1.095905,
206.52,,-0.87448,
207.52,,,
208.52,,,0.002885
209.52,,,0.003334
210.53,,,0.002228
211.53,2.091318,,
212.53,2.014715,,0.00275
213.53,,,
214.54,,1.140872,
215.54,,1.355107,
216.54,1.431896,,0.011512
217.54,,1.695858,
218.55,1.00996,1.82153,
219.55,0.800969,,0.014245
220.55,,,
221.55,,,-0.015328
222.56,0.171535,,
223.56,,,
224.56,,,
225.56,,,
226.57,,,
227.57,-0.548759,2.002126,
228.57,-0.680548,,
229.57,-0.810531,,-0.043738
230.58,,,
231.58,-0.990654,1.855244,
232.58,,,-0.048346
233.58,,1.785252,
234.59,-1.132086,1.752284,
235.59,-1.162897,,-0.02874
236.59,,,-0.031234
237.59,-1.179404,,-0.026419
238.6,-1.172122,,
239.6,,,
240.6,,1.754507,
241.6,,,0.013118
242.61,,,
243.61,,,
244.61,,1.797239,0.053585
245.61,,,
246.62,,,
247.62,,1.784752,0.052777
248.62,,1.807299,0.043411
249.62,,,
250.63,,1.808185,0.040871
251.63,,1.803859,
252.63,,,
253.63,-0.98111,1.799684,
254.64,,,
255.64,-1.002189,,0.002006
256.64,,,
257.64,-1.02161,,
258.65,,1.801108,
259.65,,,
260.65,,,
261.65,-1.041821,,-0.029526
262.66,,1.768875,
263.66,,,-0.055742
264.66,,,
265.66,-1.039704,,-0.019804
266.67,-1.031152,1.763997,
267.67,-1.027523,,-0.006495
268.67,,1.777761,
