Time,ACC X_0,ACC Y_0,ACC Z_0,GYRO X_0,GYRO Y_0,GYRO Z_0,ACC X_1,ACC Y_1,ACC Z_1,GYRO X_1,GYRO Y_1,GYRO Z_1,DVL0_1,DVL0_2,DVL0_3,DVL0_4,DVL1_1,DVL1_2,DVL1_3,DVL1_4,V North,V East,V Down
17.04,-0.0001139999999999,-0.0054249999999999,-0.097877,-7.900000000000001e-05,-7.000000000000011e-06,0.000175,0.000202,-0.0057839999999999,-0.097834,-1.3000000000000013e-05,9.999999999999987e-06,0.000192,0.41235551342480553,-0.5959706960240597,-0.44622504800174473,0.5621011614471205,0.4120283249389383,-0.5889791226917339,-0.4380932178419731,0.5629142297886992,-0.750948,1.926503,-0.023483
18.05,-0.0004089999999999,-0.0048679999999999,-0.097812,-8.00000000000001e-06,-2.100000000000001e-05,0.000169,-0.0001139999999999,-0.0054249999999999,-0.097877,-7.900000000000001e-05,-7.000000000000011e-06,0.000175,0.42901648604582615,-0.5734248394088596,-0.4204610206047867,0.5819803048498988,0.41235551342480553,-0.5959706960240597,-0.44622504800174473,0.5621011614471205,-0.796979,1.92763,-0.026978
19.05,-0.0007509999999999,-0.0042989999999999,-0.097277,-4.5000000000000016e-05,-9.00000000000001e-06,0.000167,-0.0004089999999999,-0.0048679999999999,-0.097812,-8.00000000000001e-06,-2.100000000000001e-05,0.000169,0.4515526852551944,-0.5408222357586139,-0.38319261041505803,0.6091823105987502,0.42901648604582615,-0.5734248394088596,-0.4204610206047867,0.5819803048498988,-0.828119,1.917572,-0.012108
20.05,-0.0007679999999999,-0.0045929999999999,-0.097464,3.099999999999999e-05,3.099999999999999e-05,0.000178,-0.0007509999999999,-0.0042989999999999,-0.097277,-4.5000000000000016e-05,-9.00000000000001e-06,0.000167,0.4627618044123486,-0.5198141180763287,-0.36347110267247357,0.6191048198162036,0.4515526852551944,-0.5408222357586139,-0.38319261041505803,0.6091823105987502,-0.847852,1.892868,0.020713
21.05,-0.0006279999999999,-0.0050809999999999,-0.09761,5.999999999999999e-05,4.399999999999999e-05,0.000194,-0.0007679999999999,-0.0045929999999999,-0.097464,3.099999999999999e-05,3.099999999999999e-05,0.000178,0.45870018404884577,-0.5230970625507327,-0.37094950113713293,0.6108477454624457,0.4627618044123486,-0.5198141180763287,-0.36347110267247357,0.6191048198162036,-0.86883,1.857894,0.039631
22.06,-0.0001569999999999,-0.0059369999999999,-0.098121,0.000136,5.3999999999999984e-05,0.000197,-0.0006279999999999,-0.0050809999999999,-0.09761,5.999999999999999e-05,4.399999999999999e-05,0.000194,0.4306468712458511,-0.5524270645326544,-0.40449595751367046,0.5785779782648351,0.45870018404884577,-0.5230970625507327,-0.37094950113713293,0.6108477454624457,-0.899624,1.822297,0.033251
23.06,0.00054,-0.0068619999999999,-0.097944,6.299999999999999e-05,2.9999999999999987e-05,0.000197,-0.0001569999999999,-0.0059369999999999,-0.098121,0.000136,5.3999999999999984e-05,0.000197,0.4033676881094032,-0.5921834564112448,-0.44860154361286186,0.5469496009077861,0.4306468712458511,-0.5524270645326544,-0.40449595751367046,0.5785779782648351,-0.945267,1.797863,0.005192
24.06,0.000673,-0.0059729999999999,-0.09802,-9.8e-05,-1.8000000000000014e-05,0.0002,0.00054,-0.0068619999999999,-0.097944,6.299999999999999e-05,2.9999999999999987e-05,0.000197,0.38995883072277665,-0.6178123382462914,-0.47192749516647786,0.5358436738025901,0.4033676881094032,-0.5921834564112448,-0.44860154361286186,0.5469496009077861,-0.999371,1.790114,-0.029361
25.06,-8.699999999999401e-05,-0.0056919999999999,-0.097826,-8.200000000000001e-05,-3.6000000000000014e-05,0.000199,0.000673,-0.0059729999999999,-0.09802,-9.8e-05,-1.8000000000000014e-05,0.0002,0.39531248487988085,-0.6117920414612985,-0.4637995093332505,0.5433050170079289,0.38995883072277665,-0.6178123382462914,-0.47192749516647786,0.5358436738025901,-1.052684,1.792164,-0.048929
26.07,-0.0007739999999999,-0.0046459999999999,-0.097653,-4.700000000000001e-05,-4.900000000000001e-05,0.000202,-8.699999999999401e-05,-0.0056919999999999,-0.097826,-8.200000000000001e-05,-3.6000000000000014e-05,0.000199,0.42958961279967006,-0.5724075097779046,-0.4191046533560441,0.5828924692215308,0.39531248487988085,-0.6117920414612985,-0.4637995093332505,0.5433050170079289,-1.091258,1.785878,-0.042142
27.07,-0.0012859999999999,-0.0043829999999999,-0.097133,1.3999999999999988e-05,9.99999999999988e-07,0.000196,-0.0007739999999999,-0.0046459999999999,-0.097653,-4.700000000000001e-05,-4.900000000000001e-05,0.000202,0.47126697572933735,-0.515909175830487,-0.3778439639554173,0.609332187604407,0.42958961279967006,-0.5724075097779046,-0.4191046533560441,0.5828924692215308,-1.118285,1.760614,-0.005287
28.07,-0.0009849999999999,-0.0044009999999999,-0.0977,8.399999999999998e-05,3.699999999999999e-05,0.000192,-0.0012859999999999,-0.0043829999999999,-0.097133,1.3999999999999988e-05,9.99999999999988e-07,0.000196,0.48539349418489863,-0.493979379467465,-0.36493000793809954,0.6144428657142641,0.47126697572933735,-0.515909175830487,-0.3778439639554173,0.609332187604407,-1.140967,1.715098,0.036647
29.07,-0.0008159999999999,-0.0054949999999999,-0.097791,0.0001109999999999,7.299999999999999e-05,0.000176,-0.0009849999999999,-0.0044009999999999,-0.0977,8.399999999999998e-05,3.699999999999999e-05,0.000192,0.46124908410578747,-0.5154843949364795,-0.396556886404969,0.5801765926372979,0.48539349418489863,-0.493979379467465,-0.36493000793809954,0.6144428657142641,-1.171914,1.659058,0.05306
30.08,0.000387,-0.0059839999999999,-0.098504,-5.5000000000000016e-05,4.6999999999999984e-05,0.000172,-0.0008159999999999,-0.0054949999999999,-0.097791,0.0001109999999999,7.299999999999999e-05,0.000176,0.4214824260949966,-0.5635533301285811,-0.445421191834937,0.5396145643886406,0.46124908410578747,-0.5154843949364795,-0.396556886404969,0.5801765926372979,-1.213646,1.613936,0.032884
31.08,0.000624,-0.0057559999999999,-0.09819,-4.800000000000001e-05,5.99999999999999e-06,0.00016,0.000387,-0.0059839999999999,-0.098504,-5.5000000000000016e-05,4.6999999999999984e-05,0.000172,0.4030187219047339,-0.5991852846606907,-0.475304490813422,0.5268995157520026,0.4214824260949966,-0.5635533301285811,-0.445421191834937,0.5396145643886406,-1.257523,1.594603,-0.008953
32.08,0.000485,-0.0048779999999999,-0.097962,-0.000134,-3.000000000000001e-05,0.000177,0.000624,-0.0057559999999999,-0.09819,-4.800000000000001e-05,5.99999999999999e-06,0.00016,0.4032290595007349,-0.6014995831584479,-0.47169661033775806,0.5330320323214246,0.4030187219047339,-0.5991852846606907,-0.475304490813422,0.5268995157520026,-1.293865,1.593663,-0.039831
33.08,-9.699999999999402e-05,-0.0040279999999999,-0.097702,-5.200000000000001e-05,-3.3000000000000016e-05,0.000176,0.000485,-0.0048779999999999,-0.097962,-0.000134,-3.000000000000001e-05,0.000177,0.43132977600933636,-0.5692401716219437,-0.4400924452334302,0.5604775023978498,0.4032290595007349,-0.6014995831584479,-0.47169661033775806,0.5330320323214246,-1.327321,1.591723,-0.03737
34.09,-0.0009069999999999,-0.0036289999999999,-0.097304,8.99999999999999e-06,-1.100000000000001e-05,0.000171,-9.699999999999402e-05,-0.0040279999999999,-0.097702,-5.200000000000001e-05,-3.3000000000000016e-05,0.000176,0.4605988959259346,-0.5318431709135828,-0.41345623994303415,0.5789858268964835,0.43132977600933636,-0.5692401716219437,-0.4400924452334302,0.5604775023978498,-1.356552,1.571175,-0.010738
35.09,-0.0007049999999999,-0.0041259999999999,-0.097812,2.999999999999989e-06,2.499999999999999e-05,0.000174,-0.0009069999999999,-0.0036289999999999,-0.097304,8.99999999999999e-06,-1.100000000000001e-05,0.000171,0.4738917838363076,-0.5094289807561571,-0.3958358824912128,0.5874848821012518,0.4605988959259346,-0.5318431709135828,-0.41345623994303415,0.5789858268964835,-1.380682,1.531835,0.018059
36.09,-0.0005829999999999,-0.0041919999999999,-0.097957,-1.500000000000001e-05,5.099999999999999e-05,0.00017,-0.0007049999999999,-0.0041259999999999,-0.097812,2.999999999999989e-06,2.499999999999999e-05,0.000174,0.47211312206219147,-0.5104466119959717,-0.4017454630511443,0.580814271007019,0.4738917838363076,-0.5094289807561571,-0.3958358824912128,0.5874848821012518,-1.401999,1.485072,0.035378
37.09,9.700000000000602e-05,-0.0043059999999999,-0.098332,3.999999999999999e-05,5.199999999999998e-05,0.000174,-0.0005829999999999,-0.0041919999999999,-0.097957,-1.500000000000001e-05,5.099999999999999e-05,0.00017,0.45442707373196983,-0.5263423006972535,-0.4186678032223783,0.5621015712068452,0.47211312206219147,-0.5104466119959717,-0.4017454630511443,0.580814271007019,-1.42292,1.446035,0.03103
38.1,0.000123,-0.0049019999999999,-0.098092,-2.500000000000001e-05,2.199999999999999e-05,0.000183,9.700000000000602e-05,-0.0043059999999999,-0.098332,3.999999999999999e-05,5.199999999999998e-05,0.000174,0.44062241655761986,-0.5440360269150907,-0.43185284860201517,0.5528055948706955,0.45442707373196983,-0.5263423006972535,-0.4186678032223783,0.5621015712068452,-1.447522,1.416457,0.011065
39.1,0.000375,-0.0044909999999999,-0.097811,-4.8000000000000015e-05,1.1999999999999988e-05,0.000198,0.000123,-0.0049019999999999,-0.098092,-2.500000000000001e-05,2.199999999999999e-05,0.000183,0.4388030774449807,-0.5508025238825179,-0.4358747917060443,0.5537308096214544,0.44062241655761986,-0.5440360269150907,-0.43185284860201517,0.5528055948706955,-1.477835,1.393347,-0.009485
40.1,0.000405,-0.0044239999999999,-0.097836,6.999999999999988e-06,-4.000000000000012e-06,0.000193,0.000375,-0.0044909999999999,-0.097811,-4.8000000000000015e-05,1.1999999999999988e-05,0.000198,0.4501546488259339,-0.5362574312267778,-0.42794332926674833,0.5584687507859633,0.4388030774449807,-0.5508025238825179,-0.4358747917060443,0.5537308096214544,-1.510823,1.37093,-0.016635
41.1,0.000359,-0.0037769999999999,-0.097751,-3.6000000000000014e-05,2.9999999999999886e-06,0.000186,0.000405,-0.0044239999999999,-0.097836,6.999999999999988e-06,-4.000000000000012e-06,0.000193,0.44332282479816276,-0.5385118592894927,-0.4325920557262288,0.5492426283614268,0.4501546488259339,-0.5362574312267778,-0.42794332926674833,0.5584687507859633,-1.54227,1.33964,-0.008287
42.11,-0.0001059999999999,-0.0045439999999999,-0.097689,-1.1083053532283547e-20,-7.000000000000011e-06,0.000181,0.000359,-0.0037769999999999,-0.097751,-3.6000000000000014e-05,2.9999999999999886e-06,0.000186,0.4452350876457737,-0.531666531071223,-0.4305880718454626,0.546313546871534,0.44332282479816276,-0.5385118592894927,-0.4325920557262288,0.5492426283614268,-1.568765,1.301644,-0.003721
43.11,-4.199999999999401e-05,-0.0043129999999999,-0.097837,2.5999999999999988e-05,-2.000000000000011e-06,0.000182,-0.0001059999999999,-0.0045439999999999,-0.097689,-1.1083053532283547e-20,-7.000000000000011e-06,0.000181,0.4384941183645463,-0.5369950115771152,-0.43729749505022114,0.5381916348914404,0.4452350876457737,-0.531666531071223,-0.4305880718454626,0.546313546871534,-1.587175,1.264339,-0.001548
44.11,1.100000000000599e-05,-0.0044309999999999,-0.097823,7.599999999999999e-05,5.999999999999989e-06,0.000186,-4.199999999999401e-05,-0.0043129999999999,-0.097837,2.5999999999999988e-05,-2.000000000000011e-06,0.000182,0.44462739681179336,-0.5319362998348789,-0.43190102728836066,0.5446626693583115,0.4384941183645463,-0.5369950115771152,-0.43729749505022114,0.5381916348914404,-1.605801,1.228565,-0.004292
45.11,-0.0002699999999999,-0.0047479999999999,-0.097722,-8.200000000000001e-05,1.199999999999999e-05,0.000172,1.100000000000599e-05,-0.0044309999999999,-0.097823,7.599999999999999e-05,5.999999999999989e-06,0.000186,0.458354318928016,-0.5206523837175661,-0.42449830082436213,0.5545084018212201,0.44462739681179336,-0.5319362998348789,-0.43190102728836066,0.5446626693583115,-1.627517,1.196826,-0.00308
46.12,3.900000000000599e-05,-0.0041029999999999,-0.097821,-1.2000000000000012e-05,1.699999999999999e-05,0.000186,-0.0002699999999999,-0.0047479999999999,-0.097722,-8.200000000000001e-05,1.199999999999999e-05,0.000172,0.45718371798798824,-0.5138634589447265,-0.4116594943310179,0.5593876826016969,0.458354318928016,-0.5206523837175661,-0.42449830082436213,0.5545084018212201,-1.650712,1.166027,0.003762
47.12,0.000121,-0.0040679999999999,-0.097881,2.4999999999999988e-05,3.799999999999999e-05,0.000198,3.900000000000599e-05,-0.0041029999999999,-0.097821,-1.2000000000000012e-05,1.699999999999999e-05,0.000186,0.4572614860364049,-0.5130646319788981,-0.41365224961950253,0.5566738683958002,0.45718371798798824,-0.5138634589447265,-0.4116594943310179,0.5593876826016969,-1.67274,1.130785,0.006415
48.12,0.000282,-0.0048789999999999,-0.097926,8.599999999999999e-05,1.1999999999999988e-05,0.000204,0.000121,-0.0040679999999999,-0.097881,2.4999999999999988e-05,3.799999999999999e-05,0.000198,0.46157801100483997,-0.5019690260783658,-0.4140324358328404,0.5495146012503652,0.4572614860364049,-0.5130646319788981,-0.41365224961950253,0.5566738683958002,-1.687801,1.090026,0.006696
49.12,0.000251,-0.0052529999999999,-0.097988,-0.000103,3.999999999999988e-06,0.000187,0.000282,-0.0048789999999999,-0.097926,8.599999999999999e-05,1.1999999999999988e-05,0.000204,0.45935433625904165,-0.5076286412884412,-0.4253347194233957,0.5416482581240871,0.46157801100483997,-0.5019690260783658,-0.4140324358328404,0.5495146012503652,-1.705264,1.043452,0.008018
50.13,0.000294,-0.0046299999999999,-0.098033,-1.900000000000001e-05,3.3999999999999986e-05,0.000168,0.000251,-0.0052529999999999,-0.097988,-0.000103,3.999999999999988e-06,0.000187,0.4410615549204845,-0.5276554690296412,-0.44362924278429455,0.525087781165831,0.45935433625904165,-0.5076286412884412,-0.4253347194233957,0.5416482581240871,-1.727972,0.999618,0.006099
51.13,0.00078,-0.0046929999999999,-0.098223,6.499999999999998e-05,2.999999999999989e-06,0.000179,0.000294,-0.0046299999999999,-0.098033,-1.900000000000001e-05,3.3999999999999986e-05,0.000168,0.43337431572160334,-0.5385234356087626,-0.4513813973831223,0.5205163539472438,0.4410615549204845,-0.5276554690296412,-0.44362924278429455,0.525087781165831,-1.749102,0.96415,-0.011265
52.13,0.000157,-0.0054329999999999,-0.097602,3.999999999999989e-06,-1.4000000000000012e-05,0.000182,0.00078,-0.0046929999999999,-0.098223,6.499999999999998e-05,2.999999999999989e-06,0.000179,0.43899087453620733,-0.5287334577092891,-0.441540679382739,0.5261836528627575,0.43337431572160334,-0.5385234356087626,-0.4513813973831223,0.5205163539472438,-1.767393,0.9353,-0.023228
53.13,0.000278,-0.0048369999999999,-0.097691,-6.600000000000002e-05,-1.600000000000001e-05,0.000183,0.000157,-0.0054329999999999,-0.097602,3.999999999999989e-06,-1.4000000000000012e-05,0.000182,0.4541414807303618,-0.5058975161740812,-0.42001628260259194,0.5400227143018511,0.43899087453620733,-0.5287334577092891,-0.441540679382739,0.5261836528627575,-1.781828,0.905511,-0.016956
54.14,-0.0003279999999999,-0.0041389999999999,-0.097955,-1.800000000000001e-05,1.9999999999999885e-06,0.000189,0.000278,-0.0048369999999999,-0.097691,-6.600000000000002e-05,-1.600000000000001e-05,0.000183,0.4678007208821633,-0.4877005988467188,-0.402817974233255,0.5526833454956271,0.4541414807303618,-0.5058975161740812,-0.42001628260259194,0.5400227143018511,-1.791947,0.867239,0.001817
55.14,0.000268,-0.0041649999999999,-0.097798,5.799999999999999e-05,4.099999999999999e-05,0.0002,-0.0003279999999999,-0.0041389999999999,-0.097955,-1.800000000000001e-05,1.9999999999999885e-06,0.000189,0.46653074512743276,-0.4920389275768731,-0.41314630759507426,0.5454233651092315,0.4678007208821633,-0.4877005988467188,-0.402817974233255,0.5526833454956271,-1.798716,0.823626,0.018103
56.14,0.000191,-0.0048669999999999,-0.097741,2.5999999999999985e-05,3.999999999999999e-05,0.000198,0.000268,-0.0041649999999999,-0.097798,5.799999999999999e-05,4.099999999999999e-05,0.0002,0.46030806219046494,-0.4940276148683217,-0.4164854879373026,0.5378501891214841,0.46653074512743276,-0.4920389275768731,-0.41314630759507426,0.5454233651092315,-1.809673,0.780066,0.013637
57.14,0.000538,-0.0043969999999999,-0.097933,-3.000000000000001e-05,3.3999999999999986e-05,0.000179,0.000191,-0.0048669999999999,-0.097741,2.5999999999999985e-05,3.999999999999999e-05,0.000198,0.4611229088468235,-0.4888831562122946,-0.4210961175564633,0.5289099475026549,0.46030806219046494,-0.4940276148683217,-0.4164854879373026,0.5378501891214841,-1.824287,0.739934,0.004431
58.15,0.000882,-0.0047909999999999,-0.098066,5.999999999999999e-05,2.399999999999999e-05,0.000166,0.000538,-0.0043969999999999,-0.097933,-3.000000000000001e-05,3.3999999999999986e-05,0.000179,0.4555523591115125,-0.49363318781074894,-0.43284142894041794,0.5163441179818434,0.4611229088468235,-0.4888831562122946,-0.4210961175564633,0.5289099475026549,-1.83808,0.695709,-0.000944
59.15,0.0009,-0.0056759999999999,-0.097946,2.399999999999999e-05,-3.00000000000001e-06,0.000159,0.000882,-0.0047909999999999,-0.098066,5.999999999999999e-05,2.399999999999999e-05,0.000166,0.44633613373294184,-0.5013835964885099,-0.4447757775318497,0.502943952689602,0.4555523591115125,-0.49363318781074894,-0.43284142894041794,0.5163441179818434,-1.848356,0.648423,-0.005205
60.15,0.000841,-0.0049149999999999,-0.097872,-4.7e-05,-1.000000000000001e-05,0.000151,0.0009,-0.0056759999999999,-0.097946,2.399999999999999e-05,-3.00000000000001e-06,0.000159,0.4341697377253693,-0.5159929170026977,-0.45766194304302577,0.4925007116850412,0.44633613373294184,-0.5013835964885099,-0.4447757775318497,0.502943952689602,-1.857433,0.607496,-0.009238
61.15,0.000487,-0.0049989999999999,-0.09795,1.799999999999999e-05,-1.800000000000001e-05,0.000152,0.000841,-0.0049149999999999,-0.097872,-4.7e-05,-1.000000000000001e-05,0.000151,0.4279005896107481,-0.5131973557718433,-0.4512560960040499,0.4898418493785416,0.4341697377253693,-0.5159929170026977,-0.45766194304302577,0.4925007116850412,-1.864398,0.57817,-0.016926
62.16,4.700000000000599e-05,-0.0049349999999999,-0.097798,-8.700000000000001e-05,-2.200000000000001e-05,0.000165,0.000487,-0.0049989999999999,-0.09795,1.799999999999999e-05,-1.800000000000001e-05,0.000152,0.4331476508647283,-0.5067165446458006,-0.43145439037468386,0.5084098051358449,0.4279005896107481,-0.5131973557718433,-0.4512560960040499,0.4898418493785416,-1.868937,0.554842,-0.02079
63.16,-0.0004489999999999,-0.0048489999999999,-0.097536,2.899999999999999e-05,-1.2000000000000012e-05,0.000185,4.700000000000599e-05,-0.0049349999999999,-0.097798,-8.700000000000001e-05,-2.200000000000001e-05,0.000165,0.46147259330593365,-0.47555030127764775,-0.4058630534436424,0.5311598411399391,0.4331476508647283,-0.5067165446458006,-0.43145439037468386,0.5084098051358449,-1.870319,0.534202,-0.012682
64.16,-0.0005329999999999,-0.0047349999999999,-0.097514,5.299999999999999e-05,3.599999999999999e-05,0.000196,-0.0004489999999999,-0.0048489999999999,-0.097536,2.899999999999999e-05,-1.2000000000000012e-05,0.000185,0.4761021105330677,-0.4537738385883706,-0.3973113930504653,0.5325645560709731,0.46147259330593365,-0.47555030127764775,-0.4058630534436424,0.5311598411399391,-1.872225,0.502551,0.010189
65.16,0.000333,-0.0050509999999999,-0.097811,6.799999999999999e-05,5.799999999999999e-05,0.000182,-0.0005329999999999,-0.0047349999999999,-0.097514,5.299999999999999e-05,3.599999999999999e-05,0.000196,0.4737089704212424,-0.45522935076083404,-0.4141657345473538,0.5147725866347226,0.4761021105330677,-0.4537738385883706,-0.3973113930504653,0.5325645560709731,-1.877719,0.448831,0.026468
66.17,0.000538,-0.0055169999999999,-0.098243,6.399999999999998e-05,2.799999999999999e-05,0.000155,0.000333,-0.0050509999999999,-0.097811,6.799999999999999e-05,5.799999999999999e-05,0.000182,0.4419301225715629,-0.4788842400758779,-0.43807114491611676,0.482743217731324,0.4737089704212424,-0.45522935076083404,-0.4141657345473538,0.5147725866347226,-1.882406,0.383954,0.020609
67.17,0.000512,-0.0059869999999999,-0.09781,-2.400000000000001e-05,-3.000000000000009e-06,0.000145,0.000538,-0.0055169999999999,-0.098243,6.399999999999998e-05,2.799999999999999e-05,0.000155,0.4246941113775461,-0.5020722689058664,-0.45747648761849113,0.4692898926649213,0.4419301225715629,-0.4788842400758779,-0.43807114491611676,0.482743217731324,-1.879754,0.335029,-0.006197
68.17,0.000666,-0.0056269999999999,-0.097935,-4.300000000000001e-05,-1.800000000000001e-05,0.000157,0.000512,-0.0059869999999999,-0.09781,-2.400000000000001e-05,-3.000000000000009e-06,0.000145,0.4026860364153638,-0.5192337819950291,-0.4661748879083187,0.45574493050207426,0.4246941113775461,-0.5020722689058664,-0.45747648761849113,0.4692898926649213,-1.880638,0.308527,-0.025192
69.17,0.000372,-0.0050199999999999,-0.097539,-2.500000000000001e-05,-4.000000000000001e-05,0.00016,0.000666,-0.0056269999999999,-0.097935,-4.300000000000001e-05,-1.800000000000001e-05,0.000157,0.4189162898708568,-0.5066054659481727,-0.4458899610331063,0.4796317947859231,0.4026860364153638,-0.5192337819950291,-0.4661748879083187,0.45574493050207426,-1.886591,0.296156,-0.035001
