Time,ACC X_0,ACC Y_0,ACC Z_0,GYRO X_0,GYRO Y_0,GYRO Z_0,ACC X_1,ACC Y_1,ACC Z_1,GYRO X_1,GYRO Y_1,GYRO Z_1,DVL0_1,DVL0_2,DVL0_3,DVL0_4,DVL1_1,DVL1_2,DVL1_3,DVL1_4,V North,V East,V Down
12.03,-0.0009689999999999,-0.0030779999999999,-0.097755,9.999999999999987e-06,9.999999999999872e-07,0.000206,-0.0009499999999999,-0.0034719999999999,-0.09784,-3.0000000000000136e-06,-2.000000000000013e-06,0.000219,0.4039274314672439,-0.48054034485925495,-0.3975535608865058,0.486914215439993,0.38963972107982586,-0.4888189331403431,-0.40821195922266856,0.47024669499750044,1.742865,0.520947,0.003147
13.03,-0.0010659999999999,-0.0035099999999999,-0.097888,1.7999999999999987e-05,2.1999999999999982e-05,0.000207,-0.0009689999999999,-0.0030779999999999,-0.097755,9.999999999999987e-06,9.999999999999872e-07,0.000206,0.3997957366503863,-0.488671640772604,-0.3934676651030876,0.4949997123199027,0.4039274314672439,-0.48054034485925495,-0.3975535608865058,0.486914215439993,1.740404,0.548455,0.013496
14.04,-0.0008889999999999,-0.0034309999999999,-0.098025,-1.8000000000000014e-05,2.4999999999999988e-05,0.00022,-0.0010659999999999,-0.0035099999999999,-0.097888,1.7999999999999987e-05,2.1999999999999982e-05,0.000207,0.391043474378717,-0.49742279109495746,-0.4001167286184654,0.48834953685520904,0.3997957366503863,-0.488671640772604,-0.3934676651030876,0.4949997123199027,1.741627,0.568236,0.014785
15.04,-0.0007539999999999,-0.0031439999999999,-0.098069,5.099999999999999e-05,1.9999999999999988e-05,0.000236,-0.0008889999999999,-0.0034309999999999,-0.098025,-1.8000000000000014e-05,2.4999999999999988e-05,0.00022,0.39149605751152067,-0.5036686061101117,-0.40258805840869527,0.49257660521293706,0.391043474378717,-0.49742279109495746,-0.4001167286184654,0.48834953685520904,1.741542,0.597044,0.005821
16.04,-0.0005539999999999,-0.0033079999999999,-0.097944,7.999999999999986e-06,1.3999999999999986e-05,0.000232,-0.0007539999999999,-0.0031439999999999,-0.098069,5.099999999999999e-05,1.9999999999999988e-05,0.000236,0.38578639025100797,-0.5093379782126198,-0.4103590568510602,0.4847653116125676,0.39149605751152067,-0.5036686061101117,-0.40258805840869527,0.49257660521293706,1.733794,0.638542,-0.002299
17.04,-0.0006499999999999,-0.0033809999999999,-0.097889,-5.000000000000014e-06,-3.000000000000014e-06,0.000227,-0.0005539999999999,-0.0033079999999999,-0.097944,7.999999999999986e-06,1.3999999999999986e-05,0.000232,0.39261939829341547,-0.5060264040991943,-0.40568960403146803,0.4929561983611418,0.38578639025100797,-0.5093379782126198,-0.4103590568510602,0.4847653116125676,1.719392,0.681899,-0.003732
18.05,-0.0005919999999999,-0.0034609999999999,-0.097766,-4.700000000000001e-05,-5.000000000000013e-06,0.000201,-0.0006499999999999,-0.0033809999999999,-0.097889,-5.000000000000014e-06,-3.000000000000014e-06,0.000227,0.39929454988095436,-0.5004500863121792,-0.39697401492673934,0.5027706212663943,0.39261939829341547,-0.5060264040991943,-0.40568960403146803,0.4929561983611418,1.705944,0.720322,-2.2e-05
19.05,-0.0008319999999999,-0.0036939999999999,-0.09784,2.5999999999999985e-05,1.4999999999999989e-05,0.000205,-0.0005919999999999,-0.0034609999999999,-0.097766,-4.700000000000001e-05,-5.000000000000013e-06,0.000201,0.40549142943951955,-0.4986039888113781,-0.38396851472410515,0.5201269035267925,0.39929454988095436,-0.5004500863121792,-0.39697401492673934,0.5027706212663943,1.699975,0.751334,0.006078
20.05,-0.0005959999999999,-0.0039499999999999,-0.097931,-1.7000000000000013e-05,2.8999999999999987e-05,0.000222,-0.0008319999999999,-0.0036939999999999,-0.09784,2.5999999999999985e-05,1.4999999999999989e-05,0.000205,0.40554178402517005,-0.5004057617485094,-0.376334330352635,0.5296132154210444,0.40549142943951955,-0.4986039888113781,-0.38396851472410515,0.5201269035267925,1.698313,0.779637,0.011983
21.05,-0.0003779999999999,-0.0036709999999999,-0.098068,6.999999999999985e-06,3.299999999999999e-05,0.000244,-0.0005959999999999,-0.0039499999999999,-0.097931,-1.7000000000000013e-05,2.8999999999999987e-05,0.000222,0.39540663173252766,-0.5116272498133889,-0.3816142913082277,0.5254195902376887,0.40554178402517005,-0.5004057617485094,-0.376334330352635,0.5296132154210444,1.694822,0.805809,0.013528
22.06,-0.0002779999999999,-0.0034019999999999,-0.098008,2.8999999999999987e-05,2.3999999999999987e-05,0.000248,-0.0003779999999999,-0.0036709999999999,-0.098068,6.999999999999985e-06,3.299999999999999e-05,0.000244,0.38819557811159755,-0.5208725465227071,-0.3936885969964511,0.5153795276378536,0.39540663173252766,-0.5116272498133889,-0.3816142913082277,0.5254195902376887,1.684668,0.836621,0.007576
23.06,-6.499999999999399e-05,-0.0035659999999999,-0.097941,4.999999999999986e-06,7.999999999999984e-06,0.00024,-0.0002779999999999,-0.0034019999999999,-0.098008,2.8999999999999987e-05,2.3999999999999987e-05,0.000248,0.38338307470461874,-0.5281417173777052,-0.39853584683264676,0.5129889452496774,0.38819557811159755,-0.5208725465227071,-0.3936885969964511,0.5153795276378536,1.667399,0.875304,-0.002488
24.06,-0.0003169999999999,-0.0041029999999999,-0.097887,-9.000000000000015e-06,-2.0000000000000147e-06,0.000239,-6.499999999999399e-05,-0.0035659999999999,-0.097941,4.999999999999986e-06,7.999999999999984e-06,0.00024,0.3872413304607768,-0.5257023374042178,-0.3947135556572305,0.5182301122077642,0.38338307470461874,-0.5281417173777052,-0.39853584683264676,0.5129889452496774,1.650046,0.916505,-0.009151
25.06,-0.0002089999999999,-0.0036249999999999,-0.097841,-2.0000000000000012e-05,-2.000000000000014e-06,0.000226,-0.0003169999999999,-0.0041029999999999,-0.097887,-9.000000000000015e-06,-2.0000000000000147e-06,0.000239,0.3914513387927681,-0.5246665644605095,-0.3912657925108063,0.5248521107424713,0.3872413304607768,-0.5257023374042178,-0.3947135556572305,0.5182301122077642,1.635468,0.959363,-0.004714
26.07,-0.0004429999999999,-0.0037089999999999,-0.097819,2.0999999999999985e-05,7.999999999999986e-06,0.000222,-0.0002089999999999,-0.0036249999999999,-0.097841,-2.0000000000000012e-05,-2.000000000000014e-06,0.000226,0.39450651709034984,-0.5268575951725398,-0.3924723500671591,0.5288917621957308,0.3914513387927681,-0.5246665644605095,-0.3912657925108063,0.5248521107424713,1.621575,0.997916,-0.000376
27.07,-0.0003379999999999,-0.0034619999999999,-0.097838,-2.2000000000000013e-05,1.4999999999999989e-05,0.00021,-0.0004429999999999,-0.0037089999999999,-0.097819,2.0999999999999985e-05,7.999999999999986e-06,0.000222,0.3963285154567466,-0.5225400374771795,-0.38848271180891075,0.5303858411250154,0.39450651709034984,-0.5268575951725398,-0.3924723500671591,0.5288917621957308,1.605038,1.033718,0.001839
28.07,-0.0003699999999999,-0.0039239999999999,-0.097883,2.3999999999999987e-05,2.2999999999999983e-05,0.000207,-0.0003379999999999,-0.0034619999999999,-0.097838,-2.2000000000000013e-05,1.4999999999999989e-05,0.00021,0.3999929653467919,-0.5237629277860738,-0.38836840431183545,0.5353874888210304,0.3963285154567466,-0.5225400374771795,-0.38848271180891075,0.5303858411250154,1.586054,1.067662,-9.3e-05
29.07,-0.0002449999999999,-0.0039109999999999,-0.097849,-3.8000000000000016e-05,1.0999999999999986e-05,0.000215,-0.0003699999999999,-0.0039239999999999,-0.097883,2.3999999999999987e-05,2.2999999999999983e-05,0.000207,0.39599423072498163,-0.5288669262110228,-0.38823125349860405,0.5366299034374005,0.3999929653467919,-0.5237629277860738,-0.38836840431183545,0.5353874888210304,1.568053,1.100215,8.1e-05
30.08,-0.0002729999999999,-0.0038499999999999,-0.097884,2.6999999999999985e-05,6.999999999999986e-06,0.000219,-0.0002449999999999,-0.0039109999999999,-0.097849,-3.8000000000000016e-05,1.0999999999999986e-05,0.000215,0.38779210822278076,-0.5399177060633609,-0.39161362096892466,0.536096193317217,0.39599423072498163,-0.5288669262110228,-0.38823125349860405,0.5366299034374005,1.55507,1.127566,0.001328
