Time,ACC X_0,ACC Y_0,ACC Z_0,GYRO X_0,GYRO Y_0,GYRO Z_0,DVL0_1,DVL0_2,DVL0_3,DVL0_4,DVL1_1,DVL1_2,DVL1_3,DVL1_4,DVL2_1,DVL2_2,DVL2_3,DVL2_4,DVL3_1,DVL3_2,DVL3_3,DVL3_4,V North,V East,V Down
14.04,0.001902,1.300000000000599e-05,-0.097822,2.1e-05,-3.199999999999999e-05,-6.4e-05,0.5468104097356992,-0.4753479870617057,-0.5310409070719929,0.49111748972541197,0.5708977950052803,-0.44268166168423245,-0.5165014086874706,0.497078048002042,0.5415497210769171,-0.4749779209983024,-0.5603962956750487,0.45613134640017095,0.48958196000826115,-0.52824396143571,-0.5873847636999842,0.430441157743987,2.076736,-0.319106,-0.010145
15.04,0.001659,0.000251,-0.09827,2.9e-05,-6.999999999999998e-06,-2.5e-05,0.49916384317621254,-0.5141734083721079,-0.568003256754724,0.4453339947935965,0.5468104097356992,-0.4753479870617057,-0.5310409070719929,0.49111748972541197,0.5708977950052803,-0.44268166168423245,-0.5165014086874706,0.497078048002042,0.5415497210769171,-0.4749779209983024,-0.5603962956750487,0.45613134640017095,2.071753,-0.343242,-0.049378
16.04,0.001622,0.00023,-0.098238,9.1e-05,-1.1e-05,2.4000000000000007e-05,0.4946877586528,-0.5189828911476273,-0.6001545722525081,0.41351607754791914,0.49916384317621254,-0.5141734083721079,-0.568003256754724,0.4453339947935965,0.5468104097356992,-0.4753479870617057,-0.5310409070719929,0.49111748972541197,0.5708977950052803,-0.44268166168423245,-0.5165014086874706,0.497078048002042,2.069272,-0.313082,-0.083129
17.04,0.001413,9.1000000000006e-05,-0.097769,-5.9e-05,-3.3e-05,-3.600000000000001e-05,0.5398031761786805,-0.4712926477158528,-0.5682103579364438,0.4428854659580893,0.4946877586528,-0.5189828911476273,-0.6001545722525081,0.41351607754791914,0.49916384317621254,-0.5141734083721079,-0.568003256754724,0.4453339947935965,0.5468104097356992,-0.4753479870617057,-0.5310409070719929,0.49111748972541197,2.075081,-0.272546,-0.06076
18.05,0.00145,0.00065,-0.097359,-4.699999999999999e-05,-3.5999999999999994e-05,-9.6e-05,0.5816408517524155,-0.43803792718871887,-0.527352057931105,0.49232672101002933,0.5398031761786805,-0.4712926477158528,-0.5682103579364438,0.4428854659580893,0.4946877586528,-0.5189828911476273,-0.6001545722525081,0.41351607754791914,0.49916384317621254,-0.5141734083721079,-0.568003256754724,0.4453339947935965,2.085388,-0.285949,-0.004104
19.05,0.001073,0.000558,-0.097448,-6.8e-05,-5.999999999999994e-06,-9.1e-05,0.5622070759119602,-0.45712045988540745,-0.5155843597656581,0.5037431760317096,0.5816408517524155,-0.43803792718871887,-0.527352057931105,0.49232672101002933,0.5398031761786805,-0.4712926477158528,-0.5682103579364438,0.4428854659580893,0.4946877586528,-0.5189828911476273,-0.6001545722525081,0.41351607754791914,2.082817,-0.347074,0.017322
20.05,0.000736,0.00069,-0.09847,5.6e-05,7e-06,-5.999999999999996e-06,0.5002336633616363,-0.5120889870459915,-0.56134974320378,0.45097290720384803,0.5622070759119602,-0.45712045988540745,-0.5155843597656581,0.5037431760317096,0.5816408517524155,-0.43803792718871887,-0.527352057931105,0.49232672101002933,0.5398031761786805,-0.4712926477158528,-0.5682103579364438,0.4428854659580893,2.065656,-0.385847,-0.01918
21.05,0.000917,0.00055,-0.09853,0.000135,-5.000000000000003e-06,3.9000000000000006e-05,0.4872724568765648,-0.5239914471548158,-0.5984723427582801,0.4127915612731004,0.5002336633616363,-0.5120889870459915,-0.56134974320378,0.45097290720384803,0.5622070759119602,-0.45712045988540745,-0.5155843597656581,0.5037431760317096,0.5816408517524155,-0.43803792718871887,-0.527352057931105,0.49232672101002933,2.055053,-0.35455,-0.065409
22.06,0.000588,-0.0001659999999999,-0.097938,7e-05,-4.4e-05,2.0000000000000016e-06,0.533445998456763,-0.4733304897987001,-0.5772044738616915,0.4295720143937715,0.4872724568765648,-0.5239914471548158,-0.5984723427582801,0.4127915612731004,0.5002336633616363,-0.5120889870459915,-0.56134974320378,0.45097290720384803,0.5622070759119602,-0.45712045988540745,-0.5155843597656581,0.5037431760317096,2.059466,-0.300351,-0.0535
23.06,0.000552,5.953497949374943e-18,-0.097228,-0.000137,-4.5e-05,-7.100000000000002e-05,0.595286166672289,-0.4177015984933331,-0.5100897609217494,0.5028980042438729,0.533445998456763,-0.4733304897987001,-0.5772044738616915,0.4295720143937715,0.4872724568765648,-0.5239914471548158,-0.5984723427582801,0.4127915612731004,0.5002336633616363,-0.5120889870459915,-0.56134974320378,0.45097290720384803,2.071513,-0.302895,0.013537
24.06,0.000248,0.000201,-0.097423,-4.699999999999999e-05,-2.9999999999999946e-06,-8.9e-05,0.5476734182005734,-0.4719965427264066,-0.4740345577944269,0.545635403132553,0.595286166672289,-0.4177015984933331,-0.5100897609217494,0.5028980042438729,0.533445998456763,-0.4733304897987001,-0.5772044738616915,0.4295720143937715,0.4872724568765648,-0.5239914471548158,-0.5984723427582801,0.4127915612731004,2.078187,-0.375601,0.047227
25.06,-0.0005269999999999,-0.0026619999999999,-0.098435,-0.000182,3.499999999999997e-05,0.000484,0.4491684778849177,-0.567647291165586,-0.47746285426648155,0.5393529147840221,0.5476734182005734,-0.4719965427264066,-0.4740345577944269,0.545635403132553,0.595286166672289,-0.4177015984933331,-0.5100897609217494,0.5028980042438729,0.533445998456763,-0.4733304897987001,-0.5772044738616915,0.4295720143937715,2.034358,-0.40788,-0.004485
26.07,0.001365,0.001332,-0.098379,0.000842,5.899999999999994e-05,0.000831,0.4520117890574894,-0.570866949296551,-0.5536555483235122,0.46922319003052837,0.4491684778849177,-0.567647291165586,-0.47746285426648155,0.5393529147840221,0.5476734182005734,-0.4719965427264066,-0.4740345577944269,0.545635403132553,0.595286166672289,-0.4177015984933331,-0.5100897609217494,0.5028980042438729,2.10025,-0.234693,-0.062389
27.07,0.000506,-3.699999999999402e-05,-0.097644,-0.000548,-2.6000000000000026e-05,0.0004249999999999,0.5176129316005036,-0.5065613596237036,-0.5345849057274572,0.48958938549674985,0.4520117890574894,-0.570866949296551,-0.5536555483235122,0.46922319003052837,0.4491684778849177,-0.567647291165586,-0.47746285426648155,0.5393529147840221,0.5476734182005734,-0.4719965427264066,-0.4740345577944269,0.545635403132553,2.09834,-0.090779,-0.045074
28.07,0.000466,0.001367,-0.097258,5.8e-05,-1.9000000000000008e-05,0.0001,0.5660514227565356,-0.4580010422952982,-0.5021511216255558,0.5219013434262781,0.5176129316005036,-0.5065613596237036,-0.5345849057274572,0.48958938549674985,0.4520117890574894,-0.570866949296551,-0.5536555483235122,0.46922319003052837,0.4491684778849177,-0.567647291165586,-0.47746285426648155,0.5393529147840221,2.101954,-0.045792,0.008636
29.07,0.000785,-2.1999999999994016e-05,-0.097744,4.800000000000001e-05,-2.999999999999996e-06,-7e-05,0.5577876217076141,-0.4637376602499385,-0.5131139596203614,0.5084113223371909,0.5660514227565356,-0.4580010422952982,-0.5021511216255558,0.5219013434262781,0.5176129316005036,-0.5065613596237036,-0.5345849057274572,0.48958938549674985,0.4520117890574894,-0.570866949296551,-0.5536555483235122,0.46922319003052837,2.105945,-0.066502,0.024079
30.08,0.00043,-0.0001659999999999,-0.098439,-1.399999999999999e-05,-5.999999999999991e-06,-0.000156,0.5160267130327275,-0.5030405404762968,-0.573411102132791,0.44565615137623343,0.5577876217076141,-0.4637376602499385,-0.5131139596203614,0.5084113223371909,0.5660514227565356,-0.4580010422952982,-0.5021511216255558,0.5219013434262781,0.5176129316005036,-0.5065613596237036,-0.5345849057274572,0.48958938549674985,2.098735,-0.083055,-0.006251
31.08,0.000366,0.000864,-0.098257,-5.999999999999985e-06,-2.9999999999999987e-05,-0.000247,0.5007983384848885,-0.5023056396927533,-0.6138420405708951,0.38926193760674677,0.5160267130327275,-0.5030405404762968,-0.573411102132791,0.44565615137623343,0.5577876217076141,-0.4637376602499385,-0.5131139596203614,0.5084113223371909,0.5660514227565356,-0.4580010422952982,-0.5021511216255558,0.5219013434262781,2.082834,-0.079288,-0.042898
32.08,-0.0001279999999999,-6.9999999999940215e-06,-0.097638,5.500000000000002e-05,-6.899999999999998e-05,-0.000316,0.5428486045259083,-0.46224732638923455,-0.5885323808091625,0.4165635501059805,0.5007983384848885,-0.5023056396927533,-0.6138420405708951,0.38926193760674677,0.5160267130327275,-0.5030405404762968,-0.573411102132791,0.44565615137623343,0.5577876217076141,-0.4637376602499385,-0.5131139596203614,0.5084113223371909,2.078903,-0.086718,-0.022688
33.08,-0.0002869999999999,-0.0003909999999999,-0.097618,-0.0001449999999999,-5.499999999999998e-05,-0.00031,0.5718052390984505,-0.4458862072695919,-0.5502441252317938,0.46744732113624843,0.5428486045259083,-0.46224732638923455,-0.5885323808091625,0.4165635501059805,0.5007983384848885,-0.5023056396927533,-0.6138420405708951,0.38926193760674677,0.5160267130327275,-0.5030405404762968,-0.573411102132791,0.44565615137623343,2.089871,-0.14529,0.025744
34.09,-0.0007579999999999,0.000363,-0.097961,-0.000144,-2.499999999999999e-05,-0.000153,0.5306169360070405,-0.48961833867903837,-0.553345958814514,0.4668893158715649,0.5718052390984505,-0.4458862072695919,-0.5502441252317938,0.46744732113624843,0.5428486045259083,-0.46224732638923455,-0.5885323808091625,0.4165635501059805,0.5007983384848885,-0.5023056396927533,-0.6138420405708951,0.38926193760674677,2.094283,-0.220229,0.034656
35.09,-0.0013709999999999,0.001199,-0.097853,0.00022,-1.2000000000000009e-05,0.000108,0.4760950513983108,-0.5385555609433776,-0.5661106848488796,0.4485399274928089,0.5306169360070405,-0.48961833867903837,-0.553345958814514,0.4668893158715649,0.5718052390984505,-0.4458862072695919,-0.5502441252317938,0.46744732113624843,0.5428486045259083,-0.46224732638923455,-0.5885323808091625,0.4165635501059805,2.083022,-0.229132,0.004867
36.09,-0.0017189999999999,-9.5999999999994e-05,-0.09828,3.399999999999998e-05,-5.700000000000002e-05,0.000349,0.4727376221975094,-0.5371058007331472,-0.5299052366103904,0.47993818632026625,0.4760950513983108,-0.5385555609433776,-0.5661106848488796,0.4485399274928089,0.5306169360070405,-0.48961833867903837,-0.553345958814514,0.4668893158715649,0.5718052390984505,-0.4458862072695919,-0.5502441252317938,0.46744732113624843,2.074755,-0.174122,0.003637
37.09,-0.0021159999999999,0.000308,-0.09759,-4.800000000000004e-05,-4.900000000000003e-05,0.000569,0.4823714983067739,-0.5366013760608107,-0.47413474415002826,0.5448381302175566,0.4727376221975094,-0.5371058007331472,-0.5299052366103904,0.47993818632026625,0.4760950513983108,-0.5385555609433776,-0.5661106848488796,0.4485399274928089,0.5306169360070405,-0.48961833867903837,-0.553345958814514,0.4668893158715649,2.08213,-0.1127,0.045931
38.1,-0.0021869999999999,0.00114,-0.09783,-5.000000000000005e-05,-2.400000000000005e-05,0.000827,0.45022913487965305,-0.5748545097712725,-0.4420079962829468,0.5830756483679786,0.4823714983067739,-0.5366013760608107,-0.47413474415002826,0.5448381302175566,0.4727376221975094,-0.5371058007331472,-0.5299052366103904,0.47993818632026625,0.4760950513983108,-0.5385555609433776,-0.5661106848488796,0.4485399274928089,2.098729,-0.03801,0.063368
39.1,-0.0022649999999999,0.000936,-0.098084,0.0001209999999999,-3.0000000000000657e-06,0.001072,0.39135677979751315,-0.6336363811516299,-0.4447046032633558,0.5802885576857871,0.45022913487965305,-0.5748545097712725,-0.4420079962829468,0.5830756483679786,0.4823714983067739,-0.5366013760608107,-0.47413474415002826,0.5448381302175566,0.4727376221975094,-0.5371058007331472,-0.5299052366103904,0.47993818632026625,2.106135,0.089425,0.040151
40.1,-0.0017399999999999,0.001041,-0.098354,0.0001419999999999,3.999999999999922e-06,0.001274,0.35885002089330215,-0.664330861518798,-0.4487351383916239,0.5744457440204762,0.39135677979751315,-0.6336363811516299,-0.4447046032633558,0.5802885576857871,0.45022913487965305,-0.5748545097712725,-0.4420079962829468,0.5830756483679786,0.4823714983067739,-0.5366013760608107,-0.47413474415002826,0.5448381302175566,2.094976,0.295469,0.00966
41.1,-0.0021749999999999,0.000516,-0.09743,0.0001979999999999,3.999999999999918e-06,0.001347,0.38025887326039104,-0.648460031234577,-0.41435564159134824,0.6143632629036198,0.35885002089330215,-0.664330861518798,-0.4487351383916239,0.5744457440204762,0.39135677979751315,-0.6336363811516299,-0.4447046032633558,0.5802885576857871,0.45022913487965305,-0.5748545097712725,-0.4420079962829468,0.5830756483679786,2.049833,0.548595,0.017092
42.11,-0.0019549999999999,0.000177,-0.097993,-4.9000000000000087e-05,9.999999999999916e-06,0.001388,0.40359423536482,-0.6153832031460774,-0.352776130172034,0.6662013083388635,0.38025887326039104,-0.648460031234577,-0.41435564159134824,0.6143632629036198,0.35885002089330215,-0.664330861518798,-0.4487351383916239,0.5744457440204762,0.39135677979751315,-0.6336363811516299,-0.4447046032633558,0.5802885576857871,1.967638,0.790121,0.056492
43.11,-0.0024309999999999,0.001393,-0.096822,6.199999999999992e-05,4.299999999999992e-05,0.001431,0.40018104661037146,-0.608085795898687,-0.3067960811703234,0.701470761338735,0.40359423536482,-0.6153832031460774,-0.352776130172034,0.6662013083388635,0.38025887326039104,-0.648460031234577,-0.41435564159134824,0.6143632629036198,0.35885002089330215,-0.664330861518798,-0.4487351383916239,0.5744457440204762,1.858729,0.991963,0.094229
44.11,-0.0016769999999999,0.000954,-0.098431,0.0001339999999999,1.999999999999991e-05,0.001479,0.35399460437773017,-0.6501317755545101,-0.3105815350813314,0.6935448448509091,0.40018104661037146,-0.608085795898687,-0.3067960811703234,0.701470761338735,0.40359423536482,-0.6153832031460774,-0.352776130172034,0.6662013083388635,0.38025887326039104,-0.648460031234577,-0.41435564159134824,0.6143632629036198,1.724057,1.190757,0.084838
45.11,-0.0015729999999999,-0.0007729999999999,-0.09859,0.0002339999999999,7.999999999999908e-06,0.001489,0.3390583505925063,-0.6635591287280882,-0.3302971563066823,0.6723203230139123,0.35399460437773017,-0.6501317755545101,-0.3105815350813314,0.6935448448509091,0.40018104661037146,-0.608085795898687,-0.3067960811703234,0.701470761338735,0.40359423536482,-0.6153832031460774,-0.352776130172034,0.6662013083388635,1.549324,1.404607,0.05509
46.12,-0.0015529999999999,-0.0003889999999999,-0.098468,-3.800000000000009e-05,6.29999999999999e-05,0.001472,0.3467901619463293,-0.660094645026511,-0.32267985830041906,0.6842049486724212,0.3390583505925063,-0.6635591287280882,-0.3302971563066823,0.6723203230139123,0.35399460437773017,-0.6501317755545101,-0.3105815350813314,0.6935448448509091,0.40018104661037146,-0.608085795898687,-0.3067960811703234,0.701470761338735,1.334134,1.622146,0.034937
47.12,-0.0014219999999999,0.000821,-0.097254,-1.800000000000009e-05,0.0001189999999999,0.001459,0.3742186258805804,-0.6362291310259017,-0.2981587896922326,0.7122889672142497,0.3467901619463293,-0.660094645026511,-0.32267985830041906,0.6842049486724212,0.3390583505925063,-0.6635591287280882,-0.3302971563066823,0.6723203230139123,0.35399460437773017,-0.6501317755545101,-0.3105815350813314,0.6935448448509091,1.092366,1.802788,0.039518
48.12,-0.0009979999999999,0.000651,-0.097487,0.0001699999999999,9.899999999999993e-05,0.001416,0.3915836612778725,-0.6119030973159382,-0.2730517800512693,0.7304349785425412,0.3742186258805804,-0.6362291310259017,-0.2981587896922326,0.7122889672142497,0.3467901619463293,-0.660094645026511,-0.32267985830041906,0.6842049486724212,0.3390583505925063,-0.6635591287280882,-0.3302971563066823,0.6723203230139123,0.833927,1.926596,0.050565
49.12,-0.0002659999999999,0.00041,-0.097619,3.299999999999992e-05,9.299999999999992e-05,0.001367,0.38222933364431794,-0.6033772854086893,-0.26536068086906367,0.7202459381839436,0.3915836612778725,-0.6119030973159382,-0.2730517800512693,0.7304349785425412,0.3742186258805804,-0.6362291310259017,-0.2981587896922326,0.7122889672142497,0.3467901619463293,-0.660094645026511,-0.32267985830041906,0.6842049486724212,0.568889,2.002697,0.051631
50.13,1.4000000000005997e-05,0.000897,-0.097899,-0.000123,7.199999999999992e-05,0.001306,0.38117553284943123,-0.6063578505368323,-0.2816828476461997,0.705850535740064,0.38222933364431794,-0.6033772854086893,-0.26536068086906367,0.7202459381839436,0.3915836612778725,-0.6119030973159382,-0.2730517800512693,0.7304349785425412,0.3742186258805804,-0.6362291310259017,-0.2981587896922326,0.7122889672142497,0.297091,2.0453,0.043667
51.13,0.001067,-0.0006649999999999,-0.098369,0.0001069999999999,7.399999999999993e-05,0.001216,0.37802598534858217,-0.6174142381323258,-0.3036980964323473,0.6917421270485608,0.38117553284943123,-0.6063578505368323,-0.2816828476461997,0.705850535740064,0.38222933364431794,-0.6033772854086893,-0.26536068086906367,0.7202459381839436,0.3915836612778725,-0.6119030973159382,-0.2730517800512693,0.7304349785425412,0.029778,2.069982,0.018936
52.13,0.001734,0.001276,-0.098669,-0.000163,8.899999999999993e-05,0.001119,0.3797736815513706,-0.6249640098432233,-0.32292808089282543,0.6818096105017687,0.37802598534858217,-0.6174142381323258,-0.3036980964323473,0.6917421270485608,0.38117553284943123,-0.6063578505368323,-0.2816828476461997,0.705850535740064,0.38222933364431794,-0.6033772854086893,-0.26536068086906367,0.7202459381839436,-0.219894,2.081616,-0.009877
53.13,0.00186,0.000501,-0.097908,9.199999999999992e-05,8.499999999999994e-05,0.001028,0.38261528719752785,-0.6121964353695026,-0.3198570758062633,0.6749546467607671,0.3797736815513706,-0.6249640098432233,-0.32292808089282543,0.6818096105017687,0.37802598534858217,-0.6174142381323258,-0.3036980964323473,0.6917421270485608,0.38117553284943123,-0.6063578505368323,-0.2816828476461997,0.705850535740064,-0.441136,2.05279,-0.019465
54.14,0.002473,0.001672,-0.097262,-0.000178,5.1999999999999936e-05,0.000955,0.37693156545975487,-0.6078845262438088,-0.3024566207833032,0.6823594709202605,0.38261528719752785,-0.6121964353695026,-0.3198570758062633,0.6749546467607671,0.3797736815513706,-0.6249640098432233,-0.32292808089282543,0.6818096105017687,0.37802598534858217,-0.6174142381323258,-0.3036980964323473,0.6917421270485608,-0.640503,1.984734,-0.013626
55.14,0.002932,0.002959,-0.097809,-0.000358,4.9999999999999935e-05,0.001086,0.39616014323627224,-0.5991299772292937,-0.32572519352096013,0.6695649269446059,0.37693156545975487,-0.6078845262438088,-0.3024566207833032,0.6823594709202605,0.38261528719752785,-0.6121964353695026,-0.3198570758062633,0.6749546467607671,0.3797736815513706,-0.6249640098432233,-0.32292808089282543,0.6818096105017687,-0.849813,1.892805,-0.018079
56.14,0.003238,0.000733,-0.098203,9.499999999999996e-05,5.5999999999999945e-05,0.000878,0.3843531027599613,-0.6176336709175861,-0.36603846510869553,0.635948308568852,0.39616014323627224,-0.5991299772292937,-0.32572519352096013,0.6695649269446059,0.37693156545975487,-0.6078845262438088,-0.3024566207833032,0.6823594709202605,0.38261528719752785,-0.6121964353695026,-0.3198570758062633,0.6749546467607671,-1.045762,1.801143,-0.041681
57.14,0.003311,0.001519,-0.098135,-8.600000000000004e-05,1.7999999999999953e-05,0.000747,0.38829274029904093,-0.6165070541521918,-0.3912334753087709,0.6135663191424618,0.3843531027599613,-0.6176336709175861,-0.36603846510869553,0.635948308568852,0.39616014323627224,-0.5991299772292937,-0.32572519352096013,0.6695649269446059,0.37693156545975487,-0.6078845262438088,-0.3024566207833032,0.6823594709202605,-1.210461,1.702504,-0.059336
58.15,0.003709,0.001872,-0.098476,-0.000208,2.799999999999996e-05,0.000641,0.37921384715171197,-0.6338886369411011,-0.41502217361171195,0.598080310481101,0.38829274029904093,-0.6165070541521918,-0.3912334753087709,0.6135663191424618,0.3843531027599613,-0.6176336709175861,-0.36603846510869553,0.635948308568852,0.39616014323627224,-0.5991299772292937,-0.32572519352096013,0.6695649269446059,-1.341097,1.618838,-0.076197
59.15,0.003793,0.002727,-0.097729,1.2999999999999964e-05,3.599999999999997e-05,0.00056,0.3771721557093239,-0.6227059401960218,-0.39737248204297154,0.602505613862374,0.37921384715171197,-0.6338886369411011,-0.41502217361171195,0.598080310481101,0.38829274029904093,-0.6165070541521918,-0.3912334753087709,0.6135663191424618,0.3843531027599613,-0.6176336709175861,-0.36603846510869553,0.635948308568852,-1.43085,1.543281,-0.085449
60.15,0.003622,0.001332,-0.097816,4.799999999999996e-05,1.099999999999996e-05,0.000624,0.3897434284031607,-0.6081340581210479,-0.3771693780512383,0.6207081084729704,0.3771721557093239,-0.6227059401960218,-0.39737248204297154,0.602505613862374,0.37921384715171197,-0.6338886369411011,-0.41502217361171195,0.598080310481101,0.38829274029904093,-0.6165070541521918,-0.3912334753087709,0.6135663191424618,-1.507709,1.452035,-0.076959
61.15,0.004065,0.001471,-0.098197,-1.600000000000004e-05,-1.300000000000004e-05,0.000666,0.4022281218433728,-0.5915447840243606,-0.3819126595194885,0.6118602463482449,0.3897434284031607,-0.6081340581210479,-0.3771693780512383,0.6207081084729704,0.3771721557093239,-0.6227059401960218,-0.39737248204297154,0.602505613862374,0.37921384715171197,-0.6338886369411011,-0.41502217361171195,0.598080310481101,-1.597283,1.328021,-0.061461
62.16,0.00398,0.001992,-0.097777,-5.600000000000004e-05,-4.700000000000004e-05,0.000632,0.40553605021246647,-0.5925894181945509,-0.3987819645048969,0.5993435039021205,0.4022281218433728,-0.5915447840243606,-0.3819126595194885,0.6118602463482449,0.3897434284031607,-0.6081340581210479,-0.3771693780512383,0.6207081084729704,0.3771721557093239,-0.6227059401960218,-0.39737248204297154,0.602505613862374,-1.692476,1.191347,-0.048536
63.16,0.00347,0.001931,-0.097491,4.499999999999997e-05,-5.8000000000000034e-05,0.000558,0.3929625238606582,-0.6017198936582906,-0.4285488128546842,0.5661336046642647,0.40553605021246647,-0.5925894181945509,-0.3987819645048969,0.5993435039021205,0.4022281218433728,-0.5915447840243606,-0.3819126595194885,0.6118602463482449,0.3897434284031607,-0.6081340581210479,-0.3771693780512383,0.6207081084729704,-1.773141,1.066563,-0.047124
64.16,0.002205,0.001518,-0.097701,7.99999999999997e-06,-4.700000000000002e-05,0.00047,0.3700071647814988,-0.6262194803927177,-0.4653318645405822,0.5308947806336344,0.3929625238606582,-0.6017198936582906,-0.4285488128546842,0.5661336046642647,0.40553605021246647,-0.5925894181945509,-0.3987819645048969,0.5993435039021205,0.4022281218433728,-0.5915447840243606,-0.3819126595194885,0.6118602463482449,-1.836355,0.961875,-0.062547
65.16,0.002177,0.001485,-0.098314,-4.9000000000000026e-05,-6.700000000000003e-05,0.000422,0.3513456786486712,-0.6543333353289877,-0.4911020504032955,0.5145769635743632,0.3700071647814988,-0.6262194803927177,-0.4653318645405822,0.5308947806336344,0.3929625238606582,-0.6017198936582906,-0.4285488128546842,0.5661336046642647,0.40553605021246647,-0.5925894181945509,-0.3987819645048969,0.5993435039021205,-1.886955,0.886521,-0.082607
66.17,0.001713,0.001875,-0.097937,-0.000127,-6.200000000000003e-05,0.000366,0.358548185707285,-0.6542011651348384,-0.4868493462218919,0.5259000046202313,0.3513456786486712,-0.6543333353289877,-0.4911020504032955,0.5145769635743632,0.3700071647814988,-0.6262194803927177,-0.4653318645405822,0.5308947806336344,0.3929625238606582,-0.6017198936582906,-0.4285488128546842,0.5661336046642647,-1.926967,0.838987,-0.086955
