Time,V North,V East,V Down
0.0,1.732677,0.119666,0.00225
1.0,1.743503,0.151294,-0.004064
2.01,1.751861,0.185752,-0.008214
3.01,,,
4.01,,0.243991,0.004721
5.01,1.748516,0.273351,
6.02,,,
7.02,,,
8.02,,,
9.02,,0.404392,
10.03,,0.434565,-0.001046
11.03,1.748859,0.477623,
12.03,,0.520947,
13.03,,,
14.04,,0.568236,0.014785
15.04,,0.597044,0.005821
16.04,1.733794,0.638542,
17.04,,,-0.003732
18.05,,,-2.2e-05
19.05,,,0.006078
20.05,,0.779637,0.011983
21.05,,,0.013528
22.06,,,0.007576
23.06,1.667399,,
24.06,,0.916505,-0.009151
25.06,,,-0.004714
26.07,,,-0.000376
27.07,,,
28.07,1.586054,,-9.3e-05
29.07,1.568053,,8.1e-05
30.08,1.55507,,
31.08,1.54072,,-0.001598
32.08,,,-0.012172
33.08,,,-0.017868
34.09,,,
35.09,,1.309977,0.004045
36.09,,1.332009,
37.09,,1.352872,
38.1,,1.378606,-0.001564
39.1,,,0.001123
40.1,1.340298,1.435504,
41.1,,1.464776,-0.001816
42.11,,1.494993,-0.008621
43.11,,,
44.11,,1.549578,-0.003064
45.11,1.212454,1.568779,
46.12,,,
47.12,,,0.008537
48.12,,,
49.12,,,
50.13,,1.712401,
51.13,,1.73881,
52.13,0.988626,,0.01731
53.13,,,
54.14,0.914938,,
55.14,0.879345,,
56.14,0.849321,1.853975,
57.14,,,
58.15,0.782392,,0.012732
59.15,,,0.026905
60.15,,,
61.15,,1.917683,-0.005913
62.16,,,-0.023088
63.16,,1.968807,
64.16,0.562257,,
65.16,0.523714,1.980047,
66.17,0.482706,,
67.17,0.439709,1.994594,
68.17,,,-0.006083
69.17,,,
70.18,,,
71.18,,,
72.18,,2.044424,
73.18,,2.052426,
74.19,,2.059603,0.007073
75.19,,,
76.19,,,
77.19,,,
78.2,,2.060436,
79.2,-0.0861,2.066904,
80.2,-0.132491,2.068427,
81.2,,,
82.21,,2.047165,
83.21,,,
84.21,-0.284305,2.034148,
85.21,,,
86.22,,,
87.22,,,
88.22,,,0.007267
89.22,-0.494593,,
90.23,,,
91.23,-0.576535,1.9605,
92.23,-0.614475,1.951482,
93.23,,,
94.24,-0.697977,,-0.015441
95.24,,1.920483,
96.24,,,
97.24,,,
98.25,,1.850524,
99.25,,1.830898,
100.25,-0.930659,,
101.25,,1.797874,
102.26,,,
103.26,-1.045439,,0.007557
104.26,-1.084025,,-0.002159
105.26,-1.112174,,-0.018563
106.27,-1.134627,1.691966,
107.27,,1.676631,
108.27,,,
109.27,,,0.029142
110.28,,1.561236,0.023799
111.28,-1.290224,,-0.001752
112.28,,,-0.028517
113.28,,,
114.29,,,
115.29,-1.386305,,0.008407
116.29,,,
117.29,,,0.026391
118.3,-1.471974,,0.009744
119.3,,,
120.3,-1.517667,,-0.018788
121.3,,1.244223,-0.015639
122.31,,,-0.002923
123.31,,1.177994,
124.31,,,
125.31,,,-0.003802
126.32,,,
127.32,,,
128.32,,0.991006,0.009968
129.32,,0.950463,
130.33,-1.696449,,
131.33,-1.714237,,-0.013199
132.33,,,-0.009238
133.33,-1.727499,0.822456,
134.34,-1.734935,0.784934,
135.34,-1.747336,,
136.34,,0.704223,
137.34,,0.664585,
