Time,ACC X_0,ACC Y_0,ACC Z_0,GYRO X_0,GYRO Y_0,GYRO Z_0,DVL0_1,DVL0_2,DVL0_3,DVL0_4,DVL1_1,DVL1_2,DVL1_3,DVL1_4,DVL2_1,DVL2_2,DVL2_3,DVL2_4,V North,V East,V Down
16.04,-8.799999999999397e-05,-0.0008069999999999,-0.098424,1.0000000000000042e-06,3.800000000000001e-05,-7e-05,0.45787595700351996,-0.5202307751996477,-0.5010847745841341,0.47702195761903343,0.482164748377014,-0.5051478922457366,-0.48120795340049727,0.5061046872222534,0.4953576987108693,-0.4906730254599697,-0.4597092167897978,0.5263215073810412,-2.054071,-0.04636,-0.012506
17.04,-1.8999999999993997e-05,-0.0010619999999999,-0.098125,-9.999999999999996e-06,1.6000000000000006e-05,-8.3e-05,0.44502795960979363,-0.5343476914261744,-0.49593878902970145,0.4834368620062666,0.45787595700351996,-0.5202307751996477,-0.5010847745841341,0.47702195761903343,0.482164748377014,-0.5051478922457366,-0.48120795340049727,0.5061046872222534,-2.048343,-0.012966,-0.029425
18.05,0.000279,-0.0008089999999999,-0.097754,-4.1e-05,-3.9999999999999964e-06,-5.1e-05,0.4701010811113754,-0.521283464982348,-0.4788145496287714,0.512569996464952,0.44502795960979363,-0.5343476914261744,-0.49593878902970145,0.4834368620062666,0.45787595700351996,-0.5202307751996477,-0.5010847745841341,0.47702195761903343,-2.058441,0.015492,-0.015133
19.05,9.500000000000598e-05,0.000253,-0.097563,1.0000000000000006e-06,-5e-06,-1.1e-05,0.4879370132294085,-0.5114772833167204,-0.4736621375636874,0.5257521589824414,0.4701010811113754,-0.521283464982348,-0.4788145496287714,0.512569996464952,0.44502795960979363,-0.5343476914261744,-0.49593878902970145,0.4834368620062666,-2.072165,0.011737,0.005893
20.05,-8.999999999993991e-06,-0.0006459999999999,-0.098124,3.7e-05,2e-05,-2.3e-05,0.46611176843080826,-0.5230669294726922,-0.48828189906909997,0.5008967988344003,0.4879370132294085,-0.5114772833167204,-0.4736621375636874,0.5257521589824414,0.4701010811113754,-0.521283464982348,-0.4788145496287714,0.512569996464952,-2.074774,-0.001351,-0.007459
21.05,0.000284,-0.0001609999999999,-0.098141,-3.8e-05,9.000000000000004e-06,-4.9e-05,0.4431097611623875,-0.5376869046480934,-0.49789273628603514,0.4829039295244458,0.46611176843080826,-0.5230669294726922,-0.48828189906909997,0.5008967988344003,0.4879370132294085,-0.5114772833167204,-0.4736621375636874,0.5257521589824414,-2.060368,0.011883,-0.022745
22.06,-5.999999999994017e-06,-0.0001999999999999,-0.097714,6.000000000000002e-06,-2.4e-05,-2.9e-05,0.4503666823075442,-0.5284773168319407,-0.4781462192852703,0.5006977798542145,0.4431097611623875,-0.5376869046480934,-0.49789273628603514,0.4829039295244458,0.46611176843080826,-0.5230669294726922,-0.48828189906909997,0.5008967988344003,-2.046289,0.036651,-0.012083
23.06,-0.0002229999999999,-0.0005839999999999,-0.097878,0.000118,-3.3e-05,2.4000000000000004e-05,0.4677165794287104,-0.5209915725841198,-0.46867680291823477,0.5200313490945954,0.4503666823075442,-0.5284773168319407,-0.4781462192852703,0.5006977798542145,0.4431097611623875,-0.5376869046480934,-0.49789273628603514,0.4829039295244458,-2.047953,0.039211,0.00544
24.06,-0.0003319999999999,-0.0014229999999999,-0.098195,-4.7e-05,-1.9000000000000004e-05,4.8e-05,0.46188491724537595,-0.5274176596950415,-0.4821194297184968,0.5071831472219206,0.4677165794287104,-0.5209915725841198,-0.46867680291823477,0.5200313490945954,0.4503666823075442,-0.5284773168319407,-0.4781462192852703,0.5006977798542145,-2.059777,0.022044,0.005267
25.06,-0.0004939999999999,-7.6999999999994e-05,-0.09801,-2.2e-05,-8.000000000000001e-06,2.4e-05,0.46018496457969427,-0.5297484297818883,-0.49006466635461904,0.4998687280069635,0.46188491724537595,-0.5274176596950415,-0.4821194297184968,0.5071831472219206,0.4677165794287104,-0.5209915725841198,-0.46867680291823477,0.5200313490945954,-2.068026,0.006582,0.000522
26.07,-0.0004669999999999,-0.0005389999999999,-0.098108,1.9e-05,6.999999999999999e-06,8.000000000000001e-06,0.4534212818148848,-0.5333063992099715,-0.4967381840547258,0.4899894969701305,0.46018496457969427,-0.5297484297818883,-0.49006466635461904,0.4998687280069635,0.46188491724537595,-0.5274176596950415,-0.4821194297184968,0.5071831472219206,-2.06725,-0.000781,-0.0053
27.07,-0.0004719999999999,2.3000000000006e-05,-0.097948,-2.9e-05,1.2246467991473532e-21,-2.0000000000000005e-05,0.44457012777845756,-0.5317801842347682,-0.48387207249921305,0.4924782395140127,0.4534212818148848,-0.5333063992099715,-0.4967381840547258,0.4899894969701305,0.46018496457969427,-0.5297484297818883,-0.49006466635461904,0.4998687280069635,-2.054837,0.00821,-0.009601
28.07,-0.0007289999999999,-0.0002689999999999,-0.097532,8.1e-05,-2.4e-05,-1.2999999999999996e-05,0.4598616394425863,-0.5197642453785646,-0.4645365274917857,0.5150893573293651,0.44457012777845756,-0.5317801842347682,-0.48387207249921305,0.4924782395140127,0.4534212818148848,-0.5333063992099715,-0.4967381840547258,0.4899894969701305,-2.045635,0.025095,0.007989
29.07,-0.0006779999999999,-0.0002899999999999,-0.097747,-4.3e-05,-3.2e-05,2.3999999999999997e-05,0.48378142897448795,-0.504489188107759,-0.46163421528142373,0.5266364018008233,0.4598616394425863,-0.5197642453785646,-0.4645365274917857,0.5150893573293651,0.44457012777845756,-0.5317801842347682,-0.48387207249921305,0.4924782395140127,-2.051024,0.020472,0.035258
30.08,-0.0009509999999999,5.7000000000006e-05,-0.097966,6.7e-05,7.999999999999998e-06,2.5000000000000005e-05,0.464920396463362,-0.5232719329589912,-0.4832177593728497,0.5049745700495034,0.48378142897448795,-0.504489188107759,-0.46163421528142373,0.5266364018008233,0.4598616394425863,-0.5197642453785646,-0.4645365274917857,0.5150893573293651,-2.06526,-0.00584,0.029058
31.08,-0.0010239999999999,-0.0007259999999999,-0.09821,-3.4e-05,2e-05,-1.1e-05,0.4266647155457577,-0.5573170657242346,-0.5123016431577566,0.47168013811223564,0.464920396463362,-0.5232719329589912,-0.4832177593728497,0.5049745700495034,0.48378142897448795,-0.504489188107759,-0.46163421528142373,0.5266364018008233,-2.06738,-0.008726,-0.009756
32.08,-0.0007789999999999,-0.0002039999999999,-0.098001,-7.9e-05,1.3e-05,-1.7000000000000003e-05,0.4280741926272236,-0.5557491923729718,-0.49636187636901397,0.48746150863118143,0.4266647155457577,-0.5573170657242346,-0.5123016431577566,0.47168013811223564,0.464920396463362,-0.5232719329589912,-0.4832177593728497,0.5049745700495034,-2.061369,0.021668,-0.030851
33.08,-0.0006149999999999,-0.0001429999999999,-0.097378,5.1e-05,-1.1e-05,1.3000000000000004e-05,0.46855199205872444,-0.5139306611573037,-0.4559340399717274,0.5265486132443008,0.4280741926272236,-0.5557491923729718,-0.49636187636901397,0.48746150863118143,0.4266647155457577,-0.5573170657242346,-0.5123016431577566,0.47168013811223564,-2.054662,0.044062,-0.000251
34.09,-0.0007349999999999,8.000000000005978e-06,-0.097646,5.5e-05,-1.2000000000000004e-05,5.1e-05,0.5009652390120918,-0.48349271840766095,-0.44024343462387955,0.5442145227958732,0.46855199205872444,-0.5139306611573037,-0.4559340399717274,0.5265486132443008,0.4280741926272236,-0.5557491923729718,-0.49636187636901397,0.48746150863118143,-2.055766,0.015878,0.042922
35.09,-0.0009469999999999,-0.0001019999999999,-0.098025,1.5999999999999996e-05,3.999999999999997e-06,4e-05,0.48365846039288185,-0.4998035562328546,-0.4768689939427689,0.5065930226829675,0.5009652390120918,-0.48349271840766095,-0.44024343462387955,0.5442145227958732,0.46855199205872444,-0.5139306611573037,-0.4559340399717274,0.5265486132443008,-2.055946,-0.032299,0.03852
36.09,-0.0008129999999999,-9.499999999999396e-05,-0.09847,-1.2999999999999998e-05,1.2000000000000002e-05,-1.7e-05,0.43795300984635255,-0.5391750974351845,-0.5119536116307214,0.4651744956508156,0.48365846039288185,-0.4998035562328546,-0.4768689939427689,0.5065930226829675,0.5009652390120918,-0.48349271840766095,-0.44024343462387955,0.5442145227958732,-2.047113,-0.044898,-0.001643
37.09,-0.0008969999999999,-0.0012529999999999,-0.098277,1.4000000000000003e-05,-2e-05,-4.6e-05,0.4360629753527569,-0.5488618057728167,-0.5140226497335906,0.47090213139198295,0.43795300984635255,-0.5391750974351845,-0.5119536116307214,0.4651744956508156,0.48365846039288185,-0.4998035562328546,-0.4768689939427689,0.5065930226829675,-2.044012,-0.020569,-0.020042
38.1,-0.0006329999999999,-0.0002189999999999,-0.097956,-3.6e-05,-1.7999999999999997e-05,-3.4e-05,0.455685891413916,-0.5336511417864538,-0.4855479996239788,0.503789033576391,0.4360629753527569,-0.5488618057728167,-0.5140226497335906,0.47090213139198295,0.43795300984635255,-0.5391750974351845,-0.5119536116307214,0.4651744956508156,-2.060527,0.006975,-0.007383
39.1,-0.0007019999999999,-0.0006009999999999,-0.09785,0.000101,5.000000000000002e-06,-2.1999999999999996e-05,0.47843698848166843,-0.5133367526533913,-0.46982136916001993,0.52195237197504,0.455685891413916,-0.5336511417864538,-0.4855479996239788,0.503789033576391,0.4360629753527569,-0.5488618057728167,-0.5140226497335906,0.47090213139198295,-2.073503,0.021686,0.010022
40.1,-0.0010159999999999,0.000338,-0.097849,-7.5e-05,2.4e-05,-7.000000000000002e-06,0.476395592551485,-0.5072476469578373,-0.46959331067726756,0.5140499288320547,0.47843698848166843,-0.5133367526533913,-0.46982136916001993,0.52195237197504,0.455685891413916,-0.5336511417864538,-0.4855479996239788,0.503789033576391,-2.066881,0.016423,0.018017
41.1,-0.0007859999999999,9.4000000000006e-05,-0.09796,0.000136,-7e-06,-5.9999999999999925e-06,0.4710935951120498,-0.5099935157844424,-0.47966885098464984,0.5014182599118424,0.476395592551485,-0.5072476469578373,-0.46959331067726756,0.5140499288320547,0.47843698848166843,-0.5133367526533913,-0.46982136916001993,0.52195237197504,-2.05228,0.002631,0.019557
42.11,-0.0008809999999999,-0.0012439999999999,-0.097982,2.9e-05,-3.4e-05,-3.0000000000000005e-06,0.4745672848338823,-0.5096241508018452,-0.4831921470872682,0.5009992885484592,0.4710935951120498,-0.5099935157844424,-0.47966885098464984,0.5014182599118424,0.476395592551485,-0.5072476469578373,-0.46959331067726756,0.5140499288320547,-2.048277,-0.007338,0.022367
43.11,-0.0009029999999999,-6.0999999999994e-05,-0.097891,-0.000144,-1.9999999999999995e-06,-7.000000000000008e-06,0.4736522538839485,-0.5157264727532614,-0.49391256802057554,0.4954661586166343,0.4745672848338823,-0.5096241508018452,-0.4831921470872682,0.5009992885484592,0.4710935951120498,-0.5099935157844424,-0.47966885098464984,0.5014182599118424,-2.061449,-0.018235,0.015419
44.11,-0.0008389999999999,-0.0003609999999999,-0.098212,6.000000000000003e-06,4.1e-05,-3.9e-05,0.45372309920273746,-0.5343133740537944,-0.504770230083533,0.48326624317299904,0.4736522538839485,-0.5157264727532614,-0.49391256802057554,0.4954661586166343,0.4745672848338823,-0.5096241508018452,-0.4831921470872682,0.5009992885484592,-2.071318,-0.007381,-0.012071
45.11,-0.0004549999999999,-0.0005759999999999,-0.097936,-2.4e-05,3.4e-05,-4.3e-05,0.4419173768893329,-0.5422782051460155,-0.4832471591495581,0.5009484228857904,0.45372309920273746,-0.5343133740537944,-0.504770230083533,0.48326624317299904,0.4736522538839485,-0.5157264727532614,-0.49391256802057554,0.4954661586166343,-2.065611,0.03622,-0.025535
46.12,-0.0002269999999999,0.000141,-0.097714,7.5e-05,1.0000000000000002e-06,-4.999999999999996e-06,0.47789657917323114,-0.505064881223711,-0.4383127109448603,0.5446487494520819,0.4419173768893329,-0.5422782051460155,-0.4832471591495581,0.5009484228857904,0.45372309920273746,-0.5343133740537944,-0.504770230083533,0.48326624317299904,-2.054632,0.072255,0.002658
47.12,-0.0003099999999999,0.000301,-0.097507,7.8e-05,-1.000000000000004e-06,6.5e-05,0.5143581148569057,-0.47466147491249105,-0.4325197739249803,0.5564998158444167,0.47789657917323114,-0.505064881223711,-0.4383127109448603,0.5446487494520819,0.4419173768893329,-0.5422782051460155,-0.4832471591495581,0.5009484228857904,-2.052482,0.048225,0.043295
48.12,6.600000000000601e-05,-0.0004289999999999,-0.098011,3.1e-05,8.999999999999997e-06,4.2e-05,0.49733235079564,-0.48844726035337427,-0.47710812576231126,0.508671485386703,0.5143581148569057,-0.47466147491249105,-0.4325197739249803,0.5564998158444167,0.47789657917323114,-0.505064881223711,-0.4383127109448603,0.5446487494520819,-2.056039,-0.012572,0.0382
49.12,-0.0001409999999999,-0.0005029999999999,-0.098363,-4.9e-05,2.6e-05,-1.3e-05,0.4332357604058052,-0.5458446411199869,-0.5284599079234218,0.45062049360237033,0.49733235079564,-0.48844726035337427,-0.47710812576231126,0.508671485386703,0.5143581148569057,-0.47466147491249105,-0.4325197739249803,0.5564998158444167,-2.053994,-0.0402,-0.01957
50.13,3.600000000000603e-05,-0.0003409999999999,-0.098545,-8.7e-05,2.5717582782094415e-21,-4.2e-05,0.408345536241505,-0.5759400458365234,-0.5305765653348385,0.45370901674318986,0.4332357604058052,-0.5458446411199869,-0.5284599079234218,0.45062049360237033,0.49733235079564,-0.48844726035337427,-0.47710812576231126,0.508671485386703,-2.051409,0.00053,-0.061551
51.13,-0.0002619999999999,-0.0007309999999999,-0.097624,2e-05,-2.4e-05,5.999999999999999e-06,0.4417259307986188,-0.5496327717137044,-0.4773695562054917,0.5139891463068315,0.408345536241505,-0.5759400458365234,-0.5305765653348385,0.45370901674318986,0.4332357604058052,-0.5458446411199869,-0.5284599079234218,0.45062049360237033,-2.059804,0.056519,-0.039792
52.13,-4.6999999999994034e-05,2.7000000000005965e-05,-0.097436,3.9e-05,-2.5000000000000005e-05,5.5e-05,0.5002881656012431,-0.4935189693208862,-0.43005402716612096,0.5637531077560084,0.4417259307986188,-0.5496327717137044,-0.4773695562054917,0.5139891463068315,0.408345536241505,-0.5759400458365234,-0.5305765653348385,0.45370901674318986,-2.070016,0.057699,0.020769
53.13,-0.0002369999999999,0.000494,-0.097719,-1.5000000000000004e-05,-1.000000000000003e-06,5e-05,0.5070773195601304,-0.48033560485943033,-0.452193871041636,0.5352190533779247,0.5002881656012431,-0.4935189693208862,-0.43005402716612096,0.5637531077560084,0.4417259307986188,-0.5496327717137044,-0.4773695562054917,0.5139891463068315,-2.070233,0.003683,0.048071
54.14,-0.0005319999999999,-0.0005119999999999,-0.098306,5.7e-05,1.7e-05,-2.999999999999996e-06,0.46706291201461264,-0.5155978044572634,-0.4968579988964663,0.48580271757540977,0.5070773195601304,-0.48033560485943033,-0.452193871041636,0.5352190533779247,0.5002881656012431,-0.4935189693208862,-0.43005402716612096,0.5637531077560084,-2.056867,-0.0387,0.014829
55.14,-0.0002119999999999,-0.0003839999999999,-0.098406,-4.5e-05,6.000000000000003e-06,-4e-05,0.43086700871776146,-0.5494298474370107,-0.5183909839694305,0.4619058721853416,0.46706291201461264,-0.5155978044572634,-0.4968579988964663,0.48580271757540977,0.5070773195601304,-0.48033560485943033,-0.452193871041636,0.5352190533779247,-2.042075,-0.027719,-0.02942
56.14,7.700000000000598e-05,-0.0001569999999999,-0.097702,-1.9e-05,1.8982025386783975e-21,-3.1e-05,0.44251738624276443,-0.5449888133026088,-0.49931706065089576,0.4881891388944775,0.43086700871776146,-0.5494298474370107,-0.5183909839694305,0.4619058721853416,0.46706291201461264,-0.5155978044572634,-0.4968579988964663,0.48580271757540977,-2.046521,0.0083,-0.03414
57.14,0.000198,-0.0006169999999999,-0.097817,2.3e-05,2e-06,1.0000000000000016e-06,0.46525274865820376,-0.526589203228134,-0.4739622460549771,0.5178797058313604,0.44251738624276443,-0.5449888133026088,-0.49931706065089576,0.4881891388944775,0.43086700871776146,-0.5494298474370107,-0.5183909839694305,0.4619058721853416,-2.063398,0.03155,-0.014546
58.15,-3.999999999994025e-06,0.000228,-0.097583,-7.7e-05,1.5e-05,1.1999999999999995e-05,0.485272606017727,-0.5019493422176683,-0.4573308918332285,0.5298910564021666,0.46525274865820376,-0.526589203228134,-0.4739622460549771,0.5178797058313604,0.44251738624276443,-0.5449888133026088,-0.49931706065089576,0.4881891388944775,-2.070955,0.029522,0.004269
59.15,-8.9999999999994e-05,0.000107,-0.098144,5.2e-05,1.8e-05,9.000000000000005e-06,0.4869115123233726,-0.5021950997621396,-0.4744224481705797,0.5146841639149325,0.485272606017727,-0.5019493422176683,-0.4573308918332285,0.5298910564021666,0.46525274865820376,-0.526589203228134,-0.4739622460549771,0.5178797058313604,-2.066229,0.005341,0.004399
60.15,0.000401,0.000136,-0.098221,0.000108,2.7e-05,2.0000000000000084e-06,0.4597933508900509,-0.5237358117183373,-0.48958497159977094,0.4939441910086172,0.4869115123233726,-0.5021950997621396,-0.4744224481705797,0.5146841639149325,0.485272606017727,-0.5019493422176683,-0.4573308918332285,0.5298910564021666,-2.056245,-0.010649,-0.015912
61.15,0.000602,-0.0006009999999999,-0.097901,-2.4e-05,1.3e-05,-1.3e-05,0.4612246289152722,-0.5216629493435844,-0.4832987588805836,0.49958881937827304,0.4597933508900509,-0.5237358117183373,-0.48958497159977094,0.4939441910086172,0.4869115123233726,-0.5021950997621396,-0.4744224481705797,0.5146841639149325,-2.047216,-0.001933,-0.028783
62.16,0.000524,-0.0010479999999999,-0.097921,5e-06,-1.6e-05,-6.000000000000001e-06,0.46334554114449444,-0.5185275738897062,-0.47769855125542965,0.504174563778771,0.4612246289152722,-0.5216629493435844,-0.4832987588805836,0.49958881937827304,0.4597933508900509,-0.5237358117183373,-0.48958497159977094,0.4939441910086172,-2.04676,0.011847,-0.022014
63.16,0.000686,6.1000000000006e-05,-0.098017,-6.6e-05,-7e-06,-4.4699608168878386e-21,0.4637136154680927,-0.5227595984729351,-0.47813007600336355,0.5083431379376643,0.46334554114449444,-0.5185275738897062,-0.47769855125542965,0.504174563778771,0.4612246289152722,-0.5216629493435844,-0.4832987588805836,0.49958881937827304,-2.053779,0.01265,-0.013287
64.16,0.000666,0.000219,-0.098012,9.2e-05,1.9999999999999995e-06,1.0000000000000006e-05,0.46064046755162635,-0.5344186176488359,-0.5021576661768182,0.492901419023644,0.4637136154680927,-0.5227595984729351,-0.47813007600336355,0.5083431379376643,0.46334554114449444,-0.5185275738897062,-0.47769855125542965,0.504174563778771,-2.064225,-0.002032,-0.019932
65.16,0.000549,-0.0004429999999999,-0.098172,-5.9e-05,2.3e-05,-2.0000000000000005e-05,0.4389935427025126,-0.5518050361398691,-0.5208924728244428,0.4699061060179388,0.46064046755162635,-0.5344186176488359,-0.5021576661768182,0.492901419023644,0.4637136154680927,-0.5227595984729351,-0.47813007600336355,0.5083431379376643,-2.070699,-0.005275,-0.046967
66.17,0.000582,0.000304,-0.098201,-0.000124,-3e-05,-3.100000000000001e-05,0.44324094774914063,-0.5422033572590469,-0.49230229047401475,0.49314201453417283,0.4389935427025126,-0.5518050361398691,-0.5208924728244428,0.4699061060179388,0.46064046755162635,-0.5344186176488359,-0.5021576661768182,0.492901419023644,-2.057759,0.022993,-0.044041
67.17,9.500000000000595e-05,-0.0002559999999999,-0.097353,0.000212,-3.7e-05,4.00000000000001e-06,0.473540308127063,-0.5115728569202702,-0.4648255156286075,0.5202876494187259,0.44324094774914063,-0.5422033572590469,-0.49230229047401475,0.49314201453417283,0.4389935427025126,-0.5518050361398691,-0.5208924728244428,0.4699061060179388,-2.047009,0.031751,-0.003017
68.17,4.6000000000006e-05,-0.0007629999999999,-0.0979,-3.6e-05,-3.0000000000000004e-05,4.2e-05,0.4721255134965883,-0.5120825300849399,-0.48074546337071755,0.5034625802108107,0.473540308127063,-0.5115728569202702,-0.4648255156286075,0.5202876494187259,0.44324094774914063,-0.5422033572590469,-0.49230229047401475,0.49314201453417283,-2.053078,0.00346,0.015692
69.17,-0.0001889999999999,-0.0001899999999999,-0.098522,-6.4e-05,-7e-06,9.999999999999955e-07,0.43665189521078446,-0.5457633836585681,-0.5126483252297783,0.46976695363957427,0.4721255134965883,-0.5120825300849399,-0.48074546337071755,0.5034625802108107,0.473540308127063,-0.5115728569202702,-0.4648255156286075,0.5202876494187259,-2.062747,-0.010704,-0.015404
70.18,-0.0005889999999999,-0.0001749999999999,-0.098026,-3.6e-05,-5.999999999999998e-06,-3.7e-05,0.4316238359716874,-0.553346311080774,-0.5114994342985981,0.47347071275386343,0.43665189521078446,-0.5457633836585681,-0.5126483252297783,0.46976695363957427,0.4721255134965883,-0.5120825300849399,-0.48074546337071755,0.5034625802108107,-2.061415,0.017943,-0.036088
71.18,-0.0003479999999999,3.200000000000598e-05,-0.097741,7e-05,-2.4e-05,-6.999999999999997e-06,0.44244754943824116,-0.5373671739033993,-0.489502109392208,0.49031261394943254,0.4316238359716874,-0.553346311080774,-0.5114994342985981,0.47347071275386343,0.43665189521078446,-0.5457633836585681,-0.5126483252297783,0.46976695363957427,-2.054835,0.032997,-0.017658
72.18,-0.0005299999999999,-0.0003389999999999,-0.097811,3.7e-05,-3.6e-05,1.2e-05,0.4744257688723975,-0.5147449557284457,-0.47926135419588584,0.5099093704049574,0.44244754943824116,-0.5373671739033993,-0.489502109392208,0.49031261394943254,0.4316238359716874,-0.553346311080774,-0.5114994342985981,0.47347071275386343,-2.049256,0.01482,0.012015
73.18,-0.0008419999999999,-0.0004569999999999,-0.097981,1e-05,-1.1e-05,2e-05,0.46150838802567523,-0.5293210546410072,-0.4991129634269261,0.49171647923975637,0.4744257688723975,-0.5147449557284457,-0.47926135419588584,0.5099093704049574,0.44244754943824116,-0.5373671739033993,-0.489502109392208,0.49031261394943254,-2.055796,-0.00584,0.015959
74.19,-0.0008699999999999,-0.0001869999999999,-0.098252,-0.0001,-3.999999999999999e-06,-1.6000000000000006e-05,0.44021977057922596,-0.5440816848923454,-0.5008258854058394,0.483475570065732,0.46150838802567523,-0.5293210546410072,-0.4991129634269261,0.49171647923975637,0.4744257688723975,-0.5147449557284457,-0.47926135419588584,0.5099093704049574,-2.063639,0.006612,-0.005443
75.19,-0.0010629999999999,0.000198,-0.097903,-5.999999999999999e-06,-1.2e-05,-1.7e-05,0.4446994723538254,-0.5355924255197145,-0.4782701609037371,0.5020217369698029,0.44021977057922596,-0.5440816848923454,-0.5008258854058394,0.483475570065732,0.46150838802567523,-0.5293210546410072,-0.4991129634269261,0.49171647923975637,-2.058232,0.044519,-0.006353
