Time,V North,V East,V Down
1.0,-0.0108636686638823,0.0005960670578064,-0.0009841754030569
2.01,-0.0022112412649757,-0.0007535965050253,-0.010236525503103
3.01,0.03448876738548279,-0.14621961116790771,0.04049806669354439
4.01,0.03609198331832886,-0.13614767789840698,0.051145054399967194
5.01,0.03853510320186615,-0.13996177911758423,0.08173705637454987
6.02,0.0386490672826767,-0.14361274242401123,0.06994760036468506
7.02,0.03735797107219696,-0.1389954686164856,0.03651321679353714
8.02,0.03788602352142334,-0.13563621044158936,0.04188603162765503
9.02,0.03964760899543762,-0.14054733514785767,0.07150797545909882
10.03,0.03902846574783325,-0.14399492740631104,0.06603126227855682
11.03,0.037310436367988586,-0.1403273344039917,0.03858204185962677
12.03,0.037740558385849,-0.13762181997299194,0.04487726837396622
13.03,0.03961944580078125,-0.14360618591308594,0.0761568546295166
14.04,0.04101449251174927,-0.15200769901275635,0.08225943893194199
15.04,0.04058356583118439,-0.15239828824996948,0.0562593936920166
16.04,0.0389910489320755,-0.14570319652557373,0.02996806800365448
17.04,0.03861115872859955,-0.14041274785995483,0.03450126200914383
18.05,0.039861008524894714,-0.14395397901535034,0.06721391528844833
19.05,0.04130735993385315,-0.15243059396743774,0.08513495326042175
20.05,0.04159584641456604,-0.15542560815811157,0.06979157030582428
21.05,0.04096466302871704,-0.15184932947158813,0.04762783646583557
22.06,0.04112979769706726,-0.1491405963897705,0.05231311917304993
23.06,0.04061827063560486,-0.14866048097610474,0.058730319142341614
24.06,0.040519773960113525,-0.15006965398788452,0.0654112696647644
25.06,0.0398813933134079,-0.14924389123916626,0.06115507706999779
26.07,0.04120717942714691,-0.15186262130737305,0.07748821377754211
27.07,0.04239945113658905,-0.15575212240219116,0.08051267266273499
28.07,0.041687220335006714,-0.1542680263519287,0.0567859411239624
29.07,0.03981328010559082,-0.14610964059829712,0.033958930522203445
30.08,0.038602739572525024,-0.1393018364906311,0.03693990409374237
31.08,0.03926190733909607,-0.14153540134429932,0.07015446573495865
32.08,0.04126730561256409,-0.1518087387084961,0.09946426004171371
33.08,0.042918816208839417,-0.15896642208099365,0.09094095975160599
34.09,0.04235348105430603,-0.15504908561706543,0.05418328940868378
35.09,0.041332706809043884,-0.14616215229034424,0.03277445584535599
36.09,0.04186992347240448,-0.14401227235794067,0.054358407855033875
37.09,0.0422959178686142,-0.1494477391242981,0.08233603090047836
38.1,0.04182696342468262,-0.15380024909973145,0.0783480554819107
39.1,0.04050888121128082,-0.15144497156143188,0.05339024215936661
40.1,0.04010839760303497,-0.14746516942977905,0.05084214732050896
41.1,0.040532052516937256,-0.14719146490097046,0.0649288222193718
42.11,0.041306838393211365,-0.15135914087295532,0.08265601843595505
43.11,0.04137474298477173,-0.1547778844833374,0.07732945680618286
44.11,0.040495872497558594,-0.15122300386428833,0.051276691257953644
45.11,0.03964062035083771,-0.14466959238052368,0.04220280423760414
