Time,V North,V East,V Down
1.0,-0.010863668663882331,0.0005960670578064042,-0.0009841754030569
2.01,-0.0022112412649757385,-0.0007535965050253779,-0.010236525503103
3.01,-0.005060642213858824,0.0006652239033182739,0.0041169452925399
4.01,0.01077977771300187,0.013900059235203821,0.015323673016483099
5.01,0.005032817259887468,0.000784144688207894,-0.0102642763766635
6.02,-0.015259435489812345,-0.003809401403028906,-0.030678609151701397
7.02,-0.0013292797898505349,-0.007256961496992703,0.0010309864555170974
8.02,0.005169403211099599,0.0022423213127110986,0.032767121685794
9.02,0.01646187360382667,0.018311678138070303,0.0040309579778691
10.03,-0.016009691062125464,-0.00019519030404688276,-0.0194066752134541
11.03,-0.009348839805478848,-0.0037315396457553163,0.001060293904376201
12.03,0.008834443759188959,-0.0027855261476354976,0.0235345861350177
13.03,-0.0007605480287735666,0.002164487231741702,-0.0040967450151988
14.04,0.0005225509865405265,0.007970155226756093,-0.0286933332348801
15.04,-0.019599316881674822,-0.000960628406934505,-0.015295893659263302
16.04,0.00957561950062824,-0.004951645333318377,0.024556382687037102
17.04,0.015330548282496137,-0.0005349840748496981,0.0286325014345185
18.05,0.009942256160328844,0.01895921880717799,0.0071294060526779016
19.05,-0.013804730740918147,-0.005242870684731116,-0.0265866812549806
20.05,-0.01951731537831547,-0.011105883905199593,-0.0275895465187015
21.05,0.0015369919281793543,-0.004326186706721885,0.0071684219596291
22.06,0.009494441213824478,-0.0006073366245424039,0.0173834624359396
23.06,0.004391714617047793,-0.00139433835940031,0.0061318494161151
24.06,0.0028527315087782945,0.0014809973024453027,-0.006159209196721
25.06,-5.184699000326809e-05,0.007248652198818706,0.0071712860206649
26.07,0.009318507008790444,0.006631257516756195,-0.0072100078969162
27.07,-0.02247581193034076,-0.009696522689565085,-0.033726808132444205
28.07,-0.006533548963759683,-0.0008036699087456134,-0.006123172757315595
29.07,0.005277136441456554,-0.0035489748256284925,0.0378943185407167
30.08,0.02113971409225268,-0.0019146903392474046,0.0275869469315217
31.08,0.0047851572128136954,0.021068573634457993,-0.008221814669406899
32.08,-0.005921409920914833,0.002821786526358311,-0.023545588044220703
33.08,-0.025424153113670522,-0.006834076976183018,-0.0378154865013825
34.09,-0.007856123387736336,-0.009514250010285996,-0.0009927890301764941
35.09,0.017643748627109934,-0.0041226324850819895,0.049119889971133895
36.09,0.030446807458077263,0.006165136625595785,0.025500626894226
37.09,-0.011798761195808583,0.008548063848110798,-0.0265999814415894
38.1,-0.02477576742614329,0.0011456806245872253,-0.0337210625329642
39.1,-0.005034784161397354,-0.0022333355617907003,0.0030936245274086963
40.1,0.006016728444578678,-0.01296691136441161,0.017399928893294205
41.1,0.014437108849165492,0.005969945780500585,0.006091951695083598
42.11,0.002824902781414229,0.002930365623447423,-0.012307540273688999
43.11,-0.005166470844622184,0.00500760672580669,-0.007154910753554299
44.11,-0.013859500498851318,0.0078045814910459865,5.018637232169845e-05
45.11,0.005149111092135783,0.0007917424821160257,0.023548524705443
46.12,0.011729127315203813,-0.00855329918312811,0.010205128294520999
47.12,0.002807491134404705,2.7795508198397156e-05,-0.022553762678097798
48.12,-0.013204761260030784,0.005632593023757293,-0.0235188652977629
49.12,-0.004420568395157254,0.011545136759265301,0.0153836673869919
50.13,0.005225365396340553,-0.0035547465999933026,0.0307214641266421
51.13,0.002250027950556621,-0.006494735335593305,0.0020422813572838995
52.13,-0.0012722900027262174,-0.018857845793885275,-0.011261178231561999
53.13,0.007063243898744576,0.011675088457411692,-0.0113018916619504
54.14,-0.002907714586080523,-3.572038742419292e-05,-0.001013025636308
55.14,-0.0037719852478648175,0.01082035177164109,1.1306097236700452e-05
56.14,0.010928549671120003,-0.007842210849094394,-0.0051621531442043005
57.14,-0.017903040215293764,-0.016879288160609907,0.005195158634794399
58.15,0.002141810732508631,0.006547892055657006,0.016384263987545403
59.15,0.008664698135555149,0.0044512083863609,0.009187166272627001
60.15,0.009339427935058486,0.0037319320611785833,-0.008232309817820901
61.15,-0.0022776043998082862,0.003593010445678807,-0.0174115022940358
62.16,-0.015889881131555983,-0.008888516429029408,-0.0142817388757779
63.16,-0.0072088016237297214,-0.0029858373637951796,0.005151046241946601
64.16,0.007200525954824455,0.008783851831550504,0.0173885777732184
65.16,0.015381784360743334,-0.009231642178199023,0.0163385727826297
66.17,0.007114119390940088,0.007325712727632411,-0.0061768703502385995
67.17,-0.008775463892511715,-0.00010959155434078771,-0.0204580034744948
68.17,-0.017485361642903596,0.002684843034064077,-0.017352871350278395
69.17,-0.002134025269196149,0.0007006513072757015,0.015376973008236795
70.18,0.01605674232477905,0.000198985852966016,0.0337495992797835
71.18,0.009631134521751461,-0.019448992187159814,-0.0031051028530028994
72.18,-0.013208370864411734,0.0027320795882244953,-0.034785147638493004
73.18,-0.007493660887827991,0.018745524635246008,-0.0061248384180825
74.19,0.007943558339727819,0.010969558015926001,0.0276302560219513
75.19,0.004681365213879296,-0.02167647592405611,0.0245773752513992
76.19,0.0030161642414305856,-0.013008116156707578,-0.006155906214548498
77.19,-0.005262908589467541,0.0079011803294943,-0.0276444762580106
78.2,-0.009645720451936901,0.012196327138870477,-0.021482056030202097
79.2,-0.008742140680136679,0.005691965629478907,0.006179491937168498
80.2,0.014725746689276509,-0.009960646304375903,0.0358053847855652
81.2,0.012584580395459177,-0.0165097282647039,0.023520148020279498
82.21,0.0021921468199359584,-0.0079475969823814,-0.0184472538207042
83.21,-0.008148990513024978,0.004965435617629715,-0.029680806318996802
84.21,-0.02129391858608809,0.014952352066166685,-0.026560884716787195
85.21,-0.0008040057544629331,0.009411089446915016,0.009221553891235398
86.22,0.011714326323826851,0.00014631919287427797,0.0368370212622125
87.22,0.023439738401995758,-0.014204185396548497,0.0224535559069487
88.22,-0.000537939978285662,-0.0239197975807576,-0.0225296604784746
89.22,-0.01964863471735745,-0.0038654117820549894,-0.036806075673711795
90.23,-0.015357815814303732,0.007781997111037692,-0.011213234385212899
91.23,0.010599222597595714,0.029834353866679597,0.024539109655493697
92.23,0.009590314839290404,-0.004950084997722093,0.0306993707720307
93.23,0.008209298816858945,-0.018012142572123885,0.0091939615997132
94.24,-0.012990451148550797,-0.01175196563052111,-0.0214619563128844
95.24,-0.0029627842438793017,-0.001490207833130891,-0.0194525563137161
96.24,-0.003029832163401247,0.00720581317951019,-0.012283604498827701
97.24,-0.002450402583189737,0.025327431095662212,0.007173445983261601
98.25,0.012395201744248574,0.0023283087926731783,0.0276127957636552
99.25,0.011882160115265439,-0.015789542603485085,0.0276186330285901
100.25,0.00019858236290914988,-0.018835560148625502,-0.0061416978053834975
101.25,-0.016731237179125724,-0.006728660598658315,-0.0409133389740301
102.26,-0.009679572435771222,0.013642781135898507,-0.024553341571741903
103.26,0.0004834231196879646,0.023914484092970617,0.011260786990899399
104.26,0.01470481821622216,-0.007061321389846803,0.0368256867207815
105.26,0.008922393552822205,-0.014377800225887721,0.0132883169345488
106.27,0.0023238128127807123,-0.01518712542816178,-0.008199718851304601
107.27,-0.009404827593338938,-0.008085830489659107,-0.0225004854888082
108.27,-0.002297599585884269,0.007939624770809284,-0.008189536717158902
109.27,-0.00667300000637816,0.012234384100380719,-0.0010021370161961973
110.28,-0.003557784856615287,0.0006871409132429007,0.018453371081712598
111.28,0.008807037983137533,-0.004237851080461014,0.016359031089383
112.28,0.008194608889813493,-0.018012044089046997,0.0009979583544511995
113.28,-0.002850790273233761,-0.008730650115778699,-0.015352990860867699
114.29,0.0034872101398166766,0.00800813075406931,-0.0112844057560197
115.29,0.0078440075005628,0.012411545000952207,0.005089080272549101
