Time [s],Longitude [rad],Latitude [rad],Altitude [m],V North [m/s],V East [m/s],V Down [m/s],Roll [rad],Pitch [rad],Yaw [rad]
1.0025062656641603,0.609022397575245,0.5733255147091518,-14.960248,0.016743000000000008,-0.01031800000000005,0.022567999999999998,0.0259530459771556,-0.0045902159327451,-1.7674255042970133
2.0050125313283207,0.6090221158791038,0.5733254998738532,-14.970488,0.018130999999999994,-0.004940999999999862,0.004383,0.0226543736908864,-0.0034033920413889,-1.7576687472592216
3.007518796992481,0.6090218338338966,0.5733254887037459,-14.97616,0.011629,0.009651999999999994,-0.009443,0.0247313155007596,-0.0014311699866353,-1.7493783285924942
4.010025062656641,0.6090215526613542,0.573325479278968,-14.976945,0.014022,0.0067150000000000265,0.002347,0.0279601746169491,-0.0019896753472734,-1.7404247720764705
5.012531328320802,0.6090212735832068,0.5733254721231181,-14.987248,0.017391000000000004,-0.007730000000000015,0.011840999999999999,0.029845130209103,-0.0030543261909901,-1.7314712330137392
6.015037593984962,0.6090209915379996,0.5733254675852621,-15.00188,0.015769,-0.011659000000000086,-0.005763999999999998,0.0246964089157197,-0.0013089969389956,-1.7240010667355712
7.017543859649122,0.6090207079219961,0.5733254654908669,-14.999354,0.009611,0.003899000000000097,-0.023947000000000003,0.0218166156499291,0.0015882496193149,-1.7174214547082332
8.020050125313283,0.609020425702256,0.5733254649672681,-14.977769,0.005437999999999999,0.015865000000000018,-0.00574,0.0282394272972682,-3.49065850397956e-05,-1.7108066917497586
9.022556390977442,0.609020145925977,0.5733254647927352,-14.968408,0.010158,-0.002419000000000171,0.025844,0.0286932129027867,-0.0044854961776252,-1.7030398544053371
10.025062656641603,0.609019865800632,0.5733254668871304,-14.982142,0.020186,-0.016559999999999908,0.009993,0.0246615023306798,-0.0037524578917877,-1.6946801810738903
11.027568922305765,0.6090195821846286,0.5733254721231181,-14.990502,0.01742,0.0017160000000000508,-0.016805,0.0217817090648892,-8.726646259971105e-05,-1.6880297435855047
12.030075187969924,0.6090192997903557,0.5733254796280339,-14.985023,0.006194999999999999,0.015528999999999904,-0.004049,0.0217293491873294,-0.0007853981633973,-1.6827066115399707
13.032581453634084,0.6090190187923461,0.5733254885292132,-14.988314,0.0039900000000000005,-0.0002249999999999197,0.017525,0.0235095850243636,-0.0032114058236694,-1.6770692329626142
14.035087719298245,0.6090187386670012,0.573325498128524,-15.003877,0.01423,-0.012078999999999951,0.002768999999999999,0.0218166156499291,-0.0017627825445141,-1.669599607736513
15.037593984962406,0.609018456447261,0.5733255098222299,-15.009744,0.015947000000000003,-0.00050400000000006,-0.020819999999999998,0.022130774915288,0.0020420352248333,-1.6628974910489778
16.040100250626566,0.6090181745765868,0.5733255239593968,-14.992584,0.009204999999999991,0.01689099999999999,-0.018147,0.0247487687932795,0.0023212879051526,-1.6573996689986104
17.042606516290725,0.6090178974183016,0.5733255387946955,-14.974202,0.0021760000000000113,0.008912000000000031,0.015532,0.0260228591472354,-0.0023212879051524,-1.652093588819867
18.045112781954884,0.6090176202600164,0.5733255545026589,-14.98043,0.006891999999999995,-0.011479999999999935,0.026615,0.0243822496503607,-0.0051312680008632,-1.6457930723932157
19.047619047619047,0.6090173406582703,0.5733255721304843,-15.005327,0.019125000000000003,-0.015230000000000077,0.006925999999999998,0.0226718269834063,-0.002426007660272,-1.638480038107604
20.050125313283207,0.609017056518668,0.5733255925508365,-15.023818,0.014861999999999986,-0.0007770000000000277,-0.017891999999999998,0.0192858882345373,0.0027052603405912,-1.6325635464762682
21.052631578947366,0.6090167732517304,0.5733256148910508,-15.017469,0.004468,0.016078000000000037,-0.025062,0.0212930168743308,0.004642575810305,-1.6273277856130877
22.05513784461153,0.6090164938245173,0.5733256389765946,-14.996727,0.003173000000000009,0.014154999999999918,-0.0006659999999999999,0.0258657795145559,0.0012566370614359,-1.6217601678459337
23.05764411027569,0.6090162182370283,0.5733256621894737,-14.988646,0.004809000000000008,-0.004645999999999928,0.01944,0.0249407550109989,-0.0028099800957108,-1.6151102539563251
24.06015037593985,0.6090159417768748,0.5733256855768856,-14.995121,0.010575000000000001,-0.009964000000000084,0.006272,0.0221656815003279,-0.0021816615649927,-1.6075010722032357
25.062656641604008,0.6090156621751287,0.5733257112332256,-14.998347,0.01529999999999998,0.0026159999999999517,-0.0076690000000000005,0.0227416401534861,0.0003316125578789,-1.5992452808688669
26.065162907268167,0.6090153825733825,0.5733257402056913,-14.999577,0.01622700000000002,0.0025760000000001337,0.005712,0.0241553568476015,1.74532925198978e-05,-1.5910070650000654
27.06766917293233,0.6090151031461692,0.5733257717961507,-15.007377,0.015179999999999999,-0.00859399999999999,0.0010740000000000003,0.0204901654184134,-0.000279252680319,-1.5834671204584023
28.07017543859649,0.6090148228462914,0.5733258054810052,-15.001662,0.010940000000000005,0.00715599999999994,-0.027113,0.0198967534727353,0.0020943951023932,-1.5762595389661966
29.07268170426065,0.6090145455134732,0.5733258407366562,-14.972239,0.007550999999999974,0.02313199999999993,-0.010311999999999998,0.026755897433073,-6.981317007981325e-05,-1.5691036192198498
30.07518796992481,0.609014270973182,0.5733258772140375,-14.954742,0.004528000000000004,0.002395000000000147,0.029349,0.0294262511886244,-0.0060213859193802,-1.5624537053302414
31.07769423558897,0.609013997480088,0.5733259136914188,-14.968463,0.01023300000000002,-0.015265000000000084,0.024034,0.0221831347928479,-0.0070162235930171,-1.554948388120937
32.08020050125313,0.6090137194491383,0.5733259527867941,-14.994272,0.022020999999999985,-0.010462999999999889,-6.400000000000156e-05,0.019390607989657,-0.0031241393610697,-1.5463964493190911
33.08270676691729,0.6090134391492604,0.5733259955473607,-15.007955,0.020619,0.0004899999999998794,-0.019407,0.02153736296961,0.0007330382858377,-1.5387350647680738
34.08521303258145,0.6090131595475141,0.5733260407513884,-14.993689,0.009275000000000033,0.016523000000000065,-0.031565,0.0191288086018578,0.0024783675378319,-1.5323818219447196
35.08771929824561,0.6090128855308217,0.5733260880498112,-14.958989,-0.0006080000000000529,0.024221999999999966,-0.0039040000000000012,0.0268431638956727,-0.0019896753472734,-1.5267966461652895
36.09022556390977,0.6090126153538534,0.5733261346501021,-14.943324,-2.9000000000001247e-05,-0.001438999999999968,0.036297,0.0307876080051799,-0.0090058989402905,-1.520216510539176
37.092731829573935,0.6090123439551548,0.5733261807267944,-14.964643,0.013496000000000008,-0.024275000000000047,0.026869999999999998,0.0223925743030872,-0.0091280719879303,-1.5124326213279613
38.095238095238095,0.6090120666223366,0.5733262297705464,-14.989747,0.023655000000000037,-0.009689999999999976,-0.017485999999999998,0.017540558982543,-0.0028448866807506,-1.503287322940314
39.097744360902254,0.6090117877187222,0.5733262830030886,-14.986523,0.018154999999999977,0.019217999999999957,-0.029306,0.020001473227855,0.0007155849933178,-1.4952062216107775
40.100250626566414,0.609011512480299,0.5733263392026905,-14.966877,0.005632999999999999,0.02040200000000003,-0.0006929999999999992,0.0274191225488309,-0.0025481807079117,-1.4886260859846634
41.10275689223057,0.6090112430014626,0.5733263961004241,-14.958023,0.005309999999999981,5.900000000003125e-05,0.016923999999999998,0.0273318560862311,-0.0066846110351381,-1.481592688351807
42.10526315789473,0.6090109742207578,0.5733264531726906,-14.962423,0.010443000000000036,-0.008239000000000107,0.006217,0.0231779724664846,-0.0076619954162551,-1.474018116477784
43.10776942355889,0.6090107026475262,0.5733265123393524,-14.965701,0.016220999999999985,-0.001930999999999905,-0.006698,0.0216420827247296,-0.0064053583548191,-1.4659194396826791
44.11027568922306,0.6090104302016299,0.5733265730768102,-14.960368,0.015216000000000007,0.006564999999999932,-0.008033,0.0232303323440445,-0.0064402649398589,-1.4584498144565798
45.11278195488722,0.6090101591519971,0.5733266367813279,-14.951184,0.011371999999999993,0.010992000000000113,0.00032200000000000024,0.0242426233102012,-0.0080634211442136,-1.4516427685744135
46.11528822055138,0.6090098901967594,0.5733267024057078,-14.949724,0.010491000000000028,0.00645999999999991,0.016338,0.0259006860995958,-0.0111526539202437,-1.445254915871992
47.11779448621554,0.6090096212415216,0.5733267694263511,-14.967608,0.00948199999999999,-0.009304999999999897,0.016260999999999998,0.0219911485751285,-0.0117809724509616,-1.4392856978439534
48.1203007518797,0.6090093514136192,0.5733268378432578,-14.985818,0.003589000000000009,-0.006641000000000119,-0.017847,0.018762289458939,-0.0075223690760954,-1.4328802696759646
49.122807017543856,0.6090090814111839,0.5733269071328291,-14.977863,0.009907999999999972,0.016137999999999986,-0.025454,0.0216071761396898,-0.004886921905584,-1.42506175313239
50.125313283208015,0.6090088143758083,0.5733269778186638,-14.960362,0.019427000000000028,0.01619000000000015,0.007455,0.0281172542496286,-0.008237954069413,-1.4176086387210136
51.127819548872175,0.6090085497838938,0.5733270521696899,-14.962897,0.014760999999999969,-0.0011600000000000499,0.025338,0.0251676478137582,-0.0114319066005628,-1.4116745890774036
