-3.987598070576499690e-03,-1.453771554870269926e-02,1.922497125267449980e-02,2.977508873080090060e-02
4.544049556250200073e-03,-7.365171655455999590e-03,2.218780646125670039e-02,3.409702767296290266e-02
-1.240913569927215576e-02,1.000000000000000000e+00,-1.169854216277599335e-02,-8.631568402051925659e-03
-1.438766717910766602e-03,1.000000000000000000e+00,-1.434029079973697662e-03,6.047170609235763550e-03
7.073894143104553223e-03,1.000000000000000000e+00,9.876118972897529602e-03,1.644699648022651672e-02
4.396341741085052490e-03,1.000000000000000000e+00,8.455835282802581787e-03,1.227785646915435791e-02
6.145007908344268799e-03,1.000000000000000000e+00,1.540206838399171829e-02,1.856951415538787842e-02
-1.855559647083282471e-03,1.000000000000000000e+00,1.643976569175720215e-02,1.761101745069026947e-02
2.689760178327560425e-02,1.000000000000000000e+00,1.039926260709762573e-01,1.043164581060409546e-01
-5.661374330520629883e-02,1.000000000000000000e+00,-8.060727268457412720e-03,-2.477509155869483948e-02
-4.559242725372314453e-02,1.000000000000000000e+00,-3.096527606248855591e-02,-3.576108440756797791e-02
1.379192247986793518e-02,1.000000000000000000e+00,2.619941160082817078e-02,3.665474802255630493e-02
3.078567981719970703e-02,1.000000000000000000e+00,3.113735467195510864e-02,4.080838710069656372e-02
1.295086741447448730e-02,1.000000000000000000e+00,7.688653189688920975e-03,1.095243170857429504e-02
-2.692125737667083740e-02,1.000000000000000000e+00,-2.928726002573966980e-02,-3.099310770630836487e-02
-3.830156475305557251e-02,1.000000000000000000e+00,-5.335106700658798218e-02,-4.672203585505485535e-02
-1.923343539237976074e-02,1.000000000000000000e+00,-4.296441376209259033e-02,-2.793151140213012695e-02
1.059047132730484009e-02,1.000000000000000000e+00,-1.217972114682197571e-02,5.042340606451034546e-03
1.512621343135833740e-02,1.000000000000000000e+00,-8.727720007300376892e-03,4.096738994121551514e-03
3.534063696861267090e-03,1.000000000000000000e+00,-2.260946482419967651e-02,-1.377937570214271545e-02
-9.966537356376647949e-03,1.000000000000000000e+00,-4.456432163715362549e-02,-3.582064807415008545e-02
-1.073514670133590698e-02,1.000000000000000000e+00,-6.090752035379409790e-02,-4.765424132347106934e-02
5.908891558647155762e-03,1.000000000000000000e+00,-5.281143635511398315e-02,-3.399155288934707642e-02
1.717968285083770752e-02,1.000000000000000000e+00,-4.100211337208747864e-02,-2.068999782204627991e-02
