Time [s],Longitude [rad],Latitude [rad],Altitude [m],V North [m/s],V East [m/s],V Down [m/s],Roll [rad],Pitch [rad],Yaw [rad]
1.0025062656641603,0.6090306063823159,0.5733699958214024,-15.031984,-0.03268699999999991,-0.017806999999999906,-0.017759,0.0580671042138513,0.0032463124087094,2.282925603100208
2.0050125313283207,0.6090309229850422,0.5733698113401005,-15.020419,-0.026087000000000193,-0.011970999999999954,-0.0029289999999999993,0.0550127780228612,0.0028972465583105,2.3008502741445302
3.007518796992481,0.6090312367952417,0.5733696228445412,-15.012469,-0.028209999999999846,-0.019116000000000133,0.009333,0.0524471440224295,0.0012740903539558,2.319839142246962
4.010025062656641,0.6090315472893156,0.5733694294620602,-15.013378,-0.0364850000000001,-0.030559000000000003,0.003983,0.0546113522949025,0.0007155849933178,2.3397710466508337
5.012531328320802,0.6090318506275397,0.5733692296218608,-15.010372,-0.03932000000000002,-0.036414999999999864,-0.011936,0.0547335253425421,0.0017627825445143,2.3596502072047087
6.015037593984962,0.6090321473335125,0.5733690248947395,-14.995537,-0.032235000000000014,-0.02834100000000017,-0.007609000000000001,0.06154030942532,0.0003665191429189,2.3792153830261498
7.017543859649122,0.609032437930833,0.5733688140589658,-14.980003,-0.03035499999999991,-0.026602999999999932,0.008234000000000002,0.0608247244320023,-0.002426007660272,2.3999150752212657
8.020050125313283,0.6090327241648302,0.573368598859869,-14.97738,-0.029709999999999903,-0.026284999999999892,0.015171,0.0551524043630208,-0.0043458698374658,2.4193055435845823
9.022556390977442,0.6090330065591033,0.5733683798210479,-14.987798,-0.030513000000000012,-0.03426499999999999,0.006502,0.0539655804716646,-0.0037524578917877,2.4378933524782
10.025062656641603,0.6090332814484605,0.5733681544990414,-14.998187,-0.02907700000000002,-0.03671000000000002,-0.005235,0.0576831317784126,-0.0013613568165555,2.4562191001846294
11.027568922305765,0.6090335490074348,0.5733679262099753,-14.999371,-0.025058000000000025,-0.03263500000000019,-0.009013,0.0590444885949681,-0.0006108652381979,2.474318199434396
12.030075187969924,0.6090338104577567,0.5733676947793165,-14.99556,-0.024417000000000133,-0.028891,0.00041600000000000014,0.0585208898193698,-0.0015184364492351,2.4914575072219054
13.032581453634084,0.6090340668466239,0.5733674582872029,-14.993573,-0.028985999999999956,-0.030269999999999797,0.002065,0.0534943415736261,-0.0038397243543875,2.5096263847351663
14.035087719298245,0.6090343178249703,0.5733672167336343,-14.991753,-0.028197000000000028,-0.03201300000000007,-0.005487,0.0508588944031147,-0.0044680428851053,2.5271494555186043
15.037593984962406,0.6090345632182631,0.573366972736605,-14.984133,-0.01991799999999988,-0.026766999999999985,-0.0058390000000000004,0.0503352956275164,-0.0037000980142278,2.543956941308725
16.040100250626566,0.6090348032010353,0.57336672542345,-14.972924,-0.020550000000000068,-0.025514999999999954,0.001269000000000001,0.0509985207432743,-0.0037350045992678,2.562824107602416
17.042606516290725,0.6090350374242209,0.5733664739215047,-14.967067,-0.022110999999999992,-0.029869000000000145,0.009713,0.0525693170700692,-0.0044156830075456,2.5828604001488484
18.045112781954884,0.6090352672840833,0.5733662203251645,-14.973227,-0.019055000000000044,-0.04130100000000003,0.012443,0.0523598775598299,-0.0046251225177849,2.6026000041757342
19.047619047619047,0.6090354880682337,0.5733659635872315,-14.992296,-0.020024000000000042,-0.054463999999999846,0.010858000000000001,0.0549255115602615,-0.0049043751981039,2.621850933465354
20.050125313283207,0.6090356978568098,0.5733657028350412,-15.010488,-0.025219999999999798,-0.054632000000000014,-0.01359,0.056932640200055,-0.0031590459461097,2.640700524293478
21.052631578947366,0.6090358978715422,0.5733654375449949,-15.00728,-0.027809000000000195,-0.037058000000000035,-0.024575,0.0573166126354937,-0.0027576202181509,2.658659822670159
22.05513784461153,0.6090360924757537,0.5733651671934937,-14.98033,-0.02036099999999985,-0.012798000000000087,-0.019542,0.0500560429471973,-0.0036477381366681,2.675328013732678
23.05764411027569,0.609036285334636,0.5733648945730646,-14.947333,-0.012863000000000069,-0.008024999999999949,0.008382,0.0464257581030491,-0.0076969020012949,2.692013239208696
24.06015037593985,0.6090364774953867,0.5733646210799709,-14.937602,-0.009783000000000097,-0.025971999999999884,0.03246,0.0430223660616602,-0.0101229096615671,2.7115608395645703
25.062656641604008,0.6090366640710837,0.5733643460160807,-14.960608,-0.015059999999999851,-0.055222000000000104,0.027552999999999998,0.0440521103203368,-0.0097389372261282,2.732661870221182
26.065162907268167,0.6090368373822785,0.5733640686832625,-14.999724,-0.018159999999999954,-0.0716,0.002156000000000005,0.047385689191646,-0.0065449846949787,2.7524539562986745
27.06766917293233,0.6090369967308391,0.5733637873361871,-15.024611,-0.016207000000000082,-0.055393000000000026,-0.025792000000000002,0.0556236432610592,-0.0023561944901921,2.7705879446801887
28.07017543859649,0.6090371463055562,0.5733635037201836,-15.021322,-0.014396000000000075,-0.024687000000000014,-0.024898,0.0502305758723968,-0.0010297442586766,2.786644938891951
29.07268170426065,0.6090372929132133,0.5733632183588511,-15.000422,-0.01492799999999983,-0.01383599999999996,-0.008968999999999998,0.0426034870411815,-0.0028099800957108,2.802946418825333
30.07518796992481,0.6090374377755411,0.5733629309031232,-14.979829,-0.006720000000000059,-0.018032999999999966,0.008575,0.0427431133813411,-0.0051487212933831,2.819823665425656
31.07769423558897,0.609037580718007,0.5733626436219283,-14.976529,-0.005731000000000153,-0.037109999999999976,0.023582,0.0435983247148183,-0.0075049157835755,2.838620791656465
32.08020050125313,0.6090377151083592,0.5733623549444701,-14.996542,-0.014989999999999837,-0.058150000000000035,0.017164,0.0467922772459679,-0.0067195176201781,2.8585875851920823
33.08270676691729,0.6090378371068741,0.573362063299952,-15.016864,-0.014614000000000127,-0.05745600000000006,-0.015673,0.0497942435593982,-0.0030368728984699,2.8781524992141363
34.08521303258145,0.609037949157012,0.5733617699101048,-15.016158,-0.003630000000000022,-0.0346209999999999,-0.020662,0.0466351976132884,-0.0011868238913561,2.895204453272584
35.08771929824561,0.6090380559711622,0.5733614756475929,-15.002531,-0.0003130000000000077,-0.020790000000000086,0.0002509999999999995,0.0448375084837343,-0.0031241393610697,2.912134164470221
36.09022556390977,0.6090381577238576,0.5733611817341467,-15.000869,-0.0064670000000000005,-0.03365600000000002,0.01952,0.0412072236395861,-0.0052359877559828,2.930826623305788
37.092731829573935,0.6090382514480384,0.573360887122569,-15.01688,-0.008272999999999975,-0.049935999999999925,0.011372,0.0400727596257897,-0.0043982297150255,2.94944930387786
38.095238095238095,0.6090383378418365,0.5733605921619256,-15.036191,-0.0034520000000000106,-0.051722000000000046,-0.005963999999999999,0.0411897703470661,-0.0013613568165555,2.9666757035950435
39.097744360902254,0.6090384135891259,0.5733602961540843,-15.043929,-0.001498999999999917,-0.04215799999999997,-0.015666,0.0456578132321716,0.0020245819323134,2.982348934810878
40.100250626566414,0.6090384823550984,0.5733599987499799,-15.033247,-0.0032609999999999584,-0.02846599999999999,-0.016132999999999998,0.0467224640758882,0.0026354471705114,2.9980043287617573
41.10275689223057,0.6090385455360173,0.5733597004732107,-15.012148,-0.0026060000000001082,-0.02253900000000003,-0.004179000000000002,0.0388510291493937,0.001535889741755,3.0146197934275727
42.10526315789473,0.6090386052262777,0.5733594030691062,-14.997652,-0.0022560000000000358,-0.02821399999999996,0.015177,0.0378038315981971,-0.0011868238913561,3.0319508430867064
43.10776942355889,0.6090386602041493,0.573359104792337,-15.004164,0.0012570000000000636,-0.03870300000000004,0.022385000000000002,0.0414341164423453,-0.0021991148575128,3.0494217110722177
44.11027568922306,0.6090387076771049,0.5733588066901008,-15.026598,0.006118000000000068,-0.047691999999999984,0.009329999999999998,0.0405614518163482,-0.0001745329251994,3.0668052253286664
45.11278195488722,0.609038744678085,0.5733585110313254,-15.050299,0.009619000000000044,-0.04628399999999999,-0.004739999999999998,0.0432318055718995,0.0031241393610699,3.0832814127201726
46.11528822055138,0.609038772777886,0.5733582164197477,-15.064054,0.0027759999999998897,-0.046030000000000015,-0.013079,0.0460417856676104,0.006457718232379,3.0992159022717383
47.11779448621554,0.6090387925001065,0.5733579219827029,-15.05583,-0.0017399999999998528,-0.03559799999999999,-0.031901,0.044924774946334,0.0095469510084089,3.113894173640888
48.1203007518797,0.6090388069863394,0.5733576268475263,-15.018169,0.0036049999999998583,-0.01505999999999999,-0.020418999999999996,0.0396015207277513,0.0071383966406568,3.1279442137457827
49.122807017543856,0.6090388199017758,0.5733573329340803,-14.979611,0.00560700000000014,-0.008261000000000004,0.017782999999999997,0.0383797902513553,0.0013089969389958,-3.140021927076168
50.125313283208015,0.6090388307228172,0.5733570393697002,-14.974154,0.002989999999999826,-0.032711000000000004,0.040694,0.0350113047950062,-0.0021118483949131,-3.120526512064929
51.127819548872175,0.6090388347370744,0.5733567473761163,-15.002182,0.005295999999999967,-0.059301999999999994,0.020314999999999996,0.0380481776934763,-0.0001221730476395,-3.0998268373231066
52.130325814536334,0.609038826359494,0.5733564557315983,-15.028143,0.014351000000000003,-0.061001,-0.021425999999999997,0.0406312649864279,0.0056374134839416,-3.08192000354374
53.1328320802005,0.6090388073354052,0.5733561670541399,-15.023611,0.01669300000000007,-0.034805,-0.02893,0.0386066830541145,0.0077667151713747,-3.06732906845036
54.13533834586466,0.6090387811554664,0.573355880122011,-14.999362,0.007553000000000143,-0.01863100000000001,-0.007999,0.0420624349730633,0.0059690260418205,-3.0530870246744537
55.13784461152882,0.6090387530556655,0.5733555947606783,-14.978013,0.0012259999999999494,-0.02257199999999998,0.011966000000000001,0.0370533400198396,0.0017627825445143,-3.0380422865222627
56.14035087719298,0.609038721290673,0.5733553100974773,-14.971979,0.006294000000000022,-0.03623800000000002,0.013666,0.0342259066316087,-0.0007504915783576,-3.022229498779439
57.14285714285714,0.6090386813226333,0.5733550257833422,-14.974561,0.013773999999999953,-0.03648699999999999,0.0029570000000000004,0.0350287580875262,-0.0011868238913561,-3.0073245964069173
58.1453634085213,0.6090386362931386,0.573354743738135,-14.977333,0.0121389999999999,-0.026999999999999996,-0.0026750000000000003,0.0350462113800461,-0.0018500490071138,-2.9929605715695886
59.14786967418546,0.6090385855040572,0.5733544634382571,-14.976932,0.009036999999999962,-0.021046999999999982,-0.0016549999999999998,0.0324805773796144,-0.0018500490071138,-2.978805864069452
60.15037593984962,0.6090385313988506,0.5733541852327743,-14.974681,0.00940300000000005,-0.025321000000000038,-0.000496,0.0360585023462028,-0.0015882496193146,-2.962521959601638
61.15288220551378,0.6090384715340571,0.5733539075508904,-14.978398,0.014582000000000095,-0.03701199999999999,0.011031,0.0369660735572398,-0.0014486232791552,-2.9452431127404317
62.15538847117794,0.6090384053860785,0.5733536335341979,-14.993147,0.019994000000000067,-0.046348,0.008804000000000001,0.0359188760060432,-0.0005235987755982,-2.928313401542794
63.1578947368421,0.609038329289723,0.5733533628336308,-15.007009,0.019780999999999826,-0.041783000000000015,-0.013793,0.0383274303737954,0.0025656340004316,-2.913582927375717
64.16040100250626,0.6090382458629848,0.5733530947510577,-14.997587,0.01389600000000013,-0.019618999999999998,-0.026584,0.0375769387954379,0.0032114058236696,-2.9009467610445703
65.16290726817043,0.6090381599927855,0.5733528298100773,-14.96892,0.0071309999999999985,-0.0039859999999999896,-0.007530000000000002,0.0333183354205717,-5.23598775596934e-05,-2.8880661089918043
66.16541353383458,0.6090380735989877,0.5733525641709651,-14.95074,0.0034919999999998286,-0.015625999999999973,0.026962,0.0291819050933451,-0.0047996554429843,-2.873056259971361
67.16791979949875,0.6090379838890642,0.5733522992299847,-14.961367,0.012437000000000031,-0.038825,0.021912,0.0280648943720688,-0.0050265482457436,-2.856091938894656
68.1704260651629,0.6090378864996918,0.5733520367324652,-14.981762,0.028615000000000057,-0.04498800000000003,-0.0032179999999999986,0.0319220720189762,-0.0019024088846737,-2.83947619497616
69.17293233082707,0.6090377812563379,0.5733517794709335,-14.989488,0.030715000000000048,-0.024143000000000026,-0.01618,0.0343480796792484,0.0,-2.825216837534074
70.17543859649122,0.609037671475128,0.5733515274453894,-14.989313,0.015430000000000055,-0.014425999999999939,0.00152,0.0327074701823737,-0.0011170107212763,-2.8120570898806214
71.17794486215539,0.6090375589013912,0.5733512780378393,-14.995277,0.005846000000000018,-0.025741000000000014,0.008237,0.0336150413934107,-0.0017802358370342,-2.796925015452661
72.18045112781954,0.609037440568068,0.5733510286302892,-15.002972,0.010558999999999985,-0.036197000000000035,-0.008065,0.0346971455296472,0.0002967059728391,-2.78163607083153
73.1829573934837,0.6090373171732899,0.5733507793972721,-14.994215,0.01976599999999995,-0.016634999999999955,-0.021935,0.0301069295969021,0.0010995574287564,-2.77023880901662
